sim_time, unit_box_Custom?world_linear_velocity/x
1.075, 6.17769e-18
1.076, 5.46258e-18
1.077, 4.30337e-18
1.078, 6.51924e-18
1.079, 3.05077e-18
1.08, 5.97718e-18
1.081, 4.90679e-18
1.082, 4.10286e-18
1.083, 6.31874e-18
1.084, 3.38318e-18
1.085, 6.8425e-18
1.086, 5.2392e-18
1.087, 4.43527e-18
1.088, 6.65114e-18
1.089, 3.53795e-18
1.09, 5.66501e-18
1.091, 5.21634e-18
1.092, 5.21176e-18
1.093, 4.40782e-18
1.094, 7.33423e-18
1.095, 2.62232e-18
1.096, 6.61454e-18
1.097, 4.21188e-18
1.098, 6.96066e-18
1.099, 4.46919e-18
1.1, 3.66526e-18
1.101, 6.68049e-18
1.102, 4.01139e-18
1.103, 5.87199e-18
1.104, 4.53515e-18
1.105, 4.88585e-18
1.106, 4.34836e-18
1.107, 7.27477e-18
1.108, 6.20438e-18
1.109, 4.77872e-18
1.11, 4.77415e-18
1.111, 4.23667e-18
1.112, 8.49535e-18
1.113, 3.60579e-18
1.114, 5.73285e-18
1.115, 5.55063e-18
1.116, 6.34541e-18
1.117, 3.40986e-18
1.118, 5.71456e-18
1.119, 6.42052e-18
1.12, 3.30732e-18
1.121, 5.52318e-18
1.122, 4.63044e-18
1.123, 4.18177e-18
1.124, 6.75291e-18
1.125, 3.37326e-18
1.126, 7.09903e-18
1.127, 4.96283e-18
1.128, 6.11288e-18
1.129, 6.01949e-18
1.13, 5.39319e-18
1.131, 4.3228e-18
1.132, 6.53867e-18
1.133, 2.89258e-18
1.134, 5.19726e-18
1.135, 6.08087e-18
1.136, 6.52038e-18
1.137, 2.78546e-18
1.138, 4.91252e-18
1.139, 5.79612e-18
1.14, 4.81455e-18
1.141, 3.30007e-18
1.142, 5.78239e-18
1.143, 6.48836e-18
1.144, 3.37517e-18
1.145, 4.79168e-18
1.146, 5.32001e-18
1.147, 6.20361e-18
1.148, 5.39967e-18
1.149, 4.15165e-18
1.15, 6.90042e-18
1.151, 3.34313e-18
1.152, 5.0261e-18
1.153, 5.73206e-18
1.154, 5.90512e-18
1.155, 4.47946e-18
1.156, 3.49789e-18
1.157, 6.9572e-18
1.158, 4.90982e-18
1.159, 5.79342e-18
1.16, 6.49939e-18
1.161, 4.27437e-18
1.162, 6.66788e-18
1.163, 3.6435e-18
1.164, 5.5041e-18
1.165, 4.87781e-18
1.166, 4.2515e-18
1.167, 7.00028e-18
1.168, 4.41999e-18
1.169, 5.92532e-18
1.17, 5.56548e-18
1.171, 5.11681e-18
1.172, 4.13525e-18
1.173, 6.26229e-18
1.174, 3.85964e-18
1.175, 6.34197e-18
1.176, 3.13994e-18
1.177, 5.53344e-18
1.178, 5.88414e-18
1.179, 6.76774e-18
1.18, 3.65455e-18
1.181, 5.33751e-18
1.182, 4.08949e-18
1.183, 5.15072e-18
1.184, 3.4586e-18
1.185, 5.14157e-18
1.186, 4.51527e-18
1.187, 4.06661e-18
1.188, 6.10484e-18
1.189, 4.94563e-18
1.19, 5.38515e-18
1.191, 5.91349e-18
1.192, 5.19837e-18
1.193, 4.39444e-18
1.194, 6.0774e-18
1.195, 6.16164e-18
1.196, 3.67017e-18
1.197, 4.1985e-18
1.198, 6.85846e-18
1.199, 3.92289e-18
1.2, 6.67168e-18
1.201, 4.26902e-18
1.202, 6.92898e-18
1.203, 3.99342e-18
1.204, 6.7422e-18
1.205, 3.80664e-18
1.206, 5.22314e-18
1.207, 5.84029e-18
1.208, 6.19098e-18
1.209, 5.38706e-18
1.21, 4.05022e-18
1.211, 5.64436e-18
1.212, 5.10689e-18
1.213, 5.10231e-18
1.214, 3.67665e-18
1.215, 6.07015e-18
1.216, 6.68729e-18
1.217, 2.86355e-18
1.218, 5.07943e-18
1.219, 5.43012e-18
1.22, 6.84663e-18
1.221, 4.88806e-18
1.222, 4.26176e-18
1.223, 5.67827e-18
1.224, 6.38423e-18
1.225, 2.91576e-18
1.226, 5.931e-18
1.227, 6.28169e-18
1.228, 4.41194e-18
1.229, 6.45018e-18
1.23, 4.13633e-18
1.231, 6.52984e-18
1.232, 4.12718e-18
1.233, 5.98778e-18
1.234, 4.38449e-18
1.235, 6.24509e-18
1.236, 3.04307e-18
1.237, 6.5024e-18
1.238, 4.72147e-18
1.239, 4.98335e-18
1.24, 6.04459e-18
1.241, 6.66175e-18
1.242, 3.815e-18
1.243, 6.56377e-18
1.244, 4.51638e-18
1.245, 3.89009e-18
1.246, 5.92832e-18
1.247, 5.47966e-18
1.248, 4.85335e-18
1.249, 3.60534e-18
1.25, 6.53174e-18
1.251, 3.50737e-18
1.252, 5.72324e-18
1.253, 4.83049e-18
1.254, 5.44764e-18
1.255, 5.26542e-18
1.256, 5.88257e-18
1.257, 5.52272e-18
1.258, 4.54115e-18
1.259, 4.53657e-18
1.26, 4.35436e-18
1.261, 6.57023e-18
1.262, 3.72349e-18
1.263, 6.6499e-18
1.264, 4.5137e-18
1.265, 5.39729e-18
1.266, 6.01444e-18
1.267, 5.47696e-18
1.268, 6.18294e-18
1.269, 6.08955e-18
1.27, 4.48625e-18
1.271, 4.74813e-18
1.272, 5.01001e-18
1.273, 4.91661e-18
1.274, 6.06667e-18
1.275, 6.86145e-18
1.276, 3.21536e-18
1.277, 4.45423e-18
1.278, 5.33784e-18
1.279, 6.22144e-18
1.28, 6.12804e-18
1.281, 4.52475e-18
1.282, 4.16491e-18
1.283, 7.18014e-18
1.284, 4.77748e-18
1.285, 4.24e-18
1.286, 6.18942e-18
1.287, 6.36247e-18
1.288, 3.07164e-18
1.289, 5.99805e-18
1.29, 6.34875e-18
1.291, 3.76846e-18
1.292, 6.60605e-18
1.293, 3.75931e-18
1.294, 4.99819e-18
1.295, 5.61533e-18
1.296, 5.16667e-18
1.297, 5.2509e-18
1.298, 5.51278e-18
1.299, 4.9753e-18
1.3, 5.23718e-18
1.301, 4.25561e-18
1.302, 7.71493e-18
1.303, 3.98001e-18
1.304, 5.8406e-18
1.305, 4.32612e-18
1.306, 6.54199e-18
1.307, 4.84988e-18
1.308, 4.49004e-18
1.309, 4.13019e-18
1.31, 7.76714e-18
1.311, 6.34148e-18
1.312, 3.40591e-18
1.313, 6.42114e-18
1.314, 4.64021e-18
1.315, 5.52381e-18
1.316, 5.51924e-18
1.317, 5.42585e-18
1.318, 6.22064e-18
1.319, 5.23907e-18
1.32, 5.3233e-18
1.321, 6.02927e-18
1.322, 4.87006e-18
1.323, 5.13193e-18
1.324, 4.77209e-18
1.325, 5.56686e-18
1.326, 5.20703e-18
1.327, 5.91299e-18
1.328, 4.3097e-18
1.329, 6.52557e-18
1.33, 2.87947e-18
1.331, 6.33878e-18
1.332, 3.66968e-18
1.333, 6.86254e-18
1.334, 4.45988e-18
1.335, 4.01122e-18
1.336, 7.02645e-18
1.337, 5.15671e-18
1.338, 4.53041e-18
1.339, 5.23637e-18
1.34, 4.25481e-18
1.341, 7.71413e-18
1.342, 4.60093e-18
1.343, 4.68517e-18
1.344, 3.79242e-18
1.345, 6.63001e-18
1.346, 4.58263e-18
1.347, 5.99914e-18
1.348, 6.88275e-18
1.349, 4.21364e-18
1.35, 6.4295e-18
1.351, 2.7834e-18
1.352, 5.44336e-18
1.353, 5.88288e-18
1.354, 4.81249e-18
1.355, 5.07435e-18
1.356, 4.71451e-18
1.357, 5.50929e-18
1.358, 5.14945e-18
1.359, 5.05606e-18
1.36, 5.93966e-18
1.361, 5.57981e-18
1.362, 4.4206e-18
1.363, 6.8141e-18
1.364, 4.41145e-18
1.365, 6.18323e-18
1.366, 5.82338e-18
1.367, 4.22009e-18
1.368, 5.10369e-18
1.369, 4.92148e-18
1.37, 4.20636e-18
1.371, 6.2446e-18
1.372, 3.84194e-18
1.373, 5.88018e-18
1.374, 5.69797e-18
1.375, 5.33812e-18
1.376, 5.1559e-18
1.377, 4.08551e-18
1.378, 6.30138e-18
1.379, 3.7211e-18
1.38, 5.93696e-18
1.381, 5.13304e-18
1.382, 3.7962e-18
1.383, 6.1897e-18
1.384, 6.71804e-18
1.385, 4.13774e-18
1.386, 6.70888e-18
1.387, 4.6615e-18
1.388, 3.67993e-18
1.389, 6.51753e-18
1.39, 4.55897e-18
1.391, 4.82084e-18
1.392, 5.17154e-18
1.393, 6.05513e-18
1.394, 5.2512e-18
1.395, 4.09199e-18
1.396, 6.48549e-18
1.397, 4.52692e-18
1.398, 4.78879e-18
1.399, 4.42895e-18
1.4, 7.26655e-18
1.401, 4.86389e-18
1.402, 4.14877e-18
1.403, 6.54228e-18
1.404, 4.22844e-18
1.405, 6.53313e-18
1.406, 3.41993e-18
1.407, 6.1687e-18
1.408, 6.43058e-18
1.409, 3.67264e-18
1.41, 5.7997e-18
1.411, 5.88395e-18
1.412, 4.36948e-18
1.413, 6.05244e-18
1.414, 5.69259e-18
1.415, 4.79985e-18
1.416, 3.72946e-18
1.417, 5.94533e-18
1.418, 4.34204e-18
1.419, 6.46909e-18
1.42, 4.15525e-18
1.421, 6.90403e-18
1.422, 3.1691e-18
1.423, 6.27316e-18
1.424, 3.8705e-18
1.425, 5.81992e-18
1.426, 5.01599e-18
1.427, 4.65615e-18
1.428, 4.2963e-18
1.429, 7.13389e-18
1.43, 4.55359e-18
1.431, 4.19374e-18
1.432, 6.94251e-18
1.433, 3.11877e-18
1.434, 4.53529e-18
1.435, 4.70835e-18
1.436, 4.97023e-18
1.437, 4.87683e-18
1.438, 5.93807e-18
1.439, 4.42359e-18
1.44, 5.39601e-18
1.441, 5.65788e-18
1.442, 4.5875e-18
1.443, 4.67175e-18
1.444, 4.75599e-18
1.445, 4.84024e-18
1.446, 4.92448e-18
1.447, 4.47581e-18
1.448, 4.02715e-18
1.449, 7.30881e-18
1.45, 4.99497e-18
1.451, 3.92458e-18
1.452, 5.96282e-18
1.453, 5.15888e-18
1.454, 3.82204e-18
1.455, 5.14972e-18
1.456, 4.96751e-18
1.457, 5.49585e-18
1.458, 7.00117e-18
1.459, 4.59851e-18
1.46, 4.8604e-18
1.461, 4.94464e-18
1.462, 3.96307e-18
1.463, 7.42239e-18
1.464, 4.30919e-18
1.465, 5.37043e-18
1.466, 4.47768e-18
1.467, 4.73955e-18
1.468, 5.00143e-18
1.469, 5.26331e-18
1.47, 5.25874e-18
1.471, 4.27716e-18
1.472, 6.13776e-18
1.473, 5.51146e-18
1.474, 3.99698e-18
1.475, 6.21285e-18
1.476, 6.2971e-18
1.477, 3.00626e-18
1.478, 5.75503e-18
1.479, 5.75046e-18
1.48, 6.10115e-18
1.481, 4.32022e-18
1.482, 6.18083e-18
1.483, 4.22226e-18
1.484, 5.10586e-18
1.485, 5.36774e-18
1.486, 5.62962e-18
1.487, 5.26977e-18
1.488, 4.46584e-18
1.489, 4.99418e-18
1.49, 5.96659e-18
1.491, 5.3403e-18
1.492, 3.737e-18
1.493, 5.5976e-18
1.494, 5.23775e-18
1.495, 4.25618e-18
1.496, 5.93914e-18
1.497, 6.02337e-18
1.498, 5.66353e-18
1.499, 4.23787e-18
1.5, 5.29911e-18
1.501, 4.49518e-18
1.502, 3.15833e-18
1.503, 5.19657e-18
1.504, 6.43544e-18
1.505, 4.21042e-18
1.506, 7.75855e-18
1.507, 5.08944e-18
1.508, 3.30851e-18
1.509, 5.16912e-18
1.51, 6.40799e-18
1.511, 4.09414e-18
1.512, 7.7311e-18
1.513, 5.23963e-18
1.514, 4.61332e-18
1.515, 4.78639e-18
1.516, 4.78181e-18
1.517, 5.04369e-18
1.518, 5.30557e-18
1.519, 6.10035e-18
1.52, 5.65169e-18
1.521, 4.67012e-18
1.522, 4.4879e-18
1.523, 5.72678e-18
1.524, 6.07747e-18
1.525, 5.0959e-18
1.526, 5.53542e-18
1.527, 4.73147e-18
1.528, 3.83873e-18
1.529, 6.40987e-18
1.53, 3.47432e-18
1.531, 6.57836e-18
1.532, 4.6198e-18
1.533, 4.08232e-18
1.534, 8.341e-18
1.535, 2.82971e-18
1.536, 5.75612e-18
1.537, 6.46208e-18
1.538, 4.8588e-18
1.539, 5.12067e-18
1.54, 4.1391e-18
1.541, 6.71024e-18
1.542, 4.04113e-18
1.543, 5.72409e-18
1.544, 5.18661e-18
1.545, 5.62612e-18
1.546, 4.28929e-18
1.547, 7.03806e-18
1.548, 3.03668e-18
1.549, 6.67363e-18
1.55, 5.24797e-18
1.551, 5.06577e-18
1.552, 6.127e-18
1.553, 6.92179e-18
1.554, 3.3645e-18
1.555, 4.24811e-18
1.556, 6.10871e-18
1.557, 4.77187e-18
1.558, 3.87912e-18
1.559, 5.91735e-18
1.56, 4.84696e-18
1.561, 4.04302e-18
1.562, 6.96944e-18
1.563, 5.1885e-18
1.564, 5.89448e-18
1.565, 6.42282e-18
1.566, 4.19779e-18
1.567, 7.65711e-18
1.568, 5.25445e-18
1.569, 5.51632e-18
1.57, 5.24529e-18
1.571, 4.70781e-18
1.572, 5.32496e-18
1.573, 5.23156e-18
1.574, 5.58226e-18
1.575, 5.66651e-18
1.576, 5.04021e-18
1.577, 4.85799e-18
1.578, 5.2087e-18
1.579, 6.00347e-18
1.58, 5.02191e-18
1.581, 4.3068e-18
1.582, 6.16739e-18
1.583, 5.36346e-18
1.584, 4.02662e-18
1.585, 6.59775e-18
1.586, 4.28391e-18
1.587, 7.5656e-18
1.588, 4.18595e-18
1.589, 6.40182e-18
1.59, 4.26561e-18
1.591, 6.30386e-18
1.592, 4.52293e-18
1.593, 5.05127e-18
1.594, 6.11251e-18
1.595, 6.01911e-18
1.596, 4.41581e-18
1.597, 5.47705e-18
1.598, 5.91656e-18
1.599, 4.75736e-18
1.6, 3.15406e-18
1.601, 6.16929e-18
1.602, 6.78644e-18
1.603, 3.9397e-18
1.604, 5.44503e-18
1.605, 4.28582e-18
1.606, 5.79114e-18
1.607, 4.63193e-18
1.608, 4.98263e-18
1.609, 4.08988e-18
1.61, 7.46037e-18
1.611, 5.50182e-18
1.612, 5.40842e-18
1.613, 5.67029e-18
1.614, 4.51109e-18
1.615, 3.08543e-18
1.616, 6.45592e-18
1.617, 4.58618e-18
1.618, 4.84806e-18
1.619, 5.10993e-18
1.62, 5.72708e-18
1.621, 5.98896e-18
1.622, 4.65211e-18
1.623, 5.26927e-18
1.624, 5.53115e-18
1.625, 4.81604e-18
1.626, 4.90029e-18
1.627, 4.98454e-18
1.628, 4.97997e-18
1.629, 5.33066e-18
1.63, 5.32608e-18
1.631, 4.43333e-18
1.632, 6.11629e-18
1.633, 4.69063e-18
1.634, 3.79788e-18
1.635, 6.63548e-18
1.636, 3.96637e-18
1.637, 4.67233e-18
1.638, 4.40131e-18
1.639, 7.23891e-18
1.64, 3.32635e-18
1.641, 5.89749e-18
1.642, 5.18239e-18
1.643, 4.55609e-18
1.644, 4.10742e-18
1.645, 6.14566e-18
1.646, 5.34172e-18
1.647, 4.44897e-18
1.648, 6.75366e-18
1.649, 4.52864e-18
1.65, 4.79052e-18
1.651, 5.0524e-18
1.652, 4.24846e-18
1.653, 6.02025e-18
1.654, 5.74922e-18
1.655, 3.87947e-18
1.656, 5.56243e-18
1.657, 4.66969e-18
1.658, 4.75393e-18
1.659, 5.01581e-18
1.66, 5.63296e-18
1.661, 5.00666e-18
1.662, 4.02509e-18
1.663, 6.59623e-18
1.664, 4.19357e-18
1.665, 6.05418e-18
1.666, 4.0068e-18
1.667, 6.66673e-18
1.668, 3.64234e-18
1.669, 6.39112e-18
1.67, 2.6562e-18
1.671, 6.4708e-18
1.672, 4.24578e-18
1.673, 6.10638e-18
1.674, 6.36825e-18
1.675, 2.89978e-18
1.676, 6.2703e-18
1.677, 4.31173e-18
1.678, 5.90588e-18
1.679, 5.3684e-18
1.68, 4.65328e-18
1.681, 4.73751e-18
1.682, 3.48949e-18
1.683, 5.52772e-18
1.684, 5.96723e-18
1.685, 6.05148e-18
1.686, 4.18173e-18
1.687, 6.04233e-18
1.688, 4.52786e-18
1.689, 4.34565e-18
1.69, 7.9826e-18
1.691, 4.60294e-18
1.692, 4.24311e-18
1.693, 5.92607e-18
1.694, 6.63203e-18
1.695, 3.51884e-18
1.696, 6.62289e-18
1.697, 4.13142e-18
1.698, 6.88019e-18
1.699, 3.94462e-18
1.7, 6.69341e-18
1.701, 2.60322e-18
1.702, 7.21717e-18
1.703, 3.21579e-18
1.704, 4.89876e-18
1.705, 5.51591e-18
1.706, 6.31068e-18
1.707, 3.37513e-18
1.708, 6.39036e-18
1.709, 4.43178e-18
1.71, 6.20355e-18
1.711, 4.42262e-18
1.712, 5.83914e-18
1.713, 3.96938e-18
1.714, 5.47471e-18
1.715, 4.93723e-18
1.716, 4.1333e-18
1.717, 5.81626e-18
1.718, 5.90049e-18
1.719, 4.74129e-18
1.72, 3.75973e-18
1.721, 6.68613e-18
1.722, 4.9052e-18
1.723, 5.52235e-18
1.724, 6.58358e-18
1.725, 4.26975e-18
1.726, 7.28498e-18
1.727, 4.26056e-18
1.728, 5.85471e-18
1.729, 4.6955e-18
1.73, 4.15802e-18
1.731, 6.28507e-18
1.732, 2.99424e-18
1.733, 4.6772e-18
1.734, 6.53779e-18
1.735, 4.75687e-18
1.736, 5.46283e-18
1.737, 4.48126e-18
1.738, 4.74313e-18
1.739, 5.00501e-18
1.74, 6.06625e-18
1.741, 5.88405e-18
1.742, 5.5242e-18
1.743, 5.43081e-18
1.744, 5.33741e-18
1.745, 5.42165e-18
1.746, 5.41708e-18
1.747, 4.34669e-18
1.748, 5.58555e-18
1.749, 4.51518e-18
1.75, 3.62241e-18
1.751, 7.34819e-18
1.752, 5.74488e-18
1.753, 5.91794e-18
1.754, 4.93638e-18
1.755, 4.04363e-18
1.756, 7.68059e-18
1.757, 4.47857e-18
1.758, 4.74045e-18
1.759, 5.00233e-18
1.76, 5.2642e-18
1.761, 4.6379e-18
1.762, 5.16623e-18
1.763, 5.51692e-18
1.764, 6.13407e-18
1.765, 5.06368e-18
1.766, 3.46039e-18
1.767, 5.67627e-18
1.768, 7.27041e-18
1.769, 3.62431e-18
1.77, 5.4849e-18
1.771, 5.48032e-18
1.772, 5.65337e-18
1.773, 4.49416e-18
1.774, 4.13432e-18
1.775, 5.81728e-18
1.776, 5.01335e-18
1.777, 4.20941e-18
1.778, 5.71474e-18
1.779, 4.99962e-18
1.78, 4.63978e-18
1.781, 4.90166e-18
1.782, 5.51881e-18
1.783, 6.04714e-18
1.784, 6.30902e-18
1.785, 4.17281e-18
1.786, 6.74396e-18
1.787, 3.45312e-18
1.788, 4.69199e-18
1.789, 5.48677e-18
1.79, 5.12694e-18
1.791, 5.47764e-18
1.792, 5.56188e-18
1.793, 5.91258e-18
1.794, 3.86519e-18
1.795, 5.19288e-18
1.796, 4.21131e-18
1.797, 6.16074e-18
1.798, 5.09034e-18
1.799, 4.10878e-18
1.8, 5.88057e-18
1.801, 4.54373e-18
1.802, 3.82862e-18
1.803, 7.0215e-18
1.804, 4.53002e-18
1.805, 3.63727e-18
1.806, 7.00778e-18
1.807, 4.60513e-18
1.808, 5.04464e-18
1.809, 5.30653e-18
1.81, 5.39078e-18
1.811, 4.94211e-18
1.812, 4.58226e-18
1.813, 3.60069e-18
1.814, 6.4383e-18
1.815, 4.74618e-18
1.816, 5.27452e-18
1.817, 4.73704e-18
1.818, 4.73246e-18
1.819, 4.19497e-18
1.82, 7.38785e-18
1.821, 4.45229e-18
1.822, 4.44771e-18
1.823, 5.42013e-18
1.824, 4.79382e-18
1.825, 5.0557e-18
1.826, 5.58403e-18
1.827, 6.64527e-18
1.828, 4.42026e-18
1.829, 6.63612e-18
1.83, 3.43411e-18
1.831, 6.18288e-18
1.832, 6.80003e-18
1.833, 2.70983e-18
1.834, 5.36979e-18
1.835, 5.63165e-18
1.836, 6.33761e-18
1.837, 3.04678e-18
1.838, 5.26265e-18
1.839, 4.63636e-18
1.84, 5.6976e-18
1.841, 6.5812e-18
1.842, 4.44499e-18
1.843, 6.48322e-18
1.844, 3.54766e-18
1.845, 5.23063e-18
1.846, 5.22604e-18
1.847, 6.19847e-18
1.848, 5.66099e-18
1.849, 5.65641e-18
1.85, 4.76366e-18
1.851, 4.58144e-18
1.852, 5.7315e-18
1.853, 5.81575e-18
1.854, 5.9e-18
1.855, 4.74078e-18
1.856, 5.26912e-18
1.857, 5.531e-18
1.858, 5.79288e-18
1.859, 5.8771e-18
1.86, 4.62908e-18
1.861, 4.97977e-18
1.862, 5.41929e-18
1.863, 5.94763e-18
1.864, 5.94305e-18
1.865, 5.84965e-18
1.866, 4.9569e-18
1.867, 4.68587e-18
1.868, 4.94775e-18
1.869, 4.32146e-18
1.87, 6.27087e-18
1.871, 3.33529e-18
1.872, 6.26171e-18
1.873, 4.48078e-18
1.874, 4.03211e-18
1.875, 6.8697e-18
1.876, 4.46705e-18
1.877, 4.46248e-18
1.878, 6.67835e-18
1.879, 4.63098e-18
1.88, 4.98167e-18
1.881, 5.24355e-18
1.882, 5.94951e-18
1.883, 5.05677e-18
1.884, 3.80875e-18
1.885, 7.00161e-18
1.886, 4.51014e-18
1.887, 4.77202e-18
1.888, 4.23453e-18
1.889, 6.62804e-18
1.89, 2.8043e-18
1.891, 6.08598e-18
1.892, 6.34786e-18
1.893, 3.76756e-18
1.894, 7.40451e-18
1.895, 3.49196e-18
1.896, 5.08609e-18
1.897, 5.52562e-18
1.898, 5.60987e-18
1.899, 4.45065e-18
1.9, 4.44609e-18
1.901, 7.10606e-18
1.902, 5.14748e-18
1.903, 4.61e-18
1.904, 5.4936e-18
1.905, 6.19956e-18
1.906, 4.59627e-18
1.907, 3.96998e-18
1.908, 5.91939e-18
1.909, 4.93783e-18
1.91, 4.93325e-18
1.911, 4.75103e-18
1.912, 5.19054e-18
1.913, 4.56426e-18
1.914, 5.53668e-18
1.915, 5.08801e-18
1.916, 5.17224e-18
1.917, 5.43413e-18
1.918, 5.60719e-18
1.919, 4.5368e-18
1.92, 4.79867e-18
1.921, 3.55065e-18
1.922, 6.21062e-18
1.923, 5.14023e-18
1.924, 4.24748e-18
1.925, 7.7068e-18
1.926, 4.59361e-18
1.927, 4.50021e-18
1.928, 3.69628e-18
1.929, 6.7115e-18
1.93, 4.0424e-18
1.931, 5.63654e-18
1.932, 4.47733e-18
1.933, 3.93984e-18
1.934, 5.62281e-18
1.935, 6.50641e-18
1.936, 3.48203e-18
1.937, 5.87553e-18
1.938, 5.95977e-18
1.939, 5.33347e-18
1.94, 4.17426e-18
1.941, 6.56776e-18
1.942, 3.45457e-18
1.943, 5.40399e-18
1.944, 6.8205e-18
1.945, 4.32904e-18
1.946, 6.989e-18
1.947, 4.05343e-18
1.948, 6.80221e-18
1.949, 3.60019e-18
1.95, 5.37197e-18
1.951, 5.18975e-18
1.952, 5.54045e-18
1.953, 5.80233e-18
1.954, 4.90957e-18
1.955, 5.52672e-18
1.956, 6.05505e-18
1.957, 4.1853e-18
1.958, 5.86824e-18
1.959, 4.62021e-18
1.96, 3.10573e-18
1.961, 5.94333e-18
1.962, 6.02757e-18
1.963, 4.86837e-18
1.964, 3.8868e-18
1.965, 6.72439e-18
1.966, 4.76582e-18
1.967, 4.22834e-18
1.968, 7.51003e-18
1.969, 3.50865e-18
1.97, 6.07979e-18
1.971, 6.34167e-18
1.972, 2.69557e-18
1.973, 5.00027e-18
1.974, 5.26215e-18
1.975, 4.28058e-18
1.976, 6.40762e-18
1.977, 4.36023e-18
1.978, 6.13202e-18
1.979, 4.61754e-18
1.98, 3.10306e-18
1.981, 6.65122e-18
1.982, 3.89329e-18
1.983, 6.73089e-18
1.984, 4.6835e-18
1.985, 5.74474e-18
1.986, 5.56253e-18
1.987, 5.46913e-18
1.988, 4.30993e-18
1.989, 6.17053e-18
1.99, 5.18897e-18
1.991, 4.82912e-18
1.992, 4.20282e-18
1.993, 6.32987e-18
1.994, 3.03904e-18
1.995, 4.54437e-18
1.996, 5.78323e-18
1.997, 5.68984e-18
1.998, 4.70827e-18
1.999, 3.90434e-18
2, 6.91957e-18
2.001, 5.58272e-18
2.002, 5.04524e-18
2.003, 5.39593e-18
2.004, 5.21372e-18
2.005, 4.32098e-18
2.006, 7.78029e-18
2.007, 4.31182e-18
2.008, 5.63952e-18
2.009, 4.21386e-18
2.01, 5.09746e-18
2.011, 3.31653e-18
2.012, 4.9995e-18
2.013, 5.8831e-18
2.014, 6.14497e-18
2.015, 5.87394e-18
2.016, 3.64892e-18
2.017, 6.04243e-18
2.018, 5.06086e-18
2.019, 4.16811e-18
2.02, 6.91689e-18
2.021, 4.3366e-18
2.022, 6.01954e-18
2.023, 4.86033e-18
2.024, 5.29985e-18
2.025, 5.38409e-18
2.026, 5.2907e-18
2.027, 4.6644e-18
2.028, 5.01511e-18
2.029, 5.3658e-18
2.03, 4.38423e-18
2.031, 6.06719e-18
2.032, 4.4639e-18
2.033, 3.39351e-18
2.034, 6.40875e-18
2.035, 4.00609e-18
2.036, 6.22195e-18
2.037, 6.21738e-18
2.038, 3.54826e-18
2.039, 3.81014e-18
2.04, 4.87138e-18
2.041, 3.88981e-18
2.042, 5.39513e-18
2.043, 5.03529e-18
2.044, 4.23136e-18
2.045, 6.18078e-18
2.046, 6.44266e-18
2.047, 2.79656e-18
2.048, 5.72297e-18
2.049, 5.09667e-18
2.05, 4.91446e-18
2.051, 5.4428e-18
2.052, 5.97113e-18
2.053, 5.25601e-18
2.054, 4.0968e-18
2.055, 6.84557e-18
2.056, 4.08764e-18
2.057, 6.03706e-18
2.058, 6.56539e-18
2.059, 4.518e-18
2.06, 4.15816e-18
2.061, 7.79511e-18
2.062, 4.41546e-18
2.063, 6.54251e-18
2.064, 3.07404e-18
2.065, 6.7998e-18
2.066, 5.64059e-18
2.067, 5.10311e-18
2.068, 6.78607e-18
2.069, 4.82749e-18
2.07, 4.02357e-18
2.071, 6.50589e-18
2.072, 3.83677e-18
2.073, 5.51974e-18
2.074, 4.71581e-18
2.075, 4.97769e-18
2.076, 3.99612e-18
2.077, 6.30082e-18
2.078, 3.09879e-18
2.079, 5.40348e-18
2.08, 5.93182e-18
2.081, 4.95025e-18
2.082, 3.79104e-18
2.083, 7.16156e-18
2.084, 4.58127e-18
2.085, 4.6655e-18
2.086, 4.92738e-18
2.087, 5.18926e-18
2.088, 5.2735e-18
2.089, 6.06828e-18
2.09, 4.90908e-18
2.091, 5.17095e-18
2.092, 4.8111e-18
2.093, 5.60588e-18
2.094, 5.86776e-18
2.095, 4.08682e-18
2.096, 4.61516e-18
2.097, 4.07768e-18
2.098, 6.11592e-18
2.099, 5.13435e-18
2.1, 3.61986e-18
2.101, 5.03638e-18
2.102, 4.85416e-18
2.103, 5.91541e-18
2.104, 6.17726e-18
2.105, 6.26151e-18
2.106, 2.61541e-18
2.107, 7.407e-18
2.108, 4.11616e-18
2.109, 5.1774e-18
2.11, 4.28465e-18
2.111, 6.41171e-18
2.112, 4.09787e-18
2.113, 6.22493e-18
2.114, 5.24336e-18
2.115, 4.26178e-18
2.116, 5.50066e-18
2.117, 3.98618e-18
2.118, 5.40269e-18
2.119, 4.86521e-18
2.12, 5.57117e-18
2.121, 6.0995e-18
2.122, 4.94029e-18
2.123, 4.40281e-18
2.124, 6.44104e-18
2.125, 4.03839e-18
2.126, 6.43189e-18
2.127, 4.11805e-18
2.128, 6.86683e-18
2.129, 2.77664e-18
2.13, 5.08132e-18
2.131, 5.69847e-18
2.132, 5.96035e-18
2.133, 4.53469e-18
2.134, 3.55312e-18
2.135, 5.85782e-18
2.136, 6.56378e-18
2.137, 3.18413e-18
2.138, 6.9099e-18
2.139, 5.3066e-18
2.14, 5.56848e-18
2.141, 5.031e-18
2.142, 5.02642e-18
2.143, 5.64357e-18
2.144, 5.10609e-18
2.145, 5.81207e-18
2.146, 5.71867e-18
2.147, 5.80292e-18
2.148, 4.99898e-18
2.149, 4.01741e-18
2.15, 5.87801e-18
