sim_time, unit_box_Custom?world_angular_velocity/z
2.148, 4.29512e-19
2.149, 4.29564e-19
2.15, 4.29164e-19
2.151, 4.29354e-19
2.152, 4.29575e-19
2.153, 4.2936e-19
2.154, 4.29427e-19
2.155, 4.29373e-19
2.156, 4.2966e-19
2.157, 4.29752e-19
2.158, 4.29302e-19
2.159, 4.29471e-19
2.16, 4.29165e-19
2.161, 4.2925e-19
2.162, 4.2959e-19
2.163, 4.29227e-19
2.164, 4.29363e-19
2.165, 4.2932e-19
2.166, 4.29164e-19
2.167, 4.29397e-19
2.168, 4.28992e-19
2.169, 4.29167e-19
2.17, 4.2956e-19
2.171, 4.29218e-19
2.172, 4.29248e-19
2.173, 4.29185e-19
2.174, 4.29391e-19
2.175, 4.29426e-19
2.176, 4.29512e-19
2.177, 4.29632e-19
2.178, 4.29639e-19
2.179, 4.29298e-19
2.18, 4.2925e-19
2.181, 4.29632e-19
2.182, 4.29282e-19
2.183, 4.29422e-19
2.184, 4.29354e-19
2.185, 4.29418e-19
2.186, 4.29448e-19
2.187, 4.29484e-19
2.188, 4.29526e-19
2.189, 4.29249e-19
2.19, 4.29392e-19
2.191, 4.29577e-19
2.192, 4.29555e-19
2.193, 4.29422e-19
2.194, 4.29561e-19
2.195, 4.29564e-19
2.196, 4.29249e-19
2.197, 4.29676e-19
2.198, 4.29167e-19
2.199, 4.29446e-19
2.2, 4.29364e-19
2.201, 4.29595e-19
2.202, 4.29381e-19
2.203, 4.29541e-19
2.204, 4.29334e-19
2.205, 4.29717e-19
2.206, 4.29452e-19
2.207, 4.29272e-19
2.208, 4.29165e-19
2.209, 4.29702e-19
2.21, 4.29575e-19
2.211, 4.29446e-19
2.212, 4.29052e-19
2.213, 4.29422e-19
2.214, 4.29292e-19
2.215, 4.29052e-19
2.216, 4.29346e-19
2.217, 4.2972e-19
2.218, 4.29417e-19
2.219, 4.29466e-19
2.22, 4.29386e-19
2.221, 4.29379e-19
2.222, 4.29676e-19
2.223, 4.2949e-19
2.224, 4.29191e-19
2.225, 4.29561e-19
2.226, 4.29678e-19
2.227, 4.29355e-19
2.228, 4.29577e-19
2.229, 4.29478e-19
2.23, 4.29286e-19
2.231, 4.29518e-19
2.232, 4.29509e-19
2.233, 4.29251e-19
2.234, 4.29515e-19
2.235, 4.29446e-19
2.236, 4.29426e-19
2.237, 4.28871e-19
2.238, 4.29518e-19
2.239, 4.29518e-19
2.24, 4.29332e-19
2.241, 4.29557e-19
2.242, 4.2959e-19
2.243, 4.29693e-19
2.244, 4.2951e-19
2.245, 4.29541e-19
2.246, 4.29338e-19
2.247, 4.29232e-19
2.248, 4.29335e-19
2.249, 4.2931e-19
2.25, 4.29538e-19
2.251, 4.29126e-19
2.252, 4.29379e-19
2.253, 4.29427e-19
2.254, 4.29595e-19
2.255, 4.29294e-19
2.256, 4.29504e-19
2.257, 4.29416e-19
2.258, 4.29575e-19
2.259, 4.29509e-19
2.26, 4.29454e-19
2.261, 4.29632e-19
2.262, 4.29718e-19
2.263, 4.29557e-19
2.264, 4.29427e-19
2.265, 4.29535e-19
2.266, 4.29509e-19
2.267, 4.29454e-19
2.268, 4.29415e-19
2.269, 4.29503e-19
2.27, 4.29333e-19
2.271, 4.29552e-19
2.272, 4.29492e-19
2.273, 4.29415e-19
2.274, 4.29949e-19
2.275, 4.29716e-19
2.276, 4.29332e-19
2.277, 4.29445e-19
2.278, 4.29549e-19
2.279, 4.29532e-19
2.28, 4.29421e-19
2.281, 4.29052e-19
2.282, 4.29609e-19
2.283, 4.29519e-19
2.284, 4.29486e-19
2.285, 4.29541e-19
2.286, 4.29203e-19
2.287, 4.29505e-19
2.288, 4.29484e-19
2.289, 4.29615e-19
2.29, 4.29348e-19
2.291, 4.29852e-19
2.292, 4.29422e-19
2.293, 4.29454e-19
2.294, 4.29564e-19
2.295, 4.29379e-19
2.296, 4.29505e-19
2.297, 4.29364e-19
2.298, 4.29052e-19
2.299, 4.29452e-19
2.3, 4.29515e-19
2.301, 4.29785e-19
2.302, 4.29425e-19
2.303, 4.29185e-19
2.304, 4.29476e-19
2.305, 4.29349e-19
2.306, 4.29044e-19
2.307, 4.29439e-19
2.308, 4.29485e-19
2.309, 4.29491e-19
2.31, 4.29575e-19
2.311, 4.29676e-19
2.312, 4.29203e-19
2.313, 4.29272e-19
2.314, 4.29512e-19
2.315, 4.29575e-19
2.316, 4.29595e-19
2.317, 4.2948e-19
2.318, 4.29344e-19
2.319, 4.2956e-19
2.32, 4.29369e-19
2.321, 4.29492e-19
2.322, 4.29575e-19
2.323, 4.29573e-19
2.324, 4.29283e-19
2.325, 4.2938e-19
2.326, 4.29476e-19
2.327, 4.29512e-19
2.328, 4.28972e-19
2.329, 4.29286e-19
2.33, 4.2927e-19
2.331, 4.29575e-19
2.332, 4.29427e-19
2.333, 4.29683e-19
2.334, 4.29335e-19
2.335, 4.29492e-19
2.336, 4.29632e-19
2.337, 4.2945e-19
2.338, 4.29155e-19
2.339, 4.29676e-19
2.34, 4.29518e-19
2.341, 4.29272e-19
2.342, 4.29484e-19
2.343, 4.29505e-19
2.344, 4.29052e-19
2.345, 4.2959e-19
2.346, 4.29312e-19
2.347, 4.29283e-19
2.348, 4.29321e-19
2.349, 4.29537e-19
2.35, 4.29323e-19
2.351, 4.29394e-19
2.352, 4.29193e-19
2.353, 4.2948e-19
2.354, 4.2931e-19
2.355, 4.29426e-19
2.356, 4.2954e-19
2.357, 4.29218e-19
2.358, 4.29249e-19
2.359, 4.29439e-19
2.36, 4.29448e-19
2.361, 4.29272e-19
2.362, 4.29484e-19
2.363, 4.29201e-19
2.364, 4.29494e-19
2.365, 4.29573e-19
2.366, 4.29293e-19
2.367, 4.29595e-19
2.368, 4.29407e-19
2.369, 4.29538e-19
2.37, 4.28972e-19
2.371, 4.2955e-19
2.372, 4.29381e-19
2.373, 4.29344e-19
2.374, 4.29561e-19
2.375, 4.29852e-19
2.376, 4.29201e-19
2.377, 4.29327e-19
2.378, 4.29335e-19
2.379, 4.29456e-19
2.38, 4.29317e-19
2.381, 4.29532e-19
2.382, 4.29484e-19
2.383, 4.29518e-19
2.384, 4.29519e-19
2.385, 4.2972e-19
2.386, 4.29343e-19
2.387, 4.2961e-19
2.388, 4.29274e-19
2.389, 4.29343e-19
2.39, 4.29186e-19
2.391, 4.29534e-19
2.392, 4.29391e-19
2.393, 4.29561e-19
2.394, 4.29272e-19
2.395, 4.29232e-19
2.396, 4.29609e-19
2.397, 4.29346e-19
2.398, 4.29373e-19
2.399, 4.2966e-19
2.4, 4.29256e-19
2.401, 4.29421e-19
2.402, 4.29561e-19
2.403, 4.29464e-19
2.404, 4.29232e-19
2.405, 4.29557e-19
2.406, 4.29595e-19
2.407, 4.29407e-19
2.408, 4.2931e-19
2.409, 4.2927e-19
2.41, 4.29582e-19
2.411, 4.29398e-19
2.412, 4.29347e-19
2.413, 4.29217e-19
2.414, 4.2954e-19
2.415, 4.29577e-19
2.416, 4.29555e-19
2.417, 4.29422e-19
2.418, 4.29454e-19
2.419, 4.29595e-19
2.42, 4.29407e-19
2.421, 4.28992e-19
2.422, 4.29416e-19
2.423, 4.29446e-19
2.424, 4.29218e-19
2.425, 4.29345e-19
2.426, 4.29526e-19
2.427, 4.2938e-19
2.428, 4.29426e-19
2.429, 4.29512e-19
2.43, 4.29632e-19
2.431, 4.29423e-19
2.432, 4.29594e-19
2.433, 4.29332e-19
2.434, 4.29392e-19
2.435, 4.29381e-19
2.436, 4.29374e-19
2.437, 4.29316e-19
2.438, 4.29332e-19
2.439, 4.29385e-19
2.44, 4.29421e-19
2.441, 4.29566e-19
2.442, 4.29224e-19
2.443, 4.29466e-19
2.444, 4.29661e-19
2.445, 4.29505e-19
2.446, 4.29484e-19
2.447, 4.29661e-19
2.448, 4.2948e-19
2.449, 4.29236e-19
2.45, 4.29949e-19
2.451, 4.29167e-19
2.452, 4.29268e-19
2.453, 4.29247e-19
2.454, 4.29484e-19
2.455, 4.29381e-19
2.456, 4.29326e-19
2.457, 4.2936e-19
2.458, 4.29448e-19
2.459, 4.29374e-19
2.46, 4.29692e-19
2.461, 4.29422e-19
2.462, 4.2932e-19
2.463, 4.29201e-19
2.464, 4.29384e-19
2.465, 4.29392e-19
2.466, 4.29529e-19
2.467, 4.29381e-19
2.468, 4.29192e-19
2.469, 4.29595e-19
2.47, 4.2948e-19
2.471, 4.29344e-19
2.472, 4.29564e-19
2.473, 4.29448e-19
2.474, 4.29433e-19
2.475, 4.29484e-19
2.476, 4.29526e-19
2.477, 4.29249e-19
2.478, 4.29392e-19
2.479, 4.29577e-19
2.48, 4.29555e-19
2.481, 4.29354e-19
2.482, 4.29551e-19
2.483, 4.29346e-19
2.484, 4.29052e-19
2.485, 4.29364e-19
2.486, 4.29655e-19
2.487, 4.29678e-19
2.488, 4.29248e-19
2.489, 4.29304e-19
2.49, 4.29521e-19
2.491, 4.29263e-19
2.492, 4.29456e-19
2.493, 4.29116e-19
2.494, 4.29585e-19
2.495, 4.2926e-19
2.496, 4.29052e-19
2.497, 4.29347e-19
2.498, 4.29141e-19
2.499, 4.29786e-19
2.5, 4.2932e-19
2.501, 4.2966e-19
2.502, 4.29314e-19
2.503, 4.29247e-19
2.504, 4.29676e-19
2.505, 4.29573e-19
2.506, 4.2926e-19
2.507, 4.29575e-19
2.508, 4.29692e-19
2.509, 4.29717e-19
2.51, 4.2957e-19
2.511, 4.2947e-19
2.512, 4.29552e-19
2.513, 4.29505e-19
2.514, 4.29346e-19
2.515, 4.29348e-19
2.516, 4.29505e-19
2.517, 4.29346e-19
2.518, 4.29404e-19
2.519, 4.2973e-19
2.52, 4.29312e-19
2.521, 4.29379e-19
2.522, 4.29165e-19
2.523, 4.29676e-19
2.524, 4.29512e-19
2.525, 4.29263e-19
2.526, 4.29456e-19
2.527, 4.29512e-19
2.528, 4.29359e-19
2.529, 4.29558e-19
2.53, 4.29757e-19
2.531, 4.2927e-19
2.532, 4.2955e-19
2.533, 4.29369e-19
2.534, 4.29639e-19
2.535, 4.29312e-19
2.536, 4.29445e-19
2.537, 4.29164e-19
2.538, 4.29474e-19
2.539, 4.29519e-19
2.54, 4.29397e-19
2.541, 4.29852e-19
2.542, 4.29406e-19
2.543, 4.29498e-19
2.544, 4.29249e-19
2.545, 4.29328e-19
2.546, 4.29619e-19
2.547, 4.29354e-19
2.548, 4.29541e-19
2.549, 4.29434e-19
2.55, 4.29659e-19
2.551, 4.29632e-19
2.552, 4.29546e-19
2.553, 4.29575e-19
2.554, 4.2956e-19
2.555, 4.29242e-19
2.556, 4.29537e-19
2.557, 4.2961e-19
2.558, 4.29587e-19
2.559, 4.29303e-19
2.56, 4.29121e-19
2.561, 4.2966e-19
2.562, 4.29632e-19
2.563, 4.29444e-19
2.564, 4.29398e-19
2.565, 4.2965e-19
2.566, 4.29714e-19
2.567, 4.29423e-19
2.568, 4.29505e-19
2.569, 4.29553e-19
2.57, 4.29355e-19
2.571, 4.29346e-19
2.572, 4.29354e-19
2.573, 4.29138e-19
2.574, 4.29499e-19
2.575, 4.29232e-19
2.576, 4.29484e-19
2.577, 4.29456e-19
2.578, 4.29478e-19
2.579, 4.29717e-19
2.58, 4.29541e-19
2.581, 4.29434e-19
2.582, 4.29577e-19
2.583, 4.29526e-19
2.584, 4.29464e-19
2.585, 4.29307e-19
2.586, 4.29292e-19
2.587, 4.29303e-19
2.588, 4.29533e-19
2.589, 4.29658e-19
2.59, 4.29541e-19
2.591, 4.29594e-19
2.592, 4.29717e-19
2.593, 4.29524e-19
2.594, 4.29466e-19
2.595, 4.29446e-19
2.596, 4.29455e-19
2.597, 4.29302e-19
2.598, 4.2956e-19
2.599, 4.29632e-19
2.6, 4.29344e-19
2.601, 4.29549e-19
2.602, 4.29538e-19
2.603, 4.29575e-19
2.604, 4.29655e-19
2.605, 4.29563e-19
2.606, 4.29227e-19
2.607, 4.29375e-19
2.608, 4.28987e-19
2.609, 4.29798e-19
2.61, 4.29381e-19
2.611, 4.29526e-19
2.612, 4.2929e-19
2.613, 4.2966e-19
2.614, 4.2924e-19
2.615, 4.2956e-19
2.616, 4.29632e-19
2.617, 4.28871e-19
2.618, 4.29415e-19
2.619, 4.29533e-19
2.62, 4.29591e-19
2.621, 4.29236e-19
2.622, 4.29249e-19
2.623, 4.29484e-19
2.624, 4.29528e-19
2.625, 4.29232e-19
2.626, 4.29303e-19
2.627, 4.28972e-19
2.628, 4.29639e-19
2.629, 4.2932e-19
2.63, 4.29541e-19
2.631, 4.29646e-19
2.632, 4.29272e-19
2.633, 4.29852e-19
2.634, 4.29541e-19
2.635, 4.29434e-19
2.636, 4.29384e-19
2.637, 4.29632e-19
2.638, 4.29326e-19
2.639, 4.29476e-19
2.64, 4.29354e-19
2.641, 4.29551e-19
2.642, 4.29575e-19
2.643, 4.29676e-19
2.644, 4.29594e-19
2.645, 4.29587e-19
2.646, 4.29222e-19
2.647, 4.29852e-19
2.648, 4.29541e-19
2.649, 4.29434e-19
2.65, 4.29384e-19
2.651, 4.29632e-19
2.652, 4.29208e-19
2.653, 4.29561e-19
2.654, 4.29464e-19
2.655, 4.29551e-19
2.656, 4.29129e-19
2.657, 4.29445e-19
2.658, 4.29384e-19
2.659, 4.29302e-19
2.66, 4.29632e-19
2.661, 4.29381e-19
2.662, 4.29632e-19
2.663, 4.29302e-19
2.664, 4.29354e-19
2.665, 4.29549e-19
2.666, 4.29717e-19
2.667, 4.29852e-19
2.668, 4.29573e-19
2.669, 4.29505e-19
2.67, 4.29852e-19
2.671, 4.29541e-19
2.672, 4.29693e-19
2.673, 4.29507e-19
2.674, 4.29415e-19
2.675, 4.29503e-19
2.676, 4.29499e-19
2.677, 4.29446e-19
2.678, 4.29519e-19
2.679, 4.29189e-19
2.68, 4.29527e-19
2.681, 4.29439e-19
2.682, 4.29281e-19
2.683, 4.2973e-19
2.684, 4.29535e-19
2.685, 4.29354e-19
2.686, 4.29575e-19
2.687, 4.29427e-19
2.688, 4.29165e-19
2.689, 4.29657e-19
2.69, 4.29575e-19
2.691, 4.29752e-19
2.692, 4.29302e-19
2.693, 4.29498e-19
2.694, 4.29427e-19
2.695, 4.29702e-19
2.696, 4.2932e-19
2.697, 4.29354e-19
2.698, 4.29551e-19
2.699, 4.29422e-19
2.7, 4.29303e-19
2.701, 4.29263e-19
2.702, 4.29575e-19
2.703, 4.29551e-19
2.704, 4.29785e-19
2.705, 4.29509e-19
2.706, 4.29455e-19
2.707, 4.29254e-19
2.708, 4.29138e-19
2.709, 4.29469e-19
2.71, 4.29484e-19
2.711, 4.29518e-19
2.712, 4.29558e-19
2.713, 4.29363e-19
2.714, 4.29529e-19
2.715, 4.29192e-19
2.716, 4.2956e-19
2.717, 4.29165e-19
2.718, 4.29427e-19
2.719, 4.29427e-19
2.72, 4.29399e-19
2.721, 4.29435e-19
2.722, 4.29553e-19
2.723, 4.29186e-19
2.724, 4.2924e-19
2.725, 4.29409e-19
2.726, 4.29435e-19
2.727, 4.29654e-19
2.728, 4.29504e-19
2.729, 4.29338e-19
2.73, 4.29546e-19
2.731, 4.29484e-19
2.732, 4.29201e-19
2.733, 4.29164e-19
2.734, 4.29303e-19
2.735, 4.29456e-19
2.736, 4.29317e-19
2.737, 4.29717e-19
2.738, 4.29518e-19
2.739, 4.29354e-19
2.74, 4.2932e-19
2.741, 4.29852e-19
2.742, 4.29201e-19
2.743, 4.29949e-19
2.744, 4.29499e-19
2.745, 4.29421e-19
2.746, 4.29455e-19
2.747, 4.29455e-19
2.748, 4.2929e-19
2.749, 4.29464e-19
2.75, 4.29763e-19
2.751, 4.29632e-19
2.752, 4.29193e-19
2.753, 4.29532e-19
2.754, 4.29427e-19
2.755, 4.29595e-19
2.756, 4.29505e-19
2.757, 4.29504e-19
2.758, 4.29286e-19
2.759, 4.29541e-19
2.76, 4.29484e-19
2.761, 4.2966e-19
2.762, 4.29344e-19
2.763, 4.29575e-19
2.764, 4.29426e-19
2.765, 4.29512e-19
2.766, 4.29338e-19
2.767, 4.29658e-19
2.768, 4.29373e-19
2.769, 4.29692e-19
2.77, 4.29363e-19
2.771, 4.29427e-19
2.772, 4.29484e-19
2.773, 4.29044e-19
2.774, 4.29445e-19
2.775, 4.29659e-19
2.776, 4.29208e-19
2.777, 4.29659e-19
2.778, 4.2954e-19
2.779, 4.29364e-19
2.78, 4.29448e-19
2.781, 4.29477e-19
2.782, 4.29485e-19
2.783, 4.29377e-19
2.784, 4.29334e-19
2.785, 4.29346e-19
2.786, 4.29651e-19
2.787, 4.29381e-19
2.788, 4.29384e-19
2.789, 4.29564e-19
2.79, 4.29286e-19
2.791, 4.29052e-19
2.792, 4.29476e-19
2.793, 4.29518e-19
2.794, 4.29275e-19
2.795, 4.29587e-19
2.796, 4.29582e-19
2.797, 4.29146e-19
2.798, 4.29247e-19
2.799, 4.295e-19
2.8, 4.29665e-19
2.801, 4.29567e-19
2.802, 4.295e-19
2.803, 4.29286e-19
2.804, 4.29509e-19
2.805, 4.2951e-19
2.806, 4.29594e-19
2.807, 4.28968e-19
2.808, 4.29271e-19
2.809, 4.29455e-19
2.81, 4.29452e-19
2.811, 4.28968e-19
2.812, 4.29271e-19
2.813, 4.29449e-19
2.814, 4.29381e-19
2.815, 4.28992e-19
2.816, 4.29422e-19
2.817, 4.29193e-19
2.818, 4.29717e-19
2.819, 4.29336e-19
2.82, 4.29218e-19
2.821, 4.2939e-19
2.822, 4.29287e-19
2.823, 4.29503e-19
2.824, 4.29655e-19
2.825, 4.29248e-19
2.826, 4.29345e-19
2.827, 4.29688e-19
2.828, 4.29454e-19
2.829, 4.29218e-19
2.83, 4.29286e-19
2.831, 4.2954e-19
2.832, 4.29426e-19
2.833, 4.29337e-19
2.834, 4.29248e-19
2.835, 4.29762e-19
2.836, 4.2959e-19
2.837, 4.29154e-19
2.838, 4.29146e-19
2.839, 4.29379e-19
2.84, 4.29271e-19
2.841, 4.29155e-19
2.842, 4.29445e-19
2.843, 4.29582e-19
2.844, 4.29374e-19
2.845, 4.29537e-19
2.846, 4.29546e-19
2.847, 4.29286e-19
2.848, 4.29348e-19
2.849, 4.2972e-19
2.85, 4.2936e-19
2.851, 4.29303e-19
2.852, 4.29492e-19
2.853, 4.28972e-19
2.854, 4.29044e-19
2.855, 4.2936e-19
2.856, 4.29592e-19
2.857, 4.29659e-19
2.858, 4.29248e-19
2.859, 4.29512e-19
2.86, 4.2948e-19
2.861, 4.29232e-19
2.862, 4.29506e-19
2.863, 4.29375e-19
2.864, 4.29284e-19
2.865, 4.29286e-19
2.866, 4.29852e-19
2.867, 4.29452e-19
2.868, 4.29359e-19
2.869, 4.29619e-19
2.87, 4.29332e-19
2.871, 4.29665e-19
2.872, 4.29343e-19
2.873, 4.29137e-19
2.874, 4.29379e-19
2.875, 4.29435e-19
2.876, 4.29512e-19
2.877, 4.29678e-19
2.878, 4.29777e-19
2.879, 4.29519e-19
2.88, 4.29567e-19
2.881, 4.29447e-19
2.882, 4.294e-19
2.883, 4.29535e-19
2.884, 4.29275e-19
2.885, 4.29632e-19
2.886, 4.2949e-19
2.887, 4.29392e-19
2.888, 4.29632e-19
2.889, 4.29344e-19
2.89, 4.2966e-19
2.891, 4.29656e-19
2.892, 4.2954e-19
2.893, 4.29528e-19
2.894, 4.29476e-19
2.895, 4.29348e-19
2.896, 4.29044e-19
2.897, 4.29526e-19
2.898, 4.29575e-19
2.899, 4.29052e-19
2.9, 4.2956e-19
2.901, 4.29385e-19
2.902, 4.29526e-19
2.903, 4.29561e-19
2.904, 4.29312e-19
2.905, 4.29345e-19
2.906, 4.29439e-19
2.907, 4.29448e-19
2.908, 4.29682e-19
2.909, 4.28871e-19
2.91, 4.29286e-19
2.911, 4.2927e-19
2.912, 4.2932e-19
2.913, 4.29347e-19
2.914, 4.29344e-19
2.915, 4.29268e-19
2.916, 4.29335e-19
2.917, 4.29078e-19
2.918, 4.29765e-19
2.919, 4.29587e-19
2.92, 4.29582e-19
2.921, 4.28983e-19
2.922, 4.29466e-19
2.923, 4.29381e-19
2.924, 4.29743e-19
2.925, 4.29381e-19
2.926, 4.29263e-19
2.927, 4.29422e-19
2.928, 4.29208e-19
2.929, 4.29743e-19
2.93, 4.28871e-19
2.931, 4.29286e-19
2.932, 4.29573e-19
2.933, 4.29164e-19
2.934, 4.2942e-19
2.935, 4.29656e-19
2.936, 4.29632e-19
2.937, 4.29246e-19
2.938, 4.29263e-19
2.939, 4.29692e-19
2.94, 4.29422e-19
2.941, 4.29561e-19
2.942, 4.28972e-19
2.943, 4.29332e-19
2.944, 4.29595e-19
2.945, 4.29615e-19
2.946, 4.29159e-19
2.947, 4.29434e-19
2.948, 4.29427e-19
2.949, 4.29683e-19
2.95, 4.29335e-19
2.951, 4.2948e-19
2.952, 4.29593e-19
2.953, 4.29646e-19
2.954, 4.29575e-19
2.955, 4.29473e-19
2.956, 4.29736e-19
2.957, 4.29541e-19
2.958, 4.29594e-19
2.959, 4.29332e-19
2.96, 4.29165e-19
2.961, 4.29518e-19
2.962, 4.29418e-19
2.963, 4.29494e-19
2.964, 4.29379e-19
2.965, 4.29328e-19
2.966, 4.29449e-19
2.967, 4.29326e-19
2.968, 4.29422e-19
2.969, 4.29271e-19
2.97, 4.29561e-19
2.971, 4.29263e-19
2.972, 4.2966e-19
2.973, 4.29436e-19
2.974, 4.29852e-19
2.975, 4.29354e-19
2.976, 4.29422e-19
2.977, 4.29852e-19
2.978, 4.2932e-19
2.979, 4.29512e-19
2.98, 4.29532e-19
2.981, 4.29484e-19
2.982, 4.29518e-19
2.983, 4.29354e-19
2.984, 4.29346e-19
2.985, 4.29379e-19
2.986, 4.29271e-19
2.987, 4.29454e-19
2.988, 4.28992e-19
2.989, 4.2925e-19
2.99, 4.29381e-19
2.991, 4.29576e-19
2.992, 4.29324e-19
2.993, 4.29222e-19
2.994, 4.29445e-19
2.995, 4.2956e-19
2.996, 4.29771e-19
2.997, 4.29304e-19
2.998, 4.29484e-19
2.999, 4.2931e-19
3, 4.29321e-19
3.001, 4.29655e-19
3.002, 4.2932e-19
3.003, 4.29582e-19
3.004, 4.29329e-19
3.005, 4.29446e-19
3.006, 4.29155e-19
3.007, 4.29418e-19
3.008, 4.2966e-19
3.009, 4.29272e-19
3.01, 4.29344e-19
3.011, 4.28984e-19
3.012, 4.29222e-19
3.013, 4.29484e-19
3.014, 4.29201e-19
3.015, 4.29497e-19
3.016, 4.29392e-19
3.017, 4.29303e-19
3.018, 4.29564e-19
3.019, 4.2955e-19
3.02, 4.29397e-19
3.021, 4.29445e-19
3.022, 4.29657e-19
3.023, 4.29533e-19
3.024, 4.29499e-19
3.025, 4.29317e-19
3.026, 4.29512e-19
3.027, 4.29717e-19
3.028, 4.29541e-19
3.029, 4.29455e-19
3.03, 4.29658e-19
3.031, 4.2949e-19
3.032, 4.29476e-19
3.033, 4.29518e-19
3.034, 4.29555e-19
3.035, 4.29561e-19
3.036, 4.29632e-19
3.037, 4.29423e-19
3.038, 4.29415e-19
3.039, 4.29422e-19
3.04, 4.29354e-19
3.041, 4.2932e-19
3.042, 4.29286e-19
3.043, 4.2932e-19
3.044, 4.29476e-19
3.045, 4.29512e-19
3.046, 4.29272e-19
3.047, 4.29852e-19
3.048, 4.29354e-19
3.049, 4.29535e-19
3.05, 4.29575e-19
3.051, 4.29165e-19
3.052, 4.29632e-19
3.053, 4.28871e-19
3.054, 4.29464e-19
3.055, 4.29763e-19
3.056, 4.29343e-19
3.057, 4.2961e-19
3.058, 4.29274e-19
3.059, 4.29426e-19
3.06, 4.29484e-19
3.061, 4.2936e-19
3.062, 4.29426e-19
3.063, 4.29484e-19
3.064, 4.29427e-19
3.065, 4.29595e-19
3.066, 4.29505e-19
3.067, 4.29141e-19
3.068, 4.29223e-19
3.069, 4.29683e-19
3.07, 4.29693e-19
3.071, 4.29743e-19
3.072, 4.29464e-19
3.073, 4.29437e-19
3.074, 4.29209e-19
3.075, 4.29556e-19
3.076, 4.29165e-19
3.077, 4.29435e-19
3.078, 4.29201e-19
3.079, 4.29582e-19
3.08, 4.29369e-19
3.081, 4.29563e-19
3.082, 4.29445e-19
3.083, 4.29609e-19
3.084, 4.29052e-19
3.085, 4.29422e-19
3.086, 4.29271e-19
3.087, 4.29427e-19
3.088, 4.29374e-19
3.089, 4.29381e-19
3.09, 4.29286e-19
3.091, 4.29575e-19
3.092, 4.29052e-19
3.093, 4.29659e-19
3.094, 4.29571e-19
3.095, 4.2972e-19
3.096, 4.29504e-19
3.097, 4.29561e-19
3.098, 4.29464e-19
3.099, 4.29213e-19
3.1, 4.29286e-19
3.101, 4.29575e-19
3.102, 4.2936e-19
3.103, 4.29427e-19
3.104, 4.29321e-19
3.105, 4.2942e-19
3.106, 4.29448e-19
3.107, 4.29632e-19
3.108, 4.29263e-19
3.109, 4.29167e-19
3.11, 4.29223e-19
3.111, 4.295e-19
3.112, 4.29342e-19
3.113, 4.29312e-19
3.114, 4.29311e-19
3.115, 4.2927e-19
3.116, 4.29348e-19
3.117, 4.29271e-19
3.118, 4.29449e-19
3.119, 4.29621e-19
3.12, 4.29418e-19
3.121, 4.29454e-19
3.122, 4.29332e-19
3.123, 4.29484e-19
3.124, 4.29343e-19
3.125, 4.29488e-19
3.126, 4.29232e-19
3.127, 4.29683e-19
3.128, 4.29335e-19
3.129, 4.29639e-19
3.13, 4.29541e-19
3.131, 4.294e-19
3.132, 4.29248e-19
3.133, 4.29598e-19
3.134, 4.2949e-19
3.135, 4.29379e-19
3.136, 4.29656e-19
3.137, 4.29471e-19
3.138, 4.29504e-19
3.139, 4.29416e-19
3.14, 4.29446e-19
3.141, 4.29052e-19
3.142, 4.29582e-19
3.143, 4.2954e-19
3.144, 4.2942e-19
3.145, 4.29474e-19
3.146, 4.29485e-19
3.147, 4.29164e-19
3.148, 4.29328e-19
3.149, 4.29837e-19
3.15, 4.29509e-19
3.151, 4.29504e-19
3.152, 4.297e-19
3.153, 4.29302e-19
3.154, 4.2942e-19
3.155, 4.29229e-19
3.156, 4.29552e-19
3.157, 4.29201e-19
3.158, 4.29384e-19
3.159, 4.29392e-19
3.16, 4.2956e-19
3.161, 4.29385e-19
3.162, 4.29249e-19
3.163, 4.29293e-19
3.164, 4.29569e-19
3.165, 4.29499e-19
3.166, 4.2962e-19
3.167, 4.29467e-19
3.168, 4.29449e-19
3.169, 4.29563e-19
3.17, 4.29223e-19
3.171, 4.2975e-19
3.172, 4.29341e-19
3.173, 4.29407e-19
3.174, 4.29354e-19
3.175, 4.29422e-19
3.176, 4.29852e-19
3.177, 4.29346e-19
3.178, 4.29309e-19
3.179, 4.29427e-19
3.18, 4.29422e-19
3.181, 4.29422e-19
3.182, 4.29346e-19
3.183, 4.29582e-19
3.184, 4.29369e-19
3.185, 4.2948e-19
3.186, 4.29201e-19
3.187, 4.29445e-19
3.188, 4.29657e-19
3.189, 4.29275e-19
3.19, 4.29587e-19
3.191, 4.29575e-19
3.192, 4.29575e-19
3.193, 4.29422e-19
3.194, 4.29561e-19
3.195, 4.29632e-19
3.196, 4.29208e-19
3.197, 4.2932e-19
3.198, 4.29247e-19
3.199, 4.29529e-19
3.2, 4.29575e-19
3.201, 4.29473e-19
3.202, 4.2948e-19
3.203, 4.29785e-19
3.204, 4.29541e-19
3.205, 4.29434e-19
3.206, 4.29632e-19
3.207, 4.29423e-19
3.208, 4.2926e-19
3.209, 4.29575e-19
3.21, 4.29692e-19
3.211, 4.29332e-19
3.212, 4.29457e-19
3.213, 4.29349e-19
3.214, 4.29439e-19
3.215, 4.29427e-19
3.216, 4.29321e-19
3.217, 4.2942e-19
3.218, 4.29521e-19
3.219, 4.29559e-19
3.22, 4.29461e-19
3.221, 4.29101e-19
3.222, 4.29332e-19
