sim_time, unit_box_Custom?world_linear_acceleration/z
1.398, -9.78232
1.399, 9.78232
1.4, -9.78232
1.401, 9.78232
1.402, -9.78232
1.403, 9.78232
1.404, -9.78232
1.405, 9.78232
1.406, -9.78232
1.407, 9.78232
1.408, -9.78232
1.409, 9.78232
1.41, -9.78232
1.411, 9.78232
1.412, -9.78232
1.413, 9.78232
1.414, -9.78232
1.415, 9.78232
1.416, -9.78232
1.417, 9.78232
1.418, -9.78232
1.419, 9.78232
1.42, -9.78232
1.421, 9.78232
1.422, -9.78232
1.423, 9.78232
1.424, -9.78232
1.425, 9.78232
1.426, -9.78232
1.427, 9.78232
1.428, -9.78232
1.429, 9.78232
1.43, -9.78232
1.431, 9.78232
1.432, -9.78232
1.433, 9.78232
1.434, -9.78232
1.435, 9.78232
1.436, -9.78232
1.437, 9.78232
1.438, -9.78232
1.439, 9.78232
1.44, -9.78232
1.441, 9.78232
1.442, -9.78232
1.443, 9.78232
1.444, -9.78232
1.445, 9.78232
1.446, -9.78232
1.447, 9.78232
1.448, -9.78232
1.449, 9.78232
1.45, -9.78232
1.451, 9.78232
1.452, -9.78232
1.453, 9.78232
1.454, -9.78232
1.455, 9.78232
1.456, -9.78232
1.457, 9.78232
1.458, -9.78232
1.459, 9.78232
1.46, -9.78232
1.461, 9.78232
1.462, -9.78232
1.463, 9.78232
1.464, -9.78232
1.465, 9.78232
1.466, -9.78232
1.467, 9.78232
1.468, -9.78232
1.469, 9.78232
1.47, -9.78232
1.471, 9.78232
1.472, -9.78232
1.473, 9.78232
1.474, -9.78232
1.475, 9.78232
1.476, -9.78232
1.477, 9.78232
1.478, -9.78232
1.479, 9.78232
1.48, -9.78232
1.481, 9.78232
1.482, -9.78232
1.483, 9.78232
1.484, -9.78232
1.485, 9.78232
1.486, -9.78232
1.487, 9.78232
1.488, -9.78232
1.489, 9.78232
1.49, -9.78232
1.491, 9.78232
1.492, -9.78232
1.493, 9.78232
1.494, -9.78232
1.495, 9.78232
1.496, -9.78232
1.497, 9.78232
1.498, -9.78232
1.499, 9.78232
1.5, -9.78232
1.501, 9.78232
1.502, -9.78232
1.503, 9.78232
1.504, -9.78232
1.505, 9.78232
1.506, -9.78232
1.507, 9.78232
1.508, -9.78232
1.509, 9.78232
1.51, -9.78232
1.511, 9.78232
1.512, -9.78232
1.513, 9.78232
1.514, -9.78232
1.515, 9.78232
1.516, -9.78232
1.517, 9.78232
1.518, -9.78232
1.519, 9.78232
1.52, -9.78232
1.521, 9.78232
1.522, -9.78232
1.523, 9.78232
1.524, -9.78232
1.525, 9.78232
1.526, -9.78232
1.527, 9.78232
1.528, -9.78232
1.529, 9.78232
1.53, -9.78232
1.531, 9.78232
1.532, -9.78232
1.533, 9.78232
1.534, -9.78232
1.535, 9.78232
1.536, -9.78232
1.537, 9.78232
1.538, -9.78232
1.539, 9.78232
1.54, -9.78232
1.541, 9.78232
1.542, -9.78232
1.543, 9.78232
1.544, -9.78232
1.545, 9.78232
1.546, -9.78232
1.547, 9.78232
1.548, -9.78232
1.549, 9.78232
1.55, -9.78232
1.551, 9.78232
1.552, -9.78232
1.553, 9.78232
1.554, -9.78232
1.555, 9.78232
1.556, -9.78232
1.557, 9.78232
1.558, -9.78232
1.559, 9.78232
1.56, -9.78232
1.561, 9.78232
1.562, -9.78232
1.563, 9.78232
1.564, -9.78232
1.565, 9.78232
1.566, -9.78232
1.567, 9.78232
1.568, -9.78232
1.569, 9.78232
1.57, -9.78232
1.571, 9.78232
1.572, -9.78232
1.573, 9.78232
1.574, -9.78232
1.575, 9.78232
1.576, -9.78232
1.577, 9.78232
1.578, -9.78232
1.579, 9.78232
1.58, -9.78232
1.581, 9.78232
1.582, -9.78232
1.583, 9.78232
1.584, -9.78232
1.585, 9.78232
1.586, -9.78232
1.587, 9.78232
1.588, -9.78232
1.589, 9.78232
1.59, -9.78232
1.591, 9.78232
1.592, -9.78232
1.593, 9.78232
1.594, -9.78232
1.595, 9.78232
1.596, -9.78232
1.597, 9.78232
1.598, -9.78232
1.599, 9.78232
1.6, -9.78232
1.601, 9.78232
1.602, -9.78232
1.603, 9.78232
1.604, -9.78232
1.605, 9.78232
1.606, -9.78232
1.607, 9.78232
1.608, -9.78232
1.609, 9.78232
1.61, -9.78232
1.611, 9.78232
1.612, -9.78232
1.613, 9.78232
1.614, -9.78232
1.615, 9.78232
1.616, -9.78232
1.617, 9.78232
1.618, -9.78232
1.619, 9.78232
1.62, -9.78232
1.621, 9.78232
1.622, -9.78232
1.623, 9.78232
1.624, -9.78232
1.625, 9.78232
1.626, -9.78232
1.627, 9.78232
1.628, -9.78232
1.629, 9.78232
1.63, -9.78232
1.631, 9.78232
1.632, -9.78232
1.633, 9.78232
1.634, -9.78232
1.635, 9.78232
1.636, -9.78232
1.637, 9.78232
1.638, -9.78232
1.639, 9.78232
1.64, -9.78232
1.641, 9.78232
1.642, -9.78232
1.643, 9.78232
1.644, -9.78232
1.645, 9.78232
1.646, -9.78232
1.647, 9.78232
1.648, -9.78232
1.649, 9.78232
1.65, -9.78232
1.651, 9.78232
1.652, -9.78232
1.653, 9.78232
1.654, -9.78232
1.655, 9.78232
1.656, -9.78232
1.657, 9.78232
1.658, -9.78232
1.659, 9.78232
1.66, -9.78232
1.661, 9.78232
1.662, -9.78232
1.663, 9.78232
1.664, -9.78232
1.665, 9.78232
1.666, -9.78232
1.667, 9.78232
1.668, -9.78232
1.669, 9.78232
1.67, -9.78232
1.671, 9.78232
1.672, -9.78232
1.673, 9.78232
1.674, -9.78232
1.675, 9.78232
1.676, -9.78232
1.677, 9.78232
1.678, -9.78232
1.679, 9.78232
1.68, -9.78232
1.681, 9.78232
1.682, -9.78232
1.683, 9.78232
1.684, -9.78232
1.685, 9.78232
1.686, -9.78232
1.687, 9.78232
1.688, -9.78232
1.689, 9.78232
1.69, -9.78232
1.691, 9.78232
1.692, -9.78232
1.693, 9.78232
1.694, -9.78232
1.695, 9.78232
1.696, -9.78232
1.697, 9.78232
1.698, -9.78232
1.699, 9.78232
1.7, -9.78232
1.701, 9.78232
1.702, -9.78232
1.703, 9.78232
1.704, -9.78232
1.705, 9.78232
1.706, -9.78232
1.707, 9.78232
1.708, -9.78232
1.709, 9.78232
1.71, -9.78232
1.711, 9.78232
1.712, -9.78232
1.713, 9.78232
1.714, -9.78232
1.715, 9.78232
1.716, -9.78232
1.717, 9.78232
1.718, -9.78232
1.719, 9.78232
1.72, -9.78232
1.721, 9.78232
1.722, -9.78232
1.723, 9.78232
1.724, -9.78232
1.725, 9.78232
1.726, -9.78232
1.727, 9.78232
1.728, -9.78232
1.729, 9.78232
1.73, -9.78232
1.731, 9.78232
1.732, -9.78232
1.733, 9.78232
1.734, -9.78232
1.735, 9.78232
1.736, -9.78232
1.737, 9.78232
1.738, -9.78232
1.739, 9.78232
1.74, -9.78232
1.741, 9.78232
1.742, -9.78232
1.743, 9.78232
1.744, -9.78232
1.745, 9.78232
1.746, -9.78232
1.747, 9.78232
1.748, -9.78232
1.749, 9.78232
1.75, -9.78232
1.751, 9.78232
1.752, -9.78232
1.753, 9.78232
1.754, -9.78232
1.755, 9.78232
1.756, -9.78232
1.757, 9.78232
1.758, -9.78232
1.759, 9.78232
1.76, -9.78232
1.761, 9.78232
1.762, -9.78232
1.763, 9.78232
1.764, -9.78232
1.765, 9.78232
1.766, -9.78232
1.767, 9.78232
1.768, -9.78232
1.769, 9.78232
1.77, -9.78232
1.771, 9.78232
1.772, -9.78232
1.773, 9.78232
1.774, -9.78232
1.775, 9.78232
1.776, -9.78232
1.777, 9.78232
1.778, -9.78232
1.779, 9.78232
1.78, -9.78232
1.781, 9.78232
1.782, -9.78232
1.783, 9.78232
1.784, -9.78232
1.785, 9.78232
1.786, -9.78232
1.787, 9.78232
1.788, -9.78232
1.789, 9.78232
1.79, -9.78232
1.791, 9.78232
1.792, -9.78232
1.793, 9.78232
1.794, -9.78232
1.795, 9.78232
1.796, -9.78232
1.797, 9.78232
1.798, -9.78232
1.799, 9.78232
1.8, -9.78232
1.801, 9.78232
1.802, -9.78232
1.803, 9.78232
1.804, -9.78232
1.805, 9.78232
1.806, -9.78232
1.807, 9.78232
1.808, -9.78232
1.809, 9.78232
1.81, -9.78232
1.811, 9.78232
1.812, -9.78232
1.813, 9.78232
1.814, -9.78232
1.815, 9.78232
1.816, -9.78232
1.817, 9.78232
1.818, -9.78232
1.819, 9.78232
1.82, -9.78232
1.821, 9.78232
1.822, -9.78232
1.823, 9.78232
1.824, -9.78232
1.825, 9.78232
1.826, -9.78232
1.827, 9.78232
1.828, -9.78232
1.829, 9.78232
1.83, -9.78232
1.831, 9.78232
1.832, -9.78232
1.833, 9.78232
1.834, -9.78232
1.835, 9.78232
1.836, -9.78232
1.837, 9.78232
1.838, -9.78232
1.839, 9.78232
1.84, -9.78232
1.841, 9.78232
1.842, -9.78232
1.843, 9.78232
1.844, -9.78232
1.845, 9.78232
1.846, -9.78232
1.847, 9.78232
1.848, -9.78232
1.849, 9.78232
1.85, -9.78232
1.851, 9.78232
1.852, -9.78232
1.853, 9.78232
1.854, -9.78232
1.855, 9.78232
1.856, -9.78232
1.857, 9.78232
1.858, -9.78232
1.859, 9.78232
1.86, -9.78232
1.861, 9.78232
1.862, -9.78232
1.863, 9.78232
1.864, -9.78232
1.865, 9.78232
1.866, -9.78232
1.867, 9.78232
1.868, -9.78232
1.869, 9.78232
1.87, -9.78232
1.871, 9.78232
1.872, -9.78232
1.873, 9.78232
1.874, -9.78232
1.875, 9.78232
1.876, -9.78232
1.877, 9.78232
1.878, -9.78232
1.879, 9.78232
1.88, -9.78232
1.881, 9.78232
1.882, -9.78232
1.883, 9.78232
1.884, -9.78232
1.885, 9.78232
1.886, -9.78232
1.887, 9.78232
1.888, -9.78232
1.889, 9.78232
1.89, -9.78232
1.891, 9.78232
1.892, -9.78232
1.893, 9.78232
1.894, -9.78232
1.895, 9.78232
1.896, -9.78232
1.897, 9.78232
1.898, -9.78232
1.899, 9.78232
1.9, -9.78232
1.901, 9.78232
1.902, -9.78232
1.903, 9.78232
1.904, -9.78232
1.905, 9.78232
1.906, -9.78232
1.907, 9.78232
1.908, -9.78232
1.909, 9.78232
1.91, -9.78232
1.911, 9.78232
1.912, -9.78232
1.913, 9.78232
1.914, -9.78232
1.915, 9.78232
1.916, -9.78232
1.917, 9.78232
1.918, -9.78232
1.919, 9.78232
1.92, -9.78232
1.921, 9.78232
1.922, -9.78232
1.923, 9.78232
1.924, -9.78232
1.925, 9.78232
1.926, -9.78232
1.927, 9.78232
1.928, -9.78232
1.929, 9.78232
1.93, -9.78232
1.931, 9.78232
1.932, -9.78232
1.933, 9.78232
1.934, -9.78232
1.935, 9.78232
1.936, -9.78232
1.937, 9.78232
1.938, -9.78232
1.939, 9.78232
1.94, -9.78232
1.941, 9.78232
1.942, -9.78232
1.943, 9.78232
1.944, -9.78232
1.945, 9.78232
1.946, -9.78232
1.947, 9.78232
1.948, -9.78232
1.949, 9.78232
1.95, -9.78232
1.951, 9.78232
1.952, -9.78232
1.953, 9.78232
1.954, -9.78232
1.955, 9.78232
1.956, -9.78232
1.957, 9.78232
1.958, -9.78232
1.959, 9.78232
1.96, -9.78232
1.961, 9.78232
1.962, -9.78232
1.963, 9.78232
1.964, -9.78232
1.965, 9.78232
1.966, -9.78232
1.967, 9.78232
1.968, -9.78232
1.969, 9.78232
1.97, -9.78232
1.971, 9.78232
1.972, -9.78232
1.973, 9.78232
1.974, -9.78232
1.975, 9.78232
1.976, -9.78232
1.977, 9.78232
1.978, -9.78232
1.979, 9.78232
1.98, -9.78232
1.981, 9.78232
1.982, -9.78232
1.983, 9.78232
1.984, -9.78232
1.985, 9.78232
1.986, -9.78232
1.987, 9.78232
1.988, -9.78232
1.989, 9.78232
1.99, -9.78232
1.991, 9.78232
1.992, -9.78232
1.993, 9.78232
1.994, -9.78232
1.995, 9.78232
1.996, -9.78232
1.997, 9.78232
1.998, -9.78232
1.999, 9.78232
2, -9.78232
2.001, 9.78232
2.002, -9.78232
2.003, 9.78232
2.004, -9.78232
2.005, 9.78232
2.006, -9.78232
2.007, 9.78232
2.008, -9.78232
2.009, 9.78232
2.01, -9.78232
2.011, 9.78232
2.012, -9.78232
2.013, 9.78232
2.014, -9.78232
2.015, 9.78232
2.016, -9.78232
2.017, 9.78232
2.018, -9.78232
2.019, 9.78232
2.02, -9.78232
2.021, 9.78232
2.022, -9.78232
2.023, 9.78232
2.024, -9.78232
2.025, 9.78232
2.026, -9.78232
2.027, 9.78232
2.028, -9.78232
2.029, 9.78232
2.03, -9.78232
2.031, 9.78232
2.032, -9.78232
2.033, 9.78232
2.034, -9.78232
2.035, 9.78232
2.036, -9.78232
2.037, 9.78232
2.038, -9.78232
2.039, 9.78232
2.04, -9.78232
2.041, 9.78232
2.042, -9.78232
2.043, 9.78232
2.044, -9.78232
2.045, 9.78232
2.046, -9.78232
2.047, 9.78232
2.048, -9.78232
2.049, 9.78232
2.05, -9.78232
2.051, 9.78232
2.052, -9.78232
2.053, 9.78232
2.054, -9.78232
2.055, 9.78232
2.056, -9.78232
2.057, 9.78232
2.058, -9.78232
2.059, 9.78232
2.06, -9.78232
2.061, 9.78232
2.062, -9.78232
2.063, 9.78232
2.064, -9.78232
2.065, 9.78232
2.066, -9.78232
2.067, 9.78232
2.068, -9.78232
2.069, 9.78232
2.07, -9.78232
2.071, 9.78232
2.072, -9.78232
2.073, 9.78232
2.074, -9.78232
2.075, 9.78232
2.076, -9.78232
2.077, 9.78232
2.078, -9.78232
2.079, 9.78232
2.08, -9.78232
2.081, 9.78232
2.082, -9.78232
2.083, 9.78232
2.084, -9.78232
2.085, 9.78232
2.086, -9.78232
2.087, 9.78232
2.088, -9.78232
2.089, 9.78232
2.09, -9.78232
2.091, 9.78232
2.092, -9.78232
2.093, 9.78232
2.094, -9.78232
2.095, 9.78232
2.096, -9.78232
2.097, 9.78232
2.098, -9.78232
2.099, 9.78232
2.1, -9.78232
2.101, 9.78232
2.102, 9.78232
2.103, 9.78232
2.104, 9.78232
2.105, 9.78232
2.106, 9.78232
2.107, 9.78232
2.108, 9.78232
2.109, 9.78232
2.11, 9.78232
2.111, 9.78232
2.112, 9.78232
2.113, 9.78232
2.114, 9.78232
2.115, 9.78232
2.116, 9.78232
2.117, 9.78232
2.118, 9.78232
2.119, 9.78232
2.12, 9.78232
2.121, 9.78232
2.122, 9.78232
2.123, 9.78232
2.124, 9.78232
2.125, 9.78232
2.126, 9.78232
2.127, 9.78232
2.128, 9.78232
2.129, 9.78232
2.13, 9.78232
2.131, 9.78232
2.132, 9.78232
2.133, 9.78232
2.134, 9.78232
2.135, 9.78232
2.136, 9.78232
2.137, 9.78232
2.138, 9.78232
2.139, 9.78232
2.14, 9.78232
2.141, 9.78232
2.142, 9.78232
2.143, 9.78232
2.144, 9.78232
2.145, 9.78232
2.146, 9.78232
2.147, 9.78232
2.148, 9.78232
2.149, 9.78232
2.15, 9.78232
2.151, 9.78232
2.152, 9.78232
2.153, 9.78232
2.154, 9.78232
2.155, 9.78232
2.156, 9.78232
2.157, 9.78232
2.158, 9.78232
2.159, 9.78232
2.16, 9.78232
2.161, 9.78232
2.162, 9.78232
2.163, 9.78232
2.164, 9.78232
2.165, 9.78232
2.166, 9.78232
2.167, 9.78232
2.168, 9.78232
2.169, 9.78232
2.17, 9.78232
2.171, 9.78232
2.172, 9.78232
2.173, 9.78232
2.174, 9.78232
2.175, 9.78232
2.176, 9.78232
2.177, 9.78232
2.178, 9.78232
2.179, 9.78232
2.18, 9.78232
2.181, 9.78232
2.182, 9.78232
2.183, 9.78232
2.184, 9.78232
2.185, 9.78232
2.186, 9.78232
2.187, 9.78232
2.188, 9.78232
2.189, 9.78232
2.19, 9.78232
2.191, 9.78232
2.192, 9.78232
2.193, 9.78232
2.194, 9.78232
2.195, 9.78232
2.196, 9.78232
2.197, 9.78232
2.198, 9.78232
2.199, 9.78232
2.2, 9.78232
2.201, 9.78232
2.202, 9.78232
2.203, 9.78232
2.204, 9.78232
2.205, 9.78232
2.206, 9.78232
2.207, 9.78232
2.208, 9.78232
2.209, 9.78232
2.21, 9.78232
2.211, 9.78232
2.212, 9.78232
2.213, 9.78232
2.214, 9.78232
2.215, 9.78232
2.216, 9.78232
2.217, 9.78232
2.218, 9.78232
2.219, 9.78232
2.22, 9.78232
2.221, 9.78232
2.222, 9.78232
2.223, 9.78232
2.224, 9.78232
2.225, 9.78232
2.226, 9.78232
2.227, 9.78232
2.228, 9.78232
2.229, 9.78232
2.23, 9.78232
2.231, 9.78232
2.232, 9.78232
2.233, 9.78232
2.234, 9.78232
2.235, 9.78232
2.236, 9.78232
2.237, 9.78232
2.238, 9.78232
2.239, 9.78232
2.24, 9.78232
2.241, 9.78232
2.242, 9.78232
2.243, 9.78232
2.244, 9.78232
2.245, 9.78232
2.246, 9.78232
2.247, 9.78232
2.248, 9.78232
2.249, 9.78232
2.25, 9.78232
2.251, 9.78232
2.252, 9.78232
2.253, 9.78232
2.254, 9.78232
2.255, 9.78232
2.256, 9.78232
2.257, 9.78232
2.258, 9.78232
2.259, 9.78232
2.26, 9.78232
2.261, 9.78232
2.262, 9.78232
2.263, 9.78232
2.264, 9.78232
2.265, 9.78232
2.266, 9.78232
2.267, 9.78232
2.268, 9.78232
2.269, 9.78232
2.27, 9.78232
2.271, 9.78232
2.272, 9.78232
2.273, 9.78232
2.274, 9.78232
2.275, 9.78232
2.276, 9.78232
2.277, 9.78232
2.278, 9.78232
2.279, 9.78232
2.28, 9.78232
2.281, 9.78232
2.282, 9.78232
2.283, 9.78232
2.284, 9.78232
2.285, 9.78232
2.286, 9.78232
2.287, 9.78232
2.288, 9.78232
2.289, 9.78232
2.29, 9.78232
2.291, 9.78232
2.292, 9.78232
2.293, 9.78232
2.294, 9.78232
2.295, 9.78232
2.296, 9.78232
2.297, 9.78232
2.298, 9.78232
2.299, 9.78232
2.3, 9.78232
2.301, 9.78232
2.302, 9.78232
2.303, 9.78232
2.304, 9.78232
2.305, 9.78232
2.306, 9.78232
2.307, 9.78232
2.308, 9.78232
2.309, 9.78232
2.31, 9.78232
2.311, 9.78232
2.312, 9.78232
2.313, 9.78232
2.314, 9.78232
2.315, 9.78232
2.316, 9.78232
2.317, 9.78232
2.318, 9.78232
2.319, 9.78232
2.32, 9.78232
2.321, 9.78232
2.322, 9.78232
2.323, 9.78232
2.324, 9.78232
2.325, 9.78232
2.326, 9.78232
2.327, 9.78232
2.328, 9.78232
2.329, 9.78232
2.33, 9.78232
2.331, 9.78232
2.332, 9.78232
2.333, 9.78232
2.334, 9.78232
2.335, 9.78232
2.336, 9.78232
2.337, 9.78232
2.338, 9.78232
2.339, 9.78232
2.34, 9.78232
2.341, 9.78232
2.342, 9.78232
2.343, 9.78232
2.344, 9.78232
2.345, 9.78232
2.346, 9.78232
2.347, 9.78232
2.348, 9.78232
2.349, 9.78232
2.35, 9.78232
2.351, 9.78232
2.352, 9.78232
2.353, 9.78232
2.354, 9.78232
2.355, 9.78232
2.356, 9.78232
2.357, 9.78232
2.358, 9.78232
2.359, 9.78232
2.36, 9.78232
2.361, 9.78232
2.362, 9.78232
2.363, 9.78232
2.364, 9.78232
2.365, 9.78232
2.366, 9.78232
2.367, 9.78232
2.368, 9.78232
2.369, 9.78232
2.37, 9.78232
2.371, 9.78232
2.372, 9.78232
2.373, 9.78232
2.374, 9.78232
2.375, 9.78232
2.376, 9.78232
2.377, 9.78232
2.378, 9.78232
2.379, 9.78232
2.38, 9.78232
2.381, 9.78232
2.382, 9.78232
2.383, 9.78232
2.384, 9.78232
2.385, 9.78232
2.386, 9.78232
2.387, 9.78232
2.388, 9.78232
2.389, 9.78232
2.39, 9.78232
2.391, 9.78232
2.392, 9.78232
2.393, 9.78232
2.394, 9.78232
2.395, 9.78232
2.396, 9.78232
2.397, 9.78232
2.398, 9.78232
2.399, 9.78232
2.4, 9.78232
2.401, 9.78232
2.402, 9.78232
2.403, 9.78232
2.404, 9.78232
2.405, 9.78232
2.406, 9.78232
2.407, 9.78232
2.408, 9.78232
2.409, 9.78232
2.41, 9.78232
2.411, 9.78232
2.412, 9.78232
2.413, 9.78232
2.414, 9.78232
2.415, 9.78232
2.416, 9.78232
2.417, 9.78232
2.418, 9.78232
2.419, 9.78232
2.42, 9.78232
2.421, 9.78232
2.422, 9.78232
2.423, 9.78232
2.424, 9.78232
2.425, 9.78232
2.426, 9.78232
2.427, 9.78232
2.428, 9.78232
2.429, 9.78232
2.43, 9.78232
2.431, 9.78232
2.432, 9.78232
2.433, 9.78232
2.434, 9.78232
2.435, 9.78232
2.436, 9.78232
2.437, 9.78232
2.438, 9.78232
2.439, 9.78232
2.44, 9.78232
2.441, 9.78232
2.442, 9.78232
2.443, 9.78232
2.444, 9.78232
2.445, 9.78232
2.446, 9.78232
2.447, 9.78232
2.448, 9.78232
2.449, 9.78232
2.45, 9.78232
2.451, 9.78232
2.452, 9.78232
2.453, 9.78232
2.454, 9.78232
2.455, 9.78232
2.456, 9.78232
2.457, 9.78232
2.458, 9.78232
2.459, 9.78232
2.46, 9.78232
2.461, 9.78232
2.462, 9.78232
2.463, 9.78232
2.464, 9.78232
2.465, 9.78232
2.466, 9.78232
2.467, 9.78232
2.468, 9.78232
2.469, 9.78232
2.47, 9.78232
2.471, 9.78232
2.472, 9.78232
2.473, 9.78232
2.474, 9.78232
2.475, 9.78232
2.476, 9.78232
2.477, 9.78232
2.478, 9.78232
2.479, 9.78232
2.48, 9.78232
2.481, 9.78232
2.482, 9.78232
2.483, 9.78232
2.484, 9.78232
2.485, 9.78232
2.486, 9.78232
2.487, 9.78232
2.488, 9.78232
2.489, 9.78232
2.49, 9.78232
2.491, 9.78232
2.492, 9.78232
2.493, 9.78232
2.494, 9.78232
2.495, 9.78232
2.496, 9.78232
2.497, 9.78232
2.498, 9.78232
2.499, 9.78232
2.5, 9.78232
2.501, 9.78232
2.502, 9.78232
2.503, 9.78232
2.504, 9.78232
2.505, 9.78232
2.506, 9.78232
2.507, 9.78232
2.508, 9.78232
2.509, 9.78232
2.51, 9.78232
2.511, 9.78232
2.512, 9.78232
2.513, 9.78232
2.514, 9.78232
2.515, 9.78232
2.516, 9.78232
2.517, 9.78232
2.518, 9.78232
2.519, 9.78232
2.52, 9.78232
2.521, 9.78232
2.522, 9.78232
2.523, 9.78232
2.524, 9.78232
2.525, 9.78232
2.526, 9.78232
2.527, 9.78232
2.528, 9.78232
2.529, 9.78232
2.53, 9.78232
2.531, 9.78232
2.532, 9.78232
2.533, 9.78232
2.534, 9.78232
2.535, 9.78232
2.536, 9.78232
2.537, 9.78232
2.538, 9.78232
2.539, 9.78232
2.54, 9.78232
2.541, 9.78232
2.542, 9.78232
2.543, 9.78232
2.544, 9.78232
2.545, 9.78232
2.546, 9.78232
2.547, 9.78232
2.548, 9.78232
2.549, 9.78232
2.55, 9.78232
2.551, 9.78232
2.552, 9.78232
2.553, 9.78232
2.554, 9.78232
2.555, 9.78232
2.556, 9.78232
2.557, 9.78232
2.558, 9.78232
2.559, 9.78232
2.56, 9.78232
2.561, 9.78232
2.562, 9.78232
2.563, 9.78232
2.564, 9.78232
2.565, 9.78232
2.566, 9.78232
2.567, 9.78232
2.568, 9.78232
2.569, 9.78232
2.57, 9.78232
2.571, 9.78232
2.572, 9.78232
2.573, 9.78232
2.574, 9.78232
2.575, 9.78232
2.576, 9.78232
2.577, 9.78232
2.578, 9.78232
2.579, 9.78232
2.58, 9.78232
2.581, 9.78232
2.582, 9.78232
2.583, 9.78232
2.584, 9.78232
2.585, 9.78232
2.586, 9.78232
2.587, 9.78232
2.588, 9.78232
2.589, 9.78232
2.59, 9.78232
2.591, 9.78232
2.592, 9.78232
2.593, 9.78232
2.594, 9.78232
2.595, 9.78232
2.596, 9.78232
2.597, 9.78232
2.598, 9.78232
2.599, 9.78232
2.6, 9.78232
2.601, 9.78232
2.602, 9.78232
2.603, 9.78232
2.604, 9.78232
2.605, 9.78232
2.606, 9.78232
2.607, 9.78232
2.608, 9.78232
2.609, 9.78232
2.61, 9.78232
2.611, 9.78232
2.612, 9.78232
2.613, 9.78232
2.614, 9.78232
2.615, 9.78232
2.616, 9.78232
2.617, 9.78232
2.618, 9.78232
2.619, 9.78232
2.62, 9.78232
2.621, 9.78232
2.622, 9.78232
2.623, 9.78232
2.624, 9.78232
2.625, 9.78232
2.626, 9.78232
2.627, 9.78232
2.628, 9.78232
2.629, 9.78232
2.63, 9.78232
2.631, 9.78232
2.632, 9.78232
2.633, 9.78232
2.634, 9.78232
2.635, 9.78232
2.636, 9.78232
2.637, 9.78232
2.638, 9.78232
2.639, 9.78232
2.64, 9.78232
2.641, 9.78232
2.642, 9.78232
2.643, 9.78232
2.644, 9.78232
2.645, 9.78232
2.646, 9.78232
2.647, 9.78232
2.648, 9.78232
2.649, 9.78232
2.65, 9.78232
2.651, 9.78232
2.652, 9.78232
2.653, 9.78232
2.654, 9.78232
2.655, 9.78232
2.656, 9.78232
2.657, 9.78232
2.658, 9.78232
2.659, 9.78232
2.66, 9.78232
2.661, 9.78232
2.662, 9.78232
2.663, 9.78232
2.664, 9.78232
2.665, 9.78232
2.666, 9.78232
2.667, 9.78232
2.668, 9.78232
2.669, 9.78232
2.67, 9.78232
2.671, 9.78232
2.672, 9.78232
2.673, 9.78232
2.674, 9.78232
2.675, 9.78232
2.676, 9.78232
2.677, 9.78232
2.678, 9.78232
2.679, 9.78232
2.68, 9.78232
2.681, 9.78232
2.682, 9.78232
2.683, 9.78232
2.684, 9.78232
2.685, 9.78232
2.686, 9.78232
2.687, 9.78232
2.688, 9.78232
2.689, 9.78232
2.69, 9.78232
2.691, 9.78232
2.692, 9.78232
2.693, 9.78232
2.694, 9.78232
2.695, 9.78232
2.696, 9.78232
2.697, 9.78232
2.698, 9.78232
2.699, 9.78232
2.7, 9.78232
2.701, 9.78232
2.702, 9.78232
2.703, 9.78232
2.704, 9.78232
2.705, 9.78232
2.706, 9.78232
2.707, 9.78232
2.708, 9.78232
2.709, 9.78232
2.71, 9.78232
2.711, 9.78232
2.712, 9.78232
2.713, 9.78232
2.714, 9.78232
2.715, 9.78232
2.716, 9.78232
2.717, 9.78232
2.718, 9.78232
2.719, 9.78232
2.72, 9.78232
2.721, 9.78232
2.722, 9.78232
2.723, 9.78232
2.724, 9.78232
2.725, 9.78232
2.726, 9.78232
2.727, 9.78232
2.728, 9.78232
2.729, 9.78232
2.73, 9.78232
2.731, 9.78232
2.732, 9.78232
2.733, 9.78232
2.734, 9.78232
2.735, 9.78232
2.736, 9.78232
2.737, 9.78232
2.738, 9.78232
2.739, 9.78232
2.74, 9.78232
2.741, 9.78232
2.742, 9.78232
2.743, 9.78232
2.744, 9.78232
2.745, 9.78232
2.746, 9.78232
2.747, 9.78232
2.748, 9.78232
2.749, 9.78232
2.75, 9.78232
2.751, 9.78232
2.752, 9.78232
2.753, 9.78232
2.754, 9.78232
2.755, 9.78232
2.756, 9.78232
2.757, 9.78232
2.758, 9.78232
2.759, 9.78232
2.76, 9.78232
2.761, 9.78232
2.762, 9.78232
2.763, 9.78232
2.764, 9.78232
2.765, 9.78232
2.766, 9.78232
2.767, 9.78232
2.768, 9.78232
2.769, 9.78232
2.77, 9.78232
2.771, 9.78232
2.772, 9.78232
2.773, 9.78232
2.774, 9.78232
2.775, 9.78232
2.776, 9.78232
2.777, 9.78232
2.778, 9.78232
2.779, 9.78232
2.78, 9.78232
2.781, 9.78232
2.782, 9.78232
2.783, 9.78232
2.784, 9.78232
2.785, 9.78232
2.786, 9.78232
2.787, 9.78232
2.788, 9.78232
2.789, 9.78232
2.79, 9.78232
2.791, 9.78232
2.792, 9.78232
2.793, 9.78232
2.794, 9.78232
