sim_time, unit_box_Custom?world_pose/position/y
2.79, 5.08821
2.791, 5.08821
2.792, 5.08821
2.793, 5.08821
2.794, 5.08821
2.795, 5.08821
2.796, 5.08821
2.797, 5.08821
2.798, 5.08821
2.799, 5.08821
2.8, 5.08821
2.801, 5.08821
2.802, 5.08821
2.803, 5.08821
2.804, 5.08821
2.805, 5.08821
2.806, 5.08821
2.807, 5.08821
2.808, 5.08821
2.809, 5.08821
2.81, 5.08821
2.811, 5.08821
2.812, 5.08821
2.813, 5.08821
2.814, 5.08821
2.815, 5.08821
2.816, 5.08821
2.817, 5.08821
2.818, 5.08821
2.819, 5.08821
2.82, 5.08821
2.821, 5.08821
2.822, 5.08821
2.823, 5.08821
2.824, 5.08821
2.825, 5.08821
2.826, 5.08821
2.827, 5.08821
2.828, 5.08821
2.829, 5.08821
2.83, 5.08821
2.831, 5.08821
2.832, 5.08821
2.833, 5.08821
2.834, 5.08821
2.835, 5.08821
2.836, 5.08821
2.837, 5.08821
2.838, 5.08821
2.839, 5.08821
2.84, 5.08821
2.841, 5.08821
2.842, 5.08821
2.843, 5.08821
2.844, 5.08821
2.845, 5.08821
2.846, 5.08821
2.847, 5.08821
2.848, 5.08821
2.849, 5.08821
2.85, 5.08821
2.851, 5.08821
2.852, 5.08821
2.853, 5.08821
2.854, 5.08821
2.855, 5.08821
2.856, 5.08821
2.857, 5.08821
2.858, 5.08821
2.859, 5.08821
2.86, 5.08821
2.861, 5.08821
2.862, 5.08821
2.863, 5.08821
2.864, 5.08821
2.865, 5.08821
2.866, 5.08821
2.867, 5.08821
2.868, 5.08821
2.869, 5.08821
2.87, 5.08821
2.871, 5.08821
2.872, 5.08821
2.873, 5.08821
2.874, 5.08821
2.875, 5.08821
2.876, 5.08821
2.877, 5.08821
2.878, 5.08821
2.879, 5.08821
2.88, 5.08821
2.881, 5.08821
2.882, 5.08821
2.883, 5.08821
2.884, 5.08821
2.885, 5.08821
2.886, 5.08821
2.887, 5.08821
2.888, 5.08821
2.889, 5.08821
2.89, 5.08821
2.891, 5.08821
2.892, 5.08821
2.893, 5.08821
2.894, 5.08821
2.895, 5.08821
2.896, 5.08821
2.897, 5.08821
2.898, 5.08821
2.899, 5.08821
2.9, 5.08821
2.901, 5.08821
2.902, 5.08821
2.903, 5.08821
2.904, 5.08821
2.905, 5.08821
2.906, 5.08821
2.907, 5.08821
2.908, 5.08821
2.909, 5.08821
2.91, 5.08821
2.911, 5.08821
2.912, 5.08821
2.913, 5.08821
2.914, 5.08821
2.915, 5.08821
2.916, 5.08821
2.917, 5.08821
2.918, 5.08821
2.919, 5.08821
2.92, 5.08821
2.921, 5.08821
2.922, 5.08821
2.923, 5.08821
2.924, 5.08821
2.925, 5.08821
2.926, 5.08821
2.927, 5.08821
2.928, 5.08821
2.929, 5.08821
2.93, 5.08821
2.931, 5.08821
2.932, 5.08821
2.933, 5.08821
2.934, 5.08821
2.935, 5.08821
2.936, 5.08821
2.937, 5.08821
2.938, 5.08821
2.939, 5.08821
2.94, 5.08821
2.941, 5.08821
2.942, 5.08821
2.943, 5.08821
2.944, 5.08821
2.945, 5.08821
2.946, 5.08821
2.947, 5.08821
2.948, 5.08821
2.949, 5.08821
2.95, 5.08821
2.951, 5.08821
2.952, 5.08821
2.953, 5.08821
2.954, 5.08821
2.955, 5.08821
2.956, 5.08821
2.957, 5.08821
2.958, 5.08821
2.959, 5.08821
2.96, 5.08821
2.961, 5.08821
2.962, 5.08821
2.963, 5.08821
2.964, 5.08821
2.965, 5.08821
2.966, 5.08821
2.967, 5.08821
2.968, 5.08821
2.969, 5.08821
2.97, 5.08821
2.971, 5.08821
2.972, 5.08821
2.973, 5.08821
2.974, 5.08821
2.975, 5.08821
2.976, 5.08821
2.977, 5.08821
2.978, 5.08821
2.979, 5.08821
2.98, 5.08821
2.981, 5.08821
2.982, 5.08821
2.983, 5.08821
2.984, 5.08821
2.985, 5.08821
2.986, 5.08821
2.987, 5.08821
2.988, 5.08821
2.989, 5.08821
2.99, 5.08821
2.991, 5.08821
2.992, 5.08821
2.993, 5.08821
2.994, 5.08821
2.995, 5.08821
2.996, 5.08821
2.997, 5.08821
2.998, 5.08821
2.999, 5.08821
3, 5.08821
3.001, 5.08821
3.002, 5.08821
3.003, 5.08821
3.004, 5.08821
3.005, 5.08821
3.006, 5.08821
3.007, 5.08821
3.008, 5.08821
3.009, 5.08821
3.01, 5.08821
3.011, 5.08821
3.012, 5.08821
3.013, 5.08821
3.014, 5.08821
3.015, 5.08821
3.016, 5.08821
3.017, 5.08821
3.018, 5.08821
3.019, 5.08821
3.02, 5.08821
3.021, 5.08821
3.022, 5.08821
3.023, 5.08821
3.024, 5.08821
3.025, 5.08821
3.026, 5.08821
3.027, 5.08821
3.028, 5.08821
3.029, 5.08821
3.03, 5.08821
3.031, 5.08821
3.032, 5.08821
3.033, 5.08821
3.034, 5.08821
3.035, 5.08821
3.036, 5.08821
3.037, 5.08821
3.038, 5.08821
3.039, 5.08821
3.04, 5.08821
3.041, 5.08821
3.042, 5.08821
3.043, 5.08821
3.044, 5.08821
3.045, 5.08821
3.046, 5.08821
3.047, 5.08821
3.048, 5.08821
3.049, 5.08821
3.05, 5.08821
3.051, 5.08821
3.052, 5.08821
3.053, 5.08821
3.054, 5.08821
3.055, 5.08821
3.056, 5.08821
3.057, 5.08821
3.058, 5.08821
3.059, 5.08821
3.06, 5.08821
3.061, 5.08821
3.062, 5.08821
3.063, 5.08821
3.064, 5.08821
3.065, 5.08821
3.066, 5.08821
3.067, 5.08821
3.068, 5.08821
3.069, 5.08821
3.07, 5.08821
3.071, 5.08821
3.072, 5.08821
3.073, 5.08821
3.074, 5.08821
3.075, 5.08821
3.076, 5.08821
3.077, 5.08821
3.078, 5.08821
3.079, 5.08821
3.08, 5.08821
3.081, 5.08821
3.082, 5.08821
3.083, 5.08821
3.084, 5.08821
3.085, 5.08821
3.086, 5.08821
3.087, 5.08821
3.088, 5.08821
3.089, 5.08821
3.09, 5.08821
3.091, 5.08821
3.092, 5.08821
3.093, 5.08821
3.094, 5.08821
3.095, 5.08821
3.096, 5.08821
3.097, 5.08821
3.098, 5.08821
3.099, 5.08821
3.1, 5.08821
3.101, 5.08821
3.102, 5.08821
3.103, 5.08821
3.104, 5.08821
3.105, 5.08821
3.106, 5.08821
3.107, 5.08821
3.108, 5.08821
3.109, 5.08821
3.11, 5.08821
3.111, 5.08821
3.112, 5.08821
3.113, 5.08821
3.114, 5.08821
3.115, 5.08821
3.116, 5.08821
3.117, 5.08821
3.118, 5.08821
3.119, 5.08821
3.12, 5.08821
3.121, 5.08821
3.122, 5.08821
3.123, 5.08821
3.124, 5.08821
3.125, 5.08821
3.126, 5.08821
3.127, 5.08821
3.128, 5.08821
3.129, 5.08821
3.13, 5.08821
3.131, 5.08821
3.132, 5.08821
3.133, 5.08821
3.134, 5.08821
3.135, 5.08821
3.136, 5.08821
3.137, 5.08821
3.138, 5.08821
3.139, 5.08821
3.14, 5.08821
3.141, 5.08821
3.142, 5.08821
3.143, 5.08821
3.144, 5.08821
3.145, 5.08821
3.146, 5.08821
3.147, 5.08821
3.148, 5.08821
3.149, 5.08821
3.15, 5.08821
3.151, 5.08821
3.152, 5.08821
3.153, 5.08821
3.154, 5.08821
3.155, 5.08821
3.156, 5.08821
3.157, 5.08821
3.158, 5.08821
3.159, 5.08821
3.16, 5.08821
3.161, 5.08821
3.162, 5.08821
3.163, 5.08821
3.164, 5.08821
3.165, 5.08821
3.166, 5.08821
3.167, 5.08821
3.168, 5.08821
3.169, 5.08821
3.17, 5.08821
3.171, 5.08821
3.172, 5.08821
3.173, 5.08821
3.174, 5.08821
3.175, 5.08821
3.176, 5.08821
3.177, 5.08821
3.178, 5.08821
3.179, 5.08821
3.18, 5.08821
3.181, 5.08821
3.182, 5.08821
3.183, 5.08821
3.184, 5.08821
3.185, 5.08821
3.186, 5.08821
3.187, 5.08821
3.188, 5.08821
3.189, 5.08821
3.19, 5.08821
3.191, 5.08821
3.192, 5.08821
3.193, 5.08821
3.194, 5.08821
3.195, 5.08821
3.196, 5.08821
3.197, 5.08821
3.198, 5.08821
3.199, 5.08821
3.2, 5.08821
3.201, 5.08821
3.202, 5.08821
3.203, 5.08821
3.204, 5.08821
3.205, 5.08821
3.206, 5.08821
3.207, 5.08821
3.208, 5.08821
3.209, 5.08821
3.21, 5.08821
3.211, 5.08821
3.212, 5.08821
3.213, 5.08821
3.214, 5.08821
3.215, 5.08821
3.216, 5.08821
3.217, 5.08821
3.218, 5.08821
3.219, 5.08821
3.22, 5.08821
3.221, 5.08821
3.222, 5.08821
3.223, 5.08821
3.224, 5.08821
3.225, 5.08821
3.226, 5.08821
3.227, 5.08821
3.228, 5.08821
3.229, 5.08821
3.23, 5.08821
3.231, 5.08821
3.232, 5.08821
3.233, 5.08821
3.234, 5.08821
3.235, 5.08821
3.236, 5.08821
3.237, 5.08821
3.238, 5.08821
3.239, 5.08821
3.24, 5.08821
3.241, 5.08821
3.242, 5.08821
3.243, 5.08821
3.244, 5.08821
3.245, 5.08821
3.246, 5.08821
3.247, 5.08821
3.248, 5.08821
3.249, 5.08821
3.25, 5.08821
3.251, 5.08821
3.252, 5.08821
3.253, 5.08821
3.254, 5.08821
3.255, 5.08821
3.256, 5.08821
3.257, 5.08821
3.258, 5.08821
3.259, 5.08821
3.26, 5.08821
3.261, 5.08821
3.262, 5.08821
3.263, 5.08821
3.264, 5.08821
3.265, 5.08821
3.266, 5.08821
3.267, 5.08821
3.268, 5.08821
3.269, 5.08821
3.27, 5.08821
3.271, 5.08821
3.272, 5.08821
3.273, 5.08821
3.274, 5.08821
3.275, 5.08821
3.276, 5.08821
3.277, 5.08821
3.278, 5.08821
3.279, 5.08821
3.28, 5.08821
3.281, 5.08821
3.282, 5.08821
3.283, 5.08821
3.284, 5.08821
3.285, 5.08821
3.286, 5.08821
3.287, 5.08821
3.288, 5.08821
3.289, 5.08821
3.29, 5.08821
3.291, 5.08821
3.292, 5.08821
3.293, 5.08821
3.294, 5.08821
3.295, 5.08821
3.296, 5.08821
3.297, 5.08821
3.298, 5.08821
3.299, 5.08821
3.3, 5.08821
3.301, 5.08821
3.302, 5.08821
3.303, 5.08821
3.304, 5.08821
3.305, 5.08821
3.306, 5.08821
3.307, 5.08821
3.308, 5.08821
3.309, 5.08821
3.31, 5.08821
3.311, 5.08821
3.312, 5.08821
3.313, 5.08821
3.314, 5.08821
3.315, 5.08821
3.316, 5.08821
3.317, 5.08821
3.318, 5.08821
3.319, 5.08821
3.32, 5.08821
3.321, 5.08821
3.322, 5.08821
3.323, 5.08821
3.324, 5.08821
3.325, 5.08821
3.326, 5.08821
3.327, 5.08821
3.328, 5.08821
3.329, 5.08821
3.33, 5.08821
3.331, 5.08821
3.332, 5.08821
3.333, 5.08821
3.334, 5.08821
3.335, 5.08821
3.336, 5.08821
3.337, 5.08821
3.338, 5.08821
3.339, 5.08821
3.34, 5.08821
3.341, 5.08821
3.342, 5.08821
3.343, 5.08821
3.344, 5.08821
3.345, 5.08821
3.346, 5.08821
3.347, 5.08821
3.348, 5.08821
3.349, 5.08821
3.35, 5.08821
3.351, 5.08821
3.352, 5.08821
3.353, 5.08821
3.354, 5.08821
3.355, 5.08821
3.356, 5.08821
3.357, 5.08821
3.358, 5.08821
3.359, 5.08821
3.36, 5.08821
3.361, 5.08821
3.362, 5.08821
3.363, 5.08821
3.364, 5.08821
3.365, 5.08821
3.366, 5.08821
3.367, 5.08821
3.368, 5.08821
3.369, 5.08821
3.37, 5.08821
3.371, 5.08821
3.372, 5.08821
3.373, 5.08821
3.374, 5.08821
3.375, 5.08821
3.376, 5.08821
3.377, 5.08821
3.378, 5.08821
3.379, 5.08821
3.38, 5.08821
3.381, 5.08821
3.382, 5.08821
3.383, 5.08821
3.384, 5.08821
3.385, 5.08821
3.386, 5.08821
3.387, 5.08821
3.388, 5.08821
3.389, 5.08821
3.39, 5.08821
3.391, 5.08821
3.392, 5.08821
3.393, 5.08821
3.394, 5.08821
3.395, 5.08821
3.396, 5.08821
3.397, 5.08821
3.398, 5.08821
3.399, 5.08821
3.4, 5.08821
3.401, 5.08821
3.402, 5.08821
3.403, 5.08821
3.404, 5.08821
3.405, 5.08821
3.406, 5.08821
3.407, 5.08821
3.408, 5.08821
3.409, 5.08821
3.41, 5.08821
3.411, 5.08821
3.412, 5.08821
3.413, 5.08821
3.414, 5.08821
3.415, 5.08821
3.416, 5.08821
3.417, 5.08821
3.418, 5.08821
3.419, 5.08821
3.42, 5.08821
3.421, 5.08821
3.422, 5.08821
3.423, 5.08821
3.424, 5.08821
3.425, 5.08821
3.426, 5.08821
3.427, 5.08821
3.428, 5.08821
3.429, 5.08821
3.43, 5.08821
3.431, 5.08821
3.432, 5.08821
3.433, 5.08821
3.434, 5.08821
3.435, 5.08821
3.436, 5.08821
3.437, 5.08821
3.438, 5.08821
3.439, 5.08821
3.44, 5.08821
3.441, 5.08821
3.442, 5.08821
3.443, 5.08821
3.444, 5.08821
3.445, 5.08821
3.446, 5.08821
3.447, 5.08821
3.448, 5.08821
3.449, 5.08821
3.45, 5.08821
3.451, 5.08821
3.452, 5.08821
3.453, 5.08821
3.454, 5.08821
3.455, 5.08821
3.456, 5.08821
3.457, 5.08821
3.458, 5.08821
3.459, 5.08821
3.46, 5.08821
3.461, 5.08821
3.462, 5.08821
3.463, 5.08821
3.464, 5.08821
3.465, 5.08821
3.466, 5.08821
3.467, 5.08821
3.468, 5.08821
3.469, 5.08821
3.47, 5.08821
3.471, 5.08821
3.472, 5.08821
3.473, 5.08821
3.474, 5.08821
3.475, 5.08821
3.476, 5.08821
3.477, 5.08821
3.478, 5.08821
3.479, 5.08821
3.48, 5.08821
3.481, 5.08821
3.482, 5.08821
3.483, 5.08821
3.484, 5.08821
3.485, 5.08821
3.486, 5.08821
3.487, 5.08821
3.488, 5.08821
3.489, 5.08821
3.49, 5.08821
3.491, 5.08821
3.492, 5.08821
3.493, 5.08821
3.494, 5.08821
3.495, 5.08821
3.496, 5.08821
3.497, 5.08821
3.498, 5.08821
3.499, 5.08821
3.5, 5.08821
3.501, 5.08821
3.502, 5.08821
3.503, 5.08821
3.504, 5.08821
3.505, 5.08821
3.506, 5.08821
3.507, 5.08821
3.508, 5.08821
3.509, 5.08821
3.51, 5.08821
3.511, 5.08821
3.512, 5.08821
3.513, 5.08821
3.514, 5.08821
3.515, 5.08821
3.516, 5.08821
3.517, 5.08821
3.518, 5.08821
3.519, 5.08821
3.52, 5.08821
3.521, 5.08821
3.522, 5.08821
3.523, 5.08821
3.524, 5.08821
3.525, 5.08821
3.526, 5.08821
3.527, 5.08821
3.528, 5.08821
3.529, 5.08821
3.53, 5.08821
3.531, 5.08821
3.532, 5.08821
3.533, 5.08821
3.534, 5.08821
3.535, 5.08821
3.536, 5.08821
3.537, 5.08821
3.538, 5.08821
3.539, 5.08821
3.54, 5.08821
3.541, 5.08821
3.542, 5.08821
3.543, 5.08821
3.544, 5.08821
3.545, 5.08821
3.546, 5.08821
3.547, 5.08821
3.548, 5.08821
3.549, 5.08821
3.55, 5.08821
3.551, 5.08821
3.552, 5.08821
3.553, 5.08821
3.554, 5.08821
3.555, 5.08821
3.556, 5.08821
3.557, 5.08821
3.558, 5.08821
3.559, 5.08821
3.56, 5.08821
3.561, 5.08821
3.562, 5.08821
3.563, 5.08821
3.564, 5.08821
3.565, 5.08821
3.566, 5.08821
3.567, 5.08821
3.568, 5.08821
3.569, 5.08821
3.57, 5.08821
3.571, 5.08821
3.572, 5.08821
3.573, 5.08821
3.574, 5.08821
3.575, 5.08821
3.576, 5.08821
3.577, 5.08821
3.578, 5.08821
3.579, 5.08821
3.58, 5.08821
3.581, 5.08821
3.582, 5.08821
3.583, 5.08821
3.584, 5.08821
3.585, 5.08821
3.586, 5.08821
3.587, 5.08821
3.588, 5.08821
3.589, 5.08821
3.59, 5.08821
3.591, 5.08821
3.592, 5.08821
3.593, 5.08821
3.594, 5.08821
3.595, 5.08821
3.596, 5.08821
3.597, 5.08821
3.598, 5.08821
3.599, 5.08821
3.6, 5.08821
3.601, 5.08821
3.602, 5.08821
3.603, 5.08821
3.604, 5.08821
3.605, 5.08821
3.606, 5.08821
3.607, 5.08821
3.608, 5.08821
3.609, 5.08821
3.61, 5.08821
3.611, 5.08821
3.612, 5.08821
3.613, 5.08821
3.614, 5.08821
3.615, 5.08821
3.616, 5.08821
3.617, 5.08821
3.618, 5.08821
3.619, 5.08821
3.62, 5.08821
3.621, 5.08821
3.622, 5.08821
3.623, 5.08821
3.624, 5.08821
3.625, 5.08821
3.626, 5.08821
3.627, 5.08821
3.628, 5.08821
3.629, 5.08821
3.63, 5.08821
3.631, 5.08821
3.632, 5.08821
3.633, 5.08821
3.634, 5.08821
3.635, 5.08821
3.636, 5.08821
3.637, 5.08821
3.638, 5.08821
3.639, 5.08821
3.64, 5.08821
3.641, 5.08821
3.642, 5.08821
3.643, 5.08821
3.644, 5.08821
3.645, 5.08821
3.646, 5.08821
3.647, 5.08821
3.648, 5.08821
3.649, 5.08821
3.65, 5.08821
3.651, 5.08821
3.652, 5.08821
3.653, 5.08821
3.654, 5.08821
3.655, 5.08821
3.656, 5.08821
3.657, 5.08821
3.658, 5.08821
3.659, 5.08821
3.66, 5.08821
3.661, 5.08821
3.662, 5.08821
3.663, 5.08821
3.664, 5.08821
3.665, 5.08821
3.666, 5.08821
3.667, 5.08821
3.668, 5.08821
3.669, 5.08821
3.67, 5.08821
3.671, 5.08821
3.672, 5.08821
3.673, 5.08821
3.674, 5.08821
3.675, 5.08821
3.676, 5.08821
3.677, 5.08821
3.678, 5.08821
3.679, 5.08821
3.68, 5.08821
3.681, 5.08821
3.682, 5.08821
3.683, 5.08821
3.684, 5.08821
3.685, 5.08821
3.686, 5.08821
3.687, 5.08821
3.688, 5.08821
3.689, 5.08821
3.69, 5.08821
3.691, 5.08821
3.692, 5.08821
3.693, 5.08821
3.694, 5.08821
3.695, 5.08821
3.696, 5.08821
3.697, 5.08821
3.698, 5.08821
3.699, 5.08821
3.7, 5.08821
3.701, 5.08821
3.702, 5.08821
3.703, 5.08821
3.704, 5.08821
3.705, 5.08821
3.706, 5.08821
3.707, 5.08821
3.708, 5.08821
3.709, 5.08821
3.71, 5.08821
3.711, 5.08821
3.712, 5.08821
3.713, 5.08821
3.714, 5.08821
3.715, 5.08821
3.716, 5.08821
3.717, 5.08821
3.718, 5.08821
3.719, 5.08821
3.72, 5.08821
3.721, 5.08821
3.722, 5.08821
3.723, 5.08821
3.724, 5.08821
3.725, 5.08821
3.726, 5.08821
3.727, 5.08821
3.728, 5.08821
3.729, 5.08821
3.73, 5.08821
3.731, 5.08821
3.732, 5.08821
3.733, 5.08821
3.734, 5.08821
3.735, 5.08821
3.736, 5.08821
3.737, 5.08821
3.738, 5.08821
3.739, 5.08821
3.74, 5.08821
3.741, 5.08821
3.742, 5.08821
3.743, 5.08821
3.744, 5.08821
3.745, 5.08821
3.746, 5.08821
3.747, 5.08821
3.748, 5.08821
3.749, 5.08821
3.75, 5.08821
3.751, 5.08821
3.752, 5.08821
3.753, 5.08821
3.754, 5.08821
3.755, 5.08821
3.756, 5.08821
3.757, 5.08821
3.758, 5.08821
3.759, 5.08821
3.76, 5.08821
3.761, 5.08821
3.762, 5.08821
3.763, 5.08821
3.764, 5.08821
3.765, 5.08821
3.766, 5.08821
3.767, 5.08821
3.768, 5.08821
3.769, 5.08821
3.77, 5.08821
3.771, 5.08821
3.772, 5.08821
3.773, 5.08821
3.774, 5.08821
3.775, 5.08821
3.776, 5.08821
3.777, 5.08821
3.778, 5.08821
3.779, 5.08821
3.78, 5.08821
3.781, 5.08821
3.782, 5.08821
3.783, 5.08821
3.784, 5.08821
3.785, 5.08821
3.786, 5.08821
3.787, 5.08821
3.788, 5.08821
3.789, 5.08821
3.79, 5.08821
3.791, 5.08821
3.792, 5.08821
3.793, 5.08821
3.794, 5.08821
3.795, 5.08821
3.796, 5.08821
3.797, 5.08821
3.798, 5.08821
3.799, 5.08821
3.8, 5.08821
3.801, 5.08821
3.802, 5.08821
3.803, 5.08821
3.804, 5.08821
3.805, 5.08821
3.806, 5.08821
3.807, 5.08821
3.808, 5.08821
3.809, 5.08821
3.81, 5.08821
3.811, 5.08821
3.812, 5.08821
3.813, 5.08821
3.814, 5.08821
3.815, 5.08821
3.816, 5.08821
3.817, 5.08821
3.818, 5.08821
3.819, 5.08821
3.82, 5.08821
3.821, 5.08821
3.822, 5.08821
3.823, 5.08821
3.824, 5.08821
3.825, 5.08821
3.826, 5.08821
3.827, 5.08821
3.828, 5.08821
3.829, 5.08821
3.83, 5.08821
3.831, 5.08821
3.832, 5.08821
3.833, 5.08821
3.834, 5.08821
3.835, 5.08821
3.836, 5.08821
3.837, 5.08821
3.838, 5.08821
3.839, 5.08821
3.84, 5.08821
3.841, 5.08821
3.842, 5.08821
3.843, 5.08821
3.844, 5.08821
3.845, 5.08821
3.846, 5.08821
3.847, 5.08821
3.848, 5.08821
3.849, 5.08821
3.85, 5.08821
3.851, 5.08821
3.852, 5.08821
3.853, 5.08821
3.854, 5.08821
3.855, 5.08821
3.856, 5.08821
3.857, 5.08821
3.858, 5.08821
3.859, 5.08821
3.86, 5.08821
3.861, 5.08821
3.862, 5.08821
3.863, 5.08821
3.864, 5.08821
3.865, 5.08821
3.866, 5.08821
3.867, 5.08821
3.868, 5.08821
3.869, 5.08821
3.87, 5.08821
3.871, 5.08821
3.872, 5.08821
3.873, 5.08821
3.874, 5.08821
3.875, 5.08821
3.876, 5.08821
3.877, 5.08821
3.878, 5.08821
3.879, 5.08821
3.88, 5.08821
3.881, 5.08821
3.882, 5.08821
3.883, 5.08821
3.884, 5.08821
3.885, 5.08821
3.886, 5.08821
3.887, 5.08821
3.888, 5.08821
3.889, 5.08821
3.89, 5.08821
3.891, 5.08821
3.892, 5.08821
3.893, 5.08821
3.894, 5.08821
3.895, 5.08821
3.896, 5.08821
3.897, 5.08821
3.898, 5.08821
3.899, 5.08821
3.9, 5.08821
3.901, 5.08821
3.902, 5.08821
3.903, 5.08821
3.904, 5.08821
3.905, 5.08821
3.906, 5.08821
3.907, 5.08821
3.908, 5.08821
3.909, 5.08821
3.91, 5.08821
3.911, 5.08821
3.912, 5.08821
3.913, 5.08821
3.914, 5.08821
3.915, 5.08821
3.916, 5.08821
3.917, 5.08821
3.918, 5.08821
3.919, 5.08821
3.92, 5.08821
3.921, 5.08821
3.922, 5.08821
3.923, 5.08821
3.924, 5.08821
3.925, 5.08821
3.926, 5.08821
3.927, 5.08821
3.928, 5.08821
3.929, 5.08821
3.93, 5.08821
3.931, 5.08821
3.932, 5.08821
3.933, 5.08821
3.934, 5.08821
3.935, 5.08821
3.936, 5.08821
3.937, 5.08821
3.938, 5.08821
3.939, 5.08821
3.94, 5.08821
3.941, 5.08821
3.942, 5.08821
3.943, 5.08821
3.944, 5.08821
3.945, 5.08821
3.946, 5.08821
3.947, 5.08821
3.948, 5.08821
3.949, 5.08821
3.95, 5.08821
3.951, 5.08821
3.952, 5.08821
3.953, 5.08821
3.954, 5.08821
3.955, 5.08821
3.956, 5.08821
3.957, 5.08821
3.958, 5.08821
3.959, 5.08821
3.96, 5.08821
3.961, 5.08821
3.962, 5.08821
3.963, 5.08821
3.964, 5.08821
3.965, 5.08821
3.966, 5.08821
3.967, 5.08821
3.968, 5.08821
3.969, 5.08821
3.97, 5.08821
3.971, 5.08821
3.972, 5.08821
3.973, 5.08821
3.974, 5.08821
3.975, 5.08821
3.976, 5.08821
3.977, 5.08821
3.978, 5.08821
3.979, 5.08821
3.98, 5.08821
3.981, 5.08821
3.982, 5.08821
3.983, 5.08821
3.984, 5.08821
3.985, 5.08821
3.986, 5.08821
3.987, 5.08821
3.988, 5.08821
3.989, 5.08821
3.99, 5.08821
3.991, 5.08821
3.992, 5.08821
3.993, 5.08821
3.994, 5.08821
3.995, 5.08821
3.996, 5.08821
3.997, 5.08821
3.998, 5.08821
3.999, 5.08821
4, 5.08821
4.001, 5.08821
4.002, 5.08821
4.003, 5.08821
4.004, 5.08821
4.005, 5.08821
4.006, 5.08821
4.007, 5.08821
4.008, 5.08821
4.009, 5.08821
4.01, 5.08821
4.011, 5.08821
4.012, 5.08821
4.013, 5.08821
4.014, 5.08821
4.015, 5.08821
4.016, 5.08821
4.017, 5.08821
4.018, 5.08821
4.019, 5.08821
4.02, 5.08821
4.021, 5.08821
4.022, 5.08821
4.023, 5.08821
4.024, 5.08821
4.025, 5.08821
4.026, 5.08821
4.027, 5.08821
4.028, 5.08821
4.029, 5.08821
4.03, 5.08821
4.031, 5.08821
4.032, 5.08821
4.033, 5.08821
4.034, 5.08821
4.035, 5.08821
4.036, 5.08821
4.037, 5.08821
4.038, 5.08821
4.039, 5.08821
4.04, 5.08821
4.041, 5.08821
4.042, 5.08821
4.043, 5.08821
4.044, 5.08821
4.045, 5.08821
4.046, 5.08821
4.047, 5.08821
4.048, 5.08821
4.049, 5.08821
4.05, 5.08821
4.051, 5.08821
4.052, 5.08821
4.053, 5.08821
4.054, 5.08821
4.055, 5.08821
4.056, 5.08821
4.057, 5.08821
4.058, 5.08821
4.059, 5.08821
4.06, 5.08821
4.061, 5.08821
4.062, 5.08821
4.063, 5.08821
4.064, 5.08821
4.065, 5.08821
4.066, 5.08821
4.067, 5.08821
4.068, 5.08821
4.069, 5.08821
4.07, 5.08821
4.071, 5.08821
4.072, 5.08821
4.073, 5.08821
4.074, 5.08821
4.075, 5.08821
4.076, 5.08821
4.077, 5.08821
4.078, 5.08821
4.079, 5.08821
4.08, 5.08821
4.081, 5.08821
4.082, 5.08821
4.083, 5.08821
4.084, 5.08821
4.085, 5.08821
4.086, 5.08821
4.087, 5.08821
4.088, 5.08821
4.089, 5.08821
4.09, 5.08821
4.091, 5.08821
4.092, 5.08821
4.093, 5.08821
4.094, 5.08821
4.095, 5.08821
4.096, 5.08821
4.097, 5.08821
4.098, 5.08821
4.099, 5.08821
4.1, 5.08821
4.101, 5.08821
4.102, 5.08821
