sim_time, unit_box_Custom?world_pose/orientation/roll
1.177, 6.37189e-09
1.178, 1.69907e-10
1.179, 6.38805e-09
1.18, 1.7555e-10
1.181, 6.37189e-09
1.182, 1.69907e-10
1.183, 6.38805e-09
1.184, 1.7555e-10
1.185, 6.37189e-09
1.186, 1.69907e-10
1.187, 6.38805e-09
1.188, 1.7555e-10
1.189, 6.37189e-09
1.19, 1.69907e-10
1.191, 6.38805e-09
1.192, 1.7555e-10
1.193, 6.37189e-09
1.194, 1.69907e-10
1.195, 6.38805e-09
1.196, 1.7555e-10
1.197, 6.37189e-09
1.198, 1.69907e-10
1.199, 6.38805e-09
1.2, 1.7555e-10
1.201, 6.37189e-09
1.202, 1.69907e-10
1.203, 6.38805e-09
1.204, 1.7555e-10
1.205, 6.37189e-09
1.206, 1.69907e-10
1.207, 6.38805e-09
1.208, 1.7555e-10
1.209, 6.37189e-09
1.21, 1.69907e-10
1.211, 6.38805e-09
1.212, 1.7555e-10
1.213, 6.37189e-09
1.214, 1.69907e-10
1.215, 6.38805e-09
1.216, 1.7555e-10
1.217, 6.37189e-09
1.218, 1.69907e-10
1.219, 6.38805e-09
1.22, 1.7555e-10
1.221, 6.37189e-09
1.222, 1.69907e-10
1.223, 6.38805e-09
1.224, 1.7555e-10
1.225, 6.37189e-09
1.226, 1.69907e-10
1.227, 6.38805e-09
1.228, 1.7555e-10
1.229, 6.37189e-09
1.23, 1.69907e-10
1.231, 6.38805e-09
1.232, 1.7555e-10
1.233, 6.37189e-09
1.234, 1.69907e-10
1.235, 6.38805e-09
1.236, 1.7555e-10
1.237, 6.37189e-09
1.238, 1.69907e-10
1.239, 6.38805e-09
1.24, 1.7555e-10
1.241, 6.37189e-09
1.242, 1.69907e-10
1.243, 6.38805e-09
1.244, 1.7555e-10
1.245, 6.37189e-09
1.246, 1.69907e-10
1.247, 6.38805e-09
1.248, 1.7555e-10
1.249, 6.37189e-09
1.25, 1.69907e-10
1.251, 6.38805e-09
1.252, 1.7555e-10
1.253, 6.37189e-09
1.254, 1.69907e-10
1.255, 6.38805e-09
1.256, 1.7555e-10
1.257, 6.37189e-09
1.258, 1.69907e-10
1.259, 6.38805e-09
1.26, 1.7555e-10
1.261, 6.37189e-09
1.262, 1.69907e-10
1.263, 6.38805e-09
1.264, 1.7555e-10
1.265, 6.37189e-09
1.266, 1.69907e-10
1.267, 6.38805e-09
1.268, 1.7555e-10
1.269, 6.37189e-09
1.27, 1.69907e-10
1.271, 6.38805e-09
1.272, 1.7555e-10
1.273, 6.37189e-09
1.274, 1.69907e-10
1.275, 6.38805e-09
1.276, 1.7555e-10
1.277, 6.37189e-09
1.278, 1.69907e-10
1.279, 6.38805e-09
1.28, 1.7555e-10
1.281, 6.37189e-09
1.282, 1.69907e-10
1.283, 6.38805e-09
1.284, 1.7555e-10
1.285, 6.37189e-09
1.286, 1.69907e-10
1.287, 6.38805e-09
1.288, 1.7555e-10
1.289, 6.37189e-09
1.29, 1.69907e-10
1.291, 6.38805e-09
1.292, 1.7555e-10
1.293, 6.37189e-09
1.294, 1.69907e-10
1.295, 6.38805e-09
1.296, 1.7555e-10
1.297, 6.37189e-09
1.298, 1.69907e-10
1.299, 6.38805e-09
1.3, 1.7555e-10
1.301, 6.37189e-09
1.302, 1.69907e-10
1.303, 6.38805e-09
1.304, 1.7555e-10
1.305, 6.37189e-09
1.306, 1.69907e-10
1.307, 6.38805e-09
1.308, 1.7555e-10
1.309, 6.37189e-09
1.31, 1.69907e-10
1.311, 6.38805e-09
1.312, 1.7555e-10
1.313, 6.37189e-09
1.314, 1.69907e-10
1.315, 6.38805e-09
1.316, 1.7555e-10
1.317, 6.37189e-09
1.318, 1.69907e-10
1.319, 6.38805e-09
1.32, 1.7555e-10
1.321, 6.37189e-09
1.322, 1.69907e-10
1.323, 6.38805e-09
1.324, 1.7555e-10
1.325, 6.37189e-09
1.326, 1.69907e-10
1.327, 6.38805e-09
1.328, 1.7555e-10
1.329, 6.37189e-09
1.33, 1.69907e-10
1.331, 6.38805e-09
1.332, 1.7555e-10
1.333, 6.37189e-09
1.334, 1.69907e-10
1.335, 6.38805e-09
1.336, 1.7555e-10
1.337, 6.37189e-09
1.338, 1.69907e-10
1.339, 6.38805e-09
1.34, 1.7555e-10
1.341, 6.37189e-09
1.342, 1.69907e-10
1.343, 6.38805e-09
1.344, 1.7555e-10
1.345, 6.37189e-09
1.346, 1.69907e-10
1.347, 6.38805e-09
1.348, 1.7555e-10
1.349, 6.37189e-09
1.35, 1.69907e-10
1.351, 6.38805e-09
1.352, 1.7555e-10
1.353, 6.37189e-09
1.354, 1.69907e-10
1.355, 6.38805e-09
1.356, 1.7555e-10
1.357, 6.37189e-09
1.358, 1.69907e-10
1.359, 6.38805e-09
1.36, 1.7555e-10
1.361, 6.37189e-09
1.362, 1.69907e-10
1.363, 6.38805e-09
1.364, 1.7555e-10
1.365, 6.37189e-09
1.366, 1.69907e-10
1.367, 6.38805e-09
1.368, 1.7555e-10
1.369, 6.37189e-09
1.37, 1.69907e-10
1.371, 6.38805e-09
1.372, 1.7555e-10
1.373, 6.37189e-09
1.374, 1.69907e-10
1.375, 6.38805e-09
1.376, 1.7555e-10
1.377, 6.37189e-09
1.378, 1.69907e-10
1.379, 6.38805e-09
1.38, 1.7555e-10
1.381, 6.37189e-09
1.382, 1.69907e-10
1.383, 6.38805e-09
1.384, 1.7555e-10
1.385, 6.37189e-09
1.386, 1.69907e-10
1.387, 6.38805e-09
1.388, 1.7555e-10
1.389, 6.37189e-09
1.39, 1.69907e-10
1.391, 6.38805e-09
1.392, 1.7555e-10
1.393, 6.37189e-09
1.394, 1.69907e-10
1.395, 6.38805e-09
1.396, 1.7555e-10
1.397, 6.37189e-09
1.398, 1.69907e-10
1.399, 6.38805e-09
1.4, 1.7555e-10
1.401, 6.37189e-09
1.402, 1.69907e-10
1.403, 6.38805e-09
1.404, 1.7555e-10
1.405, 6.37189e-09
1.406, 1.69907e-10
1.407, 6.38805e-09
1.408, 1.7555e-10
1.409, 6.37189e-09
1.41, 1.69907e-10
1.411, 6.38805e-09
1.412, 1.7555e-10
1.413, 6.37189e-09
1.414, 1.69907e-10
1.415, 6.38805e-09
1.416, 1.7555e-10
1.417, 6.37189e-09
1.418, 1.69907e-10
1.419, 6.38805e-09
1.42, 1.7555e-10
1.421, 6.37189e-09
1.422, 1.69907e-10
1.423, 6.38805e-09
1.424, 1.7555e-10
1.425, 6.37189e-09
1.426, 1.69907e-10
1.427, 6.38805e-09
1.428, 1.7555e-10
1.429, 6.37189e-09
1.43, 1.69907e-10
1.431, 6.38805e-09
1.432, 1.7555e-10
1.433, 6.37189e-09
1.434, 1.69907e-10
1.435, 6.38805e-09
1.436, 1.7555e-10
1.437, 6.37189e-09
1.438, 1.69907e-10
1.439, 6.38805e-09
1.44, 1.7555e-10
1.441, 6.37189e-09
1.442, 1.69907e-10
1.443, 6.38805e-09
1.444, 1.7555e-10
1.445, 6.37189e-09
1.446, 1.69907e-10
1.447, 6.38805e-09
1.448, 1.7555e-10
1.449, 6.37189e-09
1.45, 1.69907e-10
1.451, 6.38805e-09
1.452, 1.7555e-10
1.453, 6.37189e-09
1.454, 1.69907e-10
1.455, 6.38805e-09
1.456, 1.7555e-10
1.457, 6.37189e-09
1.458, 1.69907e-10
1.459, 6.38805e-09
1.46, 1.7555e-10
1.461, 6.37189e-09
1.462, 1.69907e-10
1.463, 6.38805e-09
1.464, 1.7555e-10
1.465, 6.37189e-09
1.466, 1.69907e-10
1.467, 6.38805e-09
1.468, 1.7555e-10
1.469, 6.37189e-09
1.47, 1.69907e-10
1.471, 6.38805e-09
1.472, 1.7555e-10
1.473, 6.37189e-09
1.474, 1.69907e-10
1.475, 6.38805e-09
1.476, 1.7555e-10
1.477, 6.37189e-09
1.478, 1.69907e-10
1.479, 6.38805e-09
1.48, 1.7555e-10
1.481, 6.37189e-09
1.482, 1.69907e-10
1.483, 6.38805e-09
1.484, 1.7555e-10
1.485, 6.37189e-09
1.486, 1.69907e-10
1.487, 6.38805e-09
1.488, 1.7555e-10
1.489, 6.37189e-09
1.49, 1.69907e-10
1.491, 6.38805e-09
1.492, 1.7555e-10
1.493, 6.37189e-09
1.494, 1.69907e-10
1.495, 6.38805e-09
1.496, 1.7555e-10
1.497, 6.37189e-09
1.498, 1.69907e-10
1.499, 6.38805e-09
1.5, 1.7555e-10
1.501, 6.37189e-09
1.502, 1.69907e-10
1.503, 6.38805e-09
1.504, 1.7555e-10
1.505, 6.37189e-09
1.506, 1.69907e-10
1.507, 6.38805e-09
1.508, 1.7555e-10
1.509, 6.37189e-09
1.51, 1.69907e-10
1.511, 6.38805e-09
1.512, 1.7555e-10
1.513, 6.37189e-09
1.514, 1.69907e-10
1.515, 6.38805e-09
1.516, 1.7555e-10
1.517, 6.37189e-09
1.518, 1.69907e-10
1.519, 6.38805e-09
1.52, 1.7555e-10
1.521, 6.37189e-09
1.522, 1.69907e-10
1.523, 6.38805e-09
1.524, 1.7555e-10
1.525, 6.37189e-09
1.526, 1.69907e-10
1.527, 6.38805e-09
1.528, 1.7555e-10
1.529, 6.37189e-09
1.53, 1.69907e-10
1.531, 6.38805e-09
1.532, 1.7555e-10
1.533, 6.37189e-09
1.534, 1.69907e-10
1.535, 6.38805e-09
1.536, 1.7555e-10
1.537, 6.37189e-09
1.538, 1.69907e-10
1.539, 6.38805e-09
1.54, 1.7555e-10
1.541, 6.37189e-09
1.542, 1.69907e-10
1.543, 6.38805e-09
1.544, 1.7555e-10
1.545, 6.37189e-09
1.546, 1.69907e-10
1.547, 6.38805e-09
1.548, 1.7555e-10
1.549, 6.37189e-09
1.55, 1.69907e-10
1.551, 6.38805e-09
1.552, 1.7555e-10
1.553, 6.37189e-09
1.554, 1.69907e-10
1.555, 6.38805e-09
1.556, 1.7555e-10
1.557, 6.37189e-09
1.558, 1.69907e-10
1.559, 6.38805e-09
1.56, 1.7555e-10
1.561, 6.37189e-09
1.562, 1.69907e-10
1.563, 6.38805e-09
1.564, 1.7555e-10
1.565, 6.37189e-09
1.566, 1.69907e-10
1.567, 6.38805e-09
1.568, 1.7555e-10
1.569, 6.37189e-09
1.57, 1.69907e-10
1.571, 6.38805e-09
1.572, 1.7555e-10
1.573, 6.37189e-09
1.574, 1.69907e-10
1.575, 6.38805e-09
1.576, 1.7555e-10
1.577, 6.37189e-09
1.578, 1.69907e-10
1.579, 6.38805e-09
1.58, 1.7555e-10
1.581, 6.37189e-09
1.582, 1.69907e-10
1.583, 6.38805e-09
1.584, 1.7555e-10
1.585, 6.37189e-09
1.586, 1.69907e-10
1.587, 6.38805e-09
1.588, 1.7555e-10
1.589, 6.37189e-09
1.59, 1.69907e-10
1.591, 6.38805e-09
1.592, 1.7555e-10
1.593, 6.37189e-09
1.594, 1.69907e-10
1.595, 6.38805e-09
1.596, 1.7555e-10
1.597, 6.37189e-09
1.598, 1.69907e-10
1.599, 6.38805e-09
1.6, 1.7555e-10
1.601, 6.37189e-09
1.602, 1.69907e-10
1.603, 6.38805e-09
1.604, 1.7555e-10
1.605, 6.37189e-09
1.606, 1.69907e-10
1.607, 6.38805e-09
1.608, 1.7555e-10
1.609, 6.37189e-09
1.61, 1.69907e-10
1.611, 6.38805e-09
1.612, 1.7555e-10
1.613, 6.37189e-09
1.614, 1.69907e-10
1.615, 6.38805e-09
1.616, 1.7555e-10
1.617, 6.37189e-09
1.618, 1.69907e-10
1.619, 6.38805e-09
1.62, 1.7555e-10
1.621, 6.37189e-09
1.622, 1.69907e-10
1.623, 6.38805e-09
1.624, 1.7555e-10
1.625, 6.37189e-09
1.626, 1.69907e-10
1.627, 6.38805e-09
1.628, 1.7555e-10
1.629, 6.37189e-09
1.63, 1.69907e-10
1.631, 6.38805e-09
1.632, 1.7555e-10
1.633, 6.37189e-09
1.634, 1.69907e-10
1.635, 6.38805e-09
1.636, 1.7555e-10
1.637, 6.37189e-09
1.638, 1.69907e-10
1.639, 6.38805e-09
1.64, 1.7555e-10
1.641, 6.37189e-09
1.642, 1.69907e-10
1.643, 6.38805e-09
1.644, 1.7555e-10
1.645, 6.37189e-09
1.646, 1.69907e-10
1.647, 6.38805e-09
1.648, 1.7555e-10
1.649, 6.37189e-09
1.65, 1.69907e-10
1.651, 6.38805e-09
1.652, 1.7555e-10
1.653, 6.37189e-09
1.654, 1.69907e-10
1.655, 6.38805e-09
1.656, 1.7555e-10
1.657, 6.37189e-09
1.658, 1.69907e-10
1.659, 6.38805e-09
1.66, 1.7555e-10
1.661, 6.37189e-09
1.662, 1.69907e-10
1.663, 6.38805e-09
1.664, 1.7555e-10
1.665, 6.37189e-09
1.666, 1.69907e-10
1.667, 6.38805e-09
1.668, 1.7555e-10
1.669, 6.37189e-09
1.67, 1.69907e-10
1.671, 6.38805e-09
1.672, 1.7555e-10
1.673, 6.37189e-09
1.674, 1.69907e-10
1.675, 6.38805e-09
1.676, 1.7555e-10
1.677, 6.37189e-09
1.678, 1.69907e-10
1.679, 6.38805e-09
1.68, 1.7555e-10
1.681, 6.37189e-09
1.682, 1.69907e-10
1.683, 6.38805e-09
1.684, 1.7555e-10
1.685, 6.37189e-09
1.686, 1.69907e-10
1.687, 6.38805e-09
1.688, 1.7555e-10
1.689, 6.37189e-09
1.69, 1.69907e-10
1.691, 6.38805e-09
1.692, 1.7555e-10
1.693, 6.37189e-09
1.694, 1.69907e-10
1.695, 6.38805e-09
1.696, 1.7555e-10
1.697, 6.37189e-09
1.698, 1.69907e-10
1.699, 6.38805e-09
1.7, 1.7555e-10
1.701, 6.37189e-09
1.702, 1.69907e-10
1.703, 6.38805e-09
1.704, 1.7555e-10
1.705, 6.37189e-09
1.706, 1.69907e-10
1.707, 6.38805e-09
1.708, 1.7555e-10
1.709, 6.37189e-09
1.71, 1.69907e-10
1.711, 6.38805e-09
1.712, 1.7555e-10
1.713, 6.37189e-09
1.714, 1.69907e-10
1.715, 6.38805e-09
1.716, 1.7555e-10
1.717, 6.37189e-09
1.718, 1.69907e-10
1.719, 6.38805e-09
1.72, 1.7555e-10
1.721, 6.37189e-09
1.722, 1.69907e-10
1.723, 6.38805e-09
1.724, 1.7555e-10
1.725, 6.37189e-09
1.726, 1.69907e-10
1.727, 6.38805e-09
1.728, 1.7555e-10
1.729, 6.37189e-09
1.73, 1.69907e-10
1.731, 6.38805e-09
1.732, 1.7555e-10
1.733, 6.37189e-09
1.734, 1.69907e-10
1.735, 6.38805e-09
1.736, 1.7555e-10
1.737, 6.37189e-09
1.738, 1.69907e-10
1.739, 6.38805e-09
1.74, 1.7555e-10
1.741, 6.37189e-09
1.742, 1.69907e-10
1.743, 6.38805e-09
1.744, 1.7555e-10
1.745, 6.37189e-09
1.746, 1.69907e-10
1.747, 6.38805e-09
1.748, 1.7555e-10
1.749, 6.37189e-09
1.75, 1.69907e-10
1.751, 6.38805e-09
1.752, 1.7555e-10
1.753, 6.37189e-09
1.754, 1.69907e-10
1.755, 6.38805e-09
1.756, 1.7555e-10
1.757, 6.37189e-09
1.758, 1.69907e-10
1.759, 6.38805e-09
1.76, 1.7555e-10
1.761, 6.37189e-09
1.762, 1.69907e-10
1.763, 6.38805e-09
1.764, 1.7555e-10
1.765, 6.37189e-09
1.766, 1.69907e-10
1.767, 6.38805e-09
1.768, 1.7555e-10
1.769, 6.37189e-09
1.77, 1.69907e-10
1.771, 6.38805e-09
1.772, 1.7555e-10
1.773, 6.37189e-09
1.774, 1.69907e-10
1.775, 6.38805e-09
1.776, 1.7555e-10
1.777, 6.37189e-09
1.778, 1.69907e-10
1.779, 6.38805e-09
1.78, 1.7555e-10
1.781, 6.37189e-09
1.782, 1.69907e-10
1.783, 6.38805e-09
1.784, 1.7555e-10
1.785, 6.37189e-09
1.786, 1.69907e-10
1.787, 6.38805e-09
1.788, 1.7555e-10
1.789, 6.37189e-09
1.79, 1.69907e-10
1.791, 6.38805e-09
1.792, 1.7555e-10
1.793, 6.37189e-09
1.794, 1.69907e-10
1.795, 6.38805e-09
1.796, 1.7555e-10
1.797, 6.37189e-09
1.798, 1.69907e-10
1.799, 6.38805e-09
1.8, 1.7555e-10
1.801, 6.37189e-09
1.802, 1.69907e-10
1.803, 6.38805e-09
1.804, 1.7555e-10
1.805, 6.37189e-09
1.806, 1.69907e-10
1.807, 6.38805e-09
1.808, 1.7555e-10
1.809, 6.37189e-09
1.81, 1.69907e-10
1.811, 6.38805e-09
1.812, 1.7555e-10
1.813, 6.37189e-09
1.814, 1.69907e-10
1.815, 6.38805e-09
1.816, 1.7555e-10
1.817, 6.37189e-09
1.818, 1.69907e-10
1.819, 6.38805e-09
1.82, 1.7555e-10
1.821, 6.37189e-09
1.822, 1.69907e-10
1.823, 6.38805e-09
1.824, 1.7555e-10
1.825, 6.37189e-09
1.826, 1.69907e-10
1.827, 6.38805e-09
1.828, 1.7555e-10
1.829, 6.37189e-09
1.83, 1.69907e-10
1.831, 6.38805e-09
1.832, 1.7555e-10
1.833, 6.37189e-09
1.834, 1.69907e-10
1.835, 6.38805e-09
1.836, 1.7555e-10
1.837, 6.37189e-09
1.838, 1.69907e-10
1.839, 6.38805e-09
1.84, 1.7555e-10
1.841, 6.37189e-09
1.842, 1.69907e-10
1.843, 6.38805e-09
1.844, 1.7555e-10
1.845, 6.37189e-09
1.846, 1.69907e-10
1.847, 6.38805e-09
1.848, 1.7555e-10
1.849, 6.37189e-09
1.85, 1.69907e-10
1.851, 6.38805e-09
1.852, 1.7555e-10
1.853, 6.37189e-09
1.854, 1.69907e-10
1.855, 6.38805e-09
1.856, 1.7555e-10
1.857, 6.37189e-09
1.858, 1.69907e-10
1.859, 6.38805e-09
1.86, 1.7555e-10
1.861, 6.37189e-09
1.862, 1.69907e-10
1.863, 6.38805e-09
1.864, 1.7555e-10
1.865, 6.37189e-09
1.866, 1.69907e-10
1.867, 6.38805e-09
1.868, 1.7555e-10
1.869, 6.37189e-09
1.87, 1.69907e-10
1.871, 6.38805e-09
1.872, 1.7555e-10
1.873, 6.37189e-09
1.874, 1.69907e-10
1.875, 6.38805e-09
1.876, 1.7555e-10
1.877, 6.37189e-09
1.878, 1.69907e-10
1.879, 6.38805e-09
1.88, 1.7555e-10
1.881, 6.37189e-09
1.882, 1.69907e-10
1.883, 6.38805e-09
1.884, 1.7555e-10
1.885, 6.37189e-09
1.886, 1.69907e-10
1.887, 6.38805e-09
1.888, 1.7555e-10
1.889, 6.37189e-09
1.89, 1.69907e-10
1.891, 6.38805e-09
1.892, 1.7555e-10
1.893, 6.37189e-09
1.894, 1.69907e-10
1.895, 6.38805e-09
1.896, 1.7555e-10
1.897, 6.37189e-09
1.898, 1.69907e-10
1.899, 6.38805e-09
1.9, 1.7555e-10
1.901, 6.37189e-09
1.902, 1.69907e-10
1.903, 6.38805e-09
1.904, 1.7555e-10
1.905, 6.37189e-09
1.906, 1.69907e-10
1.907, 6.38805e-09
1.908, 1.7555e-10
1.909, 6.37189e-09
1.91, 1.69907e-10
1.911, 6.38805e-09
1.912, 1.7555e-10
1.913, 6.37189e-09
1.914, 1.69907e-10
1.915, 6.38805e-09
1.916, 1.7555e-10
1.917, 6.37189e-09
1.918, 1.69907e-10
1.919, 6.38805e-09
1.92, 1.7555e-10
1.921, 6.37189e-09
1.922, 1.69907e-10
1.923, 6.38805e-09
1.924, 1.7555e-10
1.925, 6.37189e-09
1.926, 1.69907e-10
1.927, 6.38805e-09
1.928, 1.7555e-10
1.929, 6.37189e-09
1.93, 1.69907e-10
1.931, 6.38805e-09
1.932, 1.7555e-10
1.933, 6.37189e-09
1.934, 1.69907e-10
1.935, 6.38805e-09
1.936, 1.7555e-10
1.937, 6.37189e-09
1.938, 1.69907e-10
1.939, 6.38805e-09
1.94, 1.7555e-10
1.941, 6.37189e-09
1.942, 1.69907e-10
1.943, 6.38805e-09
1.944, 1.7555e-10
1.945, 6.37189e-09
1.946, 1.69907e-10
1.947, 6.38805e-09
1.948, 1.7555e-10
1.949, 6.37189e-09
1.95, 1.69907e-10
1.951, 6.38805e-09
1.952, 1.7555e-10
1.953, 6.37189e-09
1.954, 1.69907e-10
1.955, 6.38805e-09
1.956, 1.7555e-10
1.957, 6.37189e-09
1.958, 1.69907e-10
1.959, 6.38805e-09
1.96, 1.7555e-10
1.961, 6.37189e-09
1.962, 1.69907e-10
1.963, 6.38805e-09
1.964, 1.7555e-10
1.965, 6.37189e-09
1.966, 1.69907e-10
1.967, 6.38805e-09
1.968, 1.7555e-10
1.969, 6.37189e-09
1.97, 1.69907e-10
1.971, 6.38805e-09
1.972, 1.7555e-10
1.973, 6.37189e-09
1.974, 1.69907e-10
1.975, 6.38805e-09
1.976, 1.7555e-10
1.977, 6.37189e-09
1.978, 1.69907e-10
1.979, 6.38805e-09
1.98, 1.7555e-10
1.981, 6.37189e-09
1.982, 1.69907e-10
1.983, 6.38805e-09
1.984, 1.7555e-10
1.985, 6.37189e-09
1.986, 1.69907e-10
1.987, 6.38805e-09
1.988, 1.7555e-10
1.989, 6.37189e-09
1.99, 1.69907e-10
1.991, 6.38805e-09
1.992, 1.7555e-10
1.993, 6.37189e-09
1.994, 1.69907e-10
1.995, 6.38805e-09
1.996, 1.7555e-10
1.997, 6.37189e-09
1.998, 1.69907e-10
1.999, 6.38805e-09
2, 1.7555e-10
2.001, 6.37189e-09
2.002, 1.69907e-10
2.003, 6.38805e-09
2.004, 1.7555e-10
2.005, 6.37189e-09
2.006, 1.69907e-10
2.007, 6.38805e-09
2.008, 1.7555e-10
2.009, 6.37189e-09
2.01, 1.69907e-10
2.011, 6.38805e-09
2.012, 1.7555e-10
2.013, 6.37189e-09
2.014, 1.69907e-10
2.015, 6.38805e-09
2.016, 1.7555e-10
2.017, 6.37189e-09
2.018, 1.69907e-10
2.019, 6.38805e-09
2.02, 1.7555e-10
2.021, 6.37189e-09
2.022, 1.69907e-10
2.023, 6.38805e-09
2.024, 1.7555e-10
2.025, 6.37189e-09
2.026, 1.69907e-10
2.027, 6.38805e-09
2.028, 1.7555e-10
2.029, 6.37189e-09
2.03, 1.69907e-10
2.031, 6.38805e-09
2.032, 1.7555e-10
2.033, 6.37189e-09
2.034, 1.69907e-10
2.035, 6.38805e-09
2.036, 1.7555e-10
2.037, 6.37189e-09
2.038, 1.69907e-10
2.039, 6.38805e-09
2.04, 1.7555e-10
2.041, 6.37189e-09
2.042, 1.69907e-10
2.043, 6.38805e-09
2.044, 1.7555e-10
2.045, 6.37189e-09
2.046, 1.69907e-10
2.047, 6.38805e-09
2.048, 1.7555e-10
2.049, 6.37189e-09
2.05, 1.69907e-10
2.051, 6.38805e-09
2.052, 1.7555e-10
2.053, 6.37189e-09
2.054, 1.69907e-10
2.055, 6.38805e-09
2.056, 1.7555e-10
2.057, 6.37189e-09
2.058, 1.69907e-10
2.059, 6.38805e-09
2.06, 1.7555e-10
2.061, 6.37189e-09
2.062, 1.69907e-10
2.063, 6.38805e-09
2.064, 1.7555e-10
2.065, 6.37189e-09
2.066, 1.69907e-10
2.067, 6.38805e-09
2.068, 1.7555e-10
2.069, 6.37189e-09
2.07, 1.69907e-10
2.071, 6.38805e-09
2.072, 1.7555e-10
2.073, 6.37189e-09
2.074, 1.69907e-10
2.075, 6.38805e-09
2.076, 1.7555e-10
2.077, 6.37189e-09
2.078, 1.69907e-10
2.079, 6.38805e-09
2.08, 1.7555e-10
2.081, 6.37189e-09
2.082, 1.69907e-10
2.083, 6.38805e-09
2.084, 1.7555e-10
2.085, 6.37189e-09
2.086, 1.69907e-10
2.087, 6.38805e-09
2.088, 1.7555e-10
2.089, 6.37189e-09
2.09, 1.69907e-10
2.091, 6.38805e-09
2.092, 1.7555e-10
2.093, 6.37189e-09
2.094, 1.69907e-10
2.095, 6.38805e-09
2.096, 1.7555e-10
2.097, 6.37189e-09
2.098, 1.69907e-10
2.099, 6.38805e-09
2.1, 1.7555e-10
2.101, 6.37189e-09
2.102, 6.37189e-09
2.103, 6.37189e-09
2.104, 6.37189e-09
2.105, 6.37189e-09
2.106, 6.37189e-09
2.107, 6.37189e-09
2.108, 6.37189e-09
2.109, 6.37189e-09
2.11, 6.37189e-09
2.111, 6.37189e-09
2.112, 6.37189e-09
2.113, 6.37189e-09
2.114, 6.37189e-09
2.115, 6.37189e-09
2.116, 6.37189e-09
2.117, 6.37189e-09
2.118, 6.37189e-09
2.119, 6.37189e-09
2.12, 6.37189e-09
2.121, 6.37189e-09
2.122, 6.37189e-09
2.123, 6.37189e-09
2.124, 6.37189e-09
2.125, 6.37189e-09
2.126, 6.37189e-09
2.127, 6.37189e-09
2.128, 6.37189e-09
2.129, 6.37189e-09
2.13, 6.37189e-09
2.131, 6.37189e-09
2.132, 6.37189e-09
2.133, 6.37189e-09
2.134, 6.37189e-09
2.135, 6.37189e-09
2.136, 6.37189e-09
2.137, 6.37189e-09
2.138, 6.37189e-09
2.139, 6.37189e-09
2.14, 6.37189e-09
2.141, 6.37189e-09
2.142, 6.37189e-09
2.143, 6.37189e-09
2.144, 6.37189e-09
2.145, 6.37189e-09
2.146, 6.37189e-09
2.147, 6.37189e-09
2.148, 6.37189e-09
2.149, 6.37189e-09
2.15, 6.37189e-09
2.151, 6.37189e-09
2.152, 6.37189e-09
2.153, 6.37189e-09
2.154, 6.37189e-09
2.155, 6.37189e-09
2.156, 6.37189e-09
2.157, 6.37189e-09
2.158, 6.37189e-09
2.159, 6.37189e-09
2.16, 6.37189e-09
2.161, 6.37189e-09
2.162, 6.37189e-09
2.163, 6.37189e-09
2.164, 6.37189e-09
2.165, 6.37189e-09
2.166, 6.37189e-09
2.167, 6.37189e-09
2.168, 6.37189e-09
2.169, 6.37189e-09
2.17, 6.37189e-09
2.171, 6.37189e-09
2.172, 6.37189e-09
2.173, 6.37189e-09
2.174, 6.37189e-09
2.175, 6.37189e-09
2.176, 6.37189e-09
2.177, 6.37189e-09
2.178, 6.37189e-09
2.179, 6.37189e-09
2.18, 6.37189e-09
2.181, 6.37189e-09
2.182, 6.37189e-09
2.183, 6.37189e-09
2.184, 6.37189e-09
2.185, 6.37189e-09
2.186, 6.37189e-09
2.187, 6.37189e-09
2.188, 6.37189e-09
2.189, 6.37189e-09
2.19, 6.37189e-09
2.191, 6.37189e-09
2.192, 6.37189e-09
2.193, 6.37189e-09
2.194, 6.37189e-09
2.195, 6.37189e-09
2.196, 6.37189e-09
2.197, 6.37189e-09
2.198, 6.37189e-09
2.199, 6.37189e-09
2.2, 6.37189e-09
2.201, 6.37189e-09
2.202, 6.37189e-09
2.203, 6.37189e-09
2.204, 6.37189e-09
2.205, 6.37189e-09
2.206, 6.37189e-09
2.207, 6.37189e-09
2.208, 6.37189e-09
2.209, 6.37189e-09
2.21, 6.37189e-09
2.211, 6.37189e-09
2.212, 6.37189e-09
2.213, 6.37189e-09
2.214, 6.37189e-09
2.215, 6.37189e-09
2.216, 6.37189e-09
2.217, 6.37189e-09
2.218, 6.37189e-09
2.219, 6.37189e-09
2.22, 6.37189e-09
2.221, 6.37189e-09
2.222, 6.37189e-09
2.223, 6.37189e-09
2.224, 6.37189e-09
2.225, 6.37189e-09
2.226, 6.37189e-09
2.227, 6.37189e-09
2.228, 6.37189e-09
2.229, 6.37189e-09
2.23, 6.37189e-09
2.231, 6.37189e-09
2.232, 6.37189e-09
2.233, 6.37189e-09
2.234, 6.37189e-09
2.235, 6.37189e-09
2.236, 6.37189e-09
2.237, 6.37189e-09
2.238, 6.37189e-09
2.239, 6.37189e-09
2.24, 6.37189e-09
2.241, 6.37189e-09
2.242, 6.37189e-09
2.243, 6.37189e-09
2.244, 6.37189e-09
2.245, 6.37189e-09
2.246, 6.37189e-09
2.247, 6.37189e-09
2.248, 6.37189e-09
2.249, 6.37189e-09
2.25, 6.37189e-09
2.251, 6.37189e-09
