sim_time, unit_box_Custom?world_linear_acceleration/x
3.312, 9.78197
3.313, 9.78197
3.314, 9.78197
3.315, 9.78197
3.316, 9.78197
3.317, 9.78197
3.318, 9.78197
3.319, 9.78197
3.32, 9.78197
3.321, 9.78197
3.322, 9.78197
3.323, 9.78197
3.324, 9.78197
3.325, 9.78197
3.326, 9.78197
3.327, 9.78197
3.328, 9.78197
3.329, 9.78197
3.33, 9.78197
3.331, 9.78197
3.332, 9.78197
3.333, 9.78197
3.334, 9.78197
3.335, 9.78197
3.336, 9.78197
3.337, 9.78197
3.338, 9.78197
3.339, 9.78197
3.34, 9.78197
3.341, 9.78197
3.342, 9.78197
3.343, 9.78197
3.344, 9.78197
3.345, 9.78197
3.346, 9.78197
3.347, 9.78197
3.348, 9.78197
3.349, 9.78197
3.35, 9.78197
3.351, 9.78197
3.352, 9.78197
3.353, 9.78197
3.354, 9.78197
3.355, 9.78197
3.356, 9.78197
3.357, 9.78197
3.358, 9.78197
3.359, 9.78197
3.36, 9.78197
3.361, 9.78197
3.362, 9.78197
3.363, 9.78197
3.364, 9.78197
3.365, 9.78197
3.366, 9.78197
3.367, 9.78197
3.368, 9.78197
3.369, 9.78197
3.37, 9.78197
3.371, 9.78197
3.372, 9.78197
3.373, 9.78197
3.374, 9.78197
3.375, 9.78197
3.376, 9.78197
3.377, 9.78197
3.378, 9.78197
3.379, 9.78197
3.38, 9.78197
3.381, 9.78197
3.382, 9.78197
3.383, 9.78197
3.384, 9.78197
