sim_time, unit_box_Custom?world_linear_velocity/x
0.316, -0.00728633
0.317, 0.00556172
0.318, 0.00741576
0.319, -0.00543339
0.32, -0.00728526
0.321, 0.00556283
0.322, 0.0074169
0.323, -0.00543231
0.324, -0.00728416
0.325, 0.00556397
0.326, 0.00741807
0.327, -0.00543121
0.328, -0.00728304
0.329, 0.00556512
0.33, 0.00741926
0.331, -0.00543008
0.332, -0.0072819
0.333, 0.00556631
0.334, 0.00742048
0.335, -0.00542893
0.336, -0.00728074
0.337, 0.00556752
0.338, 0.00742172
0.339, -0.00542776
0.34, -0.00727955
0.341, 0.00556875
0.342, 0.00742298
0.343, -0.00542656
0.344, -0.00727833
0.345, 0.00557001
0.346, 0.00742428
0.347, -0.00542534
0.348, -0.0072771
0.349, 0.00557129
0.35, 0.0074256
0.351, -0.00542409
0.352, -0.00727583
0.353, 0.0055726
0.354, 0.00742694
0.355, -0.00542282
0.356, -0.00727454
0.357, 0.00557394
0.358, 0.00742832
0.359, -0.00542152
0.36, -0.00727323
0.361, 0.00557531
0.362, 0.00742972
0.363, -0.0054202
0.364, -0.00727189
0.365, 0.0055767
0.366, 0.00743116
0.367, -0.00541885
0.368, -0.00727052
0.369, 0.00557813
0.37, 0.00743262
0.371, -0.00541747
0.372, -0.00726913
0.373, 0.00557958
0.374, 0.00743411
0.375, -0.00541607
0.376, -0.00726771
0.377, 0.00558106
0.378, 0.00743563
0.379, -0.00541464
0.38, -0.00726626
0.381, 0.00558257
0.382, 0.00743719
0.383, -0.00541318
0.384, -0.00726478
0.385, 0.00558412
0.386, 0.00743877
0.387, -0.00541169
0.388, -0.00726327
0.389, 0.00558569
0.39, 0.00744039
0.391, -0.00541017
0.392, -0.00726173
0.393, 0.0055873
0.394, 0.00744204
0.395, -0.00540862
0.396, -0.00726017
0.397, 0.00558893
0.398, 0.00744373
0.399, -0.00540704
0.4, -0.00725857
0.401, 0.00559061
0.402, 0.00744544
0.403, -0.00540543
0.404, -0.00725694
0.405, 0.00559231
0.406, 0.0074472
0.407, -0.00540378
0.408, -0.00725528
0.409, 0.00559405
0.41, 0.00744899
0.411, -0.00540211
0.412, -0.00725358
0.413, 0.00559582
0.414, 0.00745081
0.415, -0.0054004
0.416, -0.00725186
0.417, 0.00559763
0.418, 0.00745267
0.419, -0.00539866
0.42, -0.0072501
0.421, 0.00559948
0.422, 0.00745457
0.423, -0.00539689
0.424, -0.00724831
0.425, 0.00560136
0.426, 0.0074565
0.427, -0.00539508
0.428, -0.00724648
0.429, 0.00560328
0.43, 0.00745848
0.431, -0.00539323
0.432, -0.00724461
0.433, 0.00560524
0.434, 0.00746049
0.435, -0.00539136
0.436, -0.00724271
0.437, 0.00560724
0.438, 0.00746255
0.439, -0.00538944
0.44, -0.00724078
0.441, 0.00560928
0.442, 0.00746464
0.443, -0.00538749
0.444, -0.00723881
0.445, 0.00561136
0.446, 0.00746678
0.447, -0.0053855
0.448, -0.00723679
0.449, 0.00561348
0.45, 0.00746896
0.451, -0.00538347
0.452, -0.00723475
0.453, 0.00561564
0.454, 0.00747119
0.455, -0.0053814
0.456, -0.00723266
0.457, 0.00561784
0.458, 0.00747345
0.459, -0.00537929
0.46, -0.00723053
0.461, 0.00562009
0.462, 0.00747577
0.463, -0.00537714
0.464, -0.00722836
0.465, 0.00562238
0.466, 0.00747813
0.467, -0.00537496
0.468, -0.00722615
0.469, 0.00562472
0.47, 0.00748053
0.471, -0.00537272
0.472, -0.0072239
0.473, 0.00562711
0.474, 0.00748299
0.475, -0.00537045
0.476, -0.00722161
0.477, 0.00562954
0.478, 0.00748549
0.479, -0.00536813
0.48, -0.00721927
0.481, 0.00563202
0.482, 0.00748804
0.483, -0.00536577
0.484, -0.00721689
0.485, 0.00563454
0.486, 0.00749064
0.487, -0.00536337
0.488, -0.00721446
0.489, 0.00563712
0.49, 0.0074933
0.491, -0.00536092
0.492, -0.00721199
0.493, 0.00563975
0.494, 0.007496
0.495, -0.00535842
0.496, -0.00720947
0.497, 0.00564243
0.498, 0.00749876
0.499, -0.00535587
0.5, -0.0072069
0.501, 0.00564516
0.502, 0.00750158
0.503, -0.00535328
0.504, -0.00720429
0.505, 0.00564795
0.506, 0.00750445
0.507, -0.00535064
0.508, -0.00720163
0.509, 0.00565079
0.51, 0.00750738
0.511, -0.00534795
0.512, -0.00719891
0.513, 0.00565369
0.514, 0.00751036
0.515, -0.0053452
0.516, -0.00719615
0.517, 0.00565664
0.518, 0.0075134
0.519, -0.00534241
0.52, -0.00719333
0.521, 0.00565966
0.522, 0.00751651
0.523, -0.00533956
0.524, -0.00719046
0.525, 0.00566273
0.526, 0.00751967
0.527, -0.00533666
0.528, -0.00718754
0.529, 0.00566586
0.53, 0.0075229
0.531, -0.00533371
0.532, -0.00718457
0.533, 0.00566905
0.534, 0.00752619
0.535, -0.00533069
0.536, -0.00718153
0.537, 0.0056723
0.538, 0.00752955
0.539, -0.00532763
0.54, -0.00717845
0.541, 0.00567562
0.542, 0.00753297
0.543, -0.0053245
0.544, -0.0071753
0.545, 0.00567901
0.546, 0.00753646
0.547, -0.00532132
0.548, -0.0071721
0.549, 0.00568246
0.55, 0.00754001
0.551, -0.00531808
0.552, -0.00716883
0.553, 0.00568597
0.554, 0.00754364
0.555, -0.00531477
0.556, -0.00716551
0.557, 0.00568956
0.558, 0.00754734
0.559, -0.00531141
0.56, -0.00716212
0.561, 0.00569322
0.562, 0.00755111
0.563, -0.00530798
0.564, -0.00715867
0.565, 0.00569695
0.566, 0.00755496
0.567, -0.00530449
0.568, -0.00715516
0.569, 0.00570075
0.57, 0.00755888
0.571, -0.00530093
0.572, -0.00715158
0.573, 0.00570462
0.574, 0.00756288
0.575, -0.00529731
0.576, -0.00714794
0.577, 0.00570857
0.578, 0.00756696
0.579, -0.00529361
0.58, -0.00714423
0.581, 0.0057126
0.582, 0.00757112
0.583, -0.00528985
0.584, -0.00714045
0.585, 0.00571671
0.586, 0.00757536
0.587, -0.00528603
0.588, -0.00713661
0.589, 0.00572089
0.59, 0.00757968
0.591, -0.00528212
0.592, -0.00713269
0.593, 0.00572516
0.594, 0.00758409
0.595, -0.00527815
0.596, -0.0071287
0.597, 0.00572951
0.598, 0.00758859
0.599, -0.00527411
0.6, -0.00712463
0.601, 0.00573395
0.602, 0.00759317
0.603, -0.00526998
0.604, -0.00712049
0.605, 0.00573847
0.606, 0.00759785
0.607, -0.00526579
0.608, -0.00711628
0.609, 0.00574308
0.61, 0.00760261
0.611, -0.00526151
0.612, -0.00711199
0.613, 0.00574779
0.614, 0.00760747
0.615, -0.00525716
0.616, -0.00710762
0.617, 0.00575258
0.618, 0.00761243
0.619, -0.00525272
0.62, -0.00710317
0.621, 0.00575747
0.622, 0.00761748
0.623, -0.00524821
0.624, -0.00709864
0.625, 0.00576245
0.626, 0.00762264
0.627, -0.00524361
0.628, -0.00709402
0.629, 0.00576753
0.63, 0.00762789
0.631, -0.00523892
0.632, -0.00708933
0.633, 0.00577271
0.634, 0.00763325
0.635, -0.00523415
0.636, -0.00708454
0.637, 0.00577799
0.638, 0.00763871
0.639, -0.00522929
0.64, -0.00707967
0.641, 0.00578337
0.642, 0.00764428
0.643, -0.00522434
0.644, -0.00707471
0.645, 0.00578886
0.646, 0.00764996
0.647, -0.0052193
0.648, -0.00706966
0.649, 0.00579445
0.65, 0.00765576
0.651, -0.00521417
0.652, -0.00706452
0.653, 0.00580016
0.654, 0.00766166
0.655, -0.00520895
0.656, -0.00705929
0.657, 0.00580597
0.658, 0.00766769
0.659, -0.00520363
0.66, -0.00705396
0.661, 0.0058119
0.662, 0.00767383
0.663, -0.00519821
0.664, -0.00704854
0.665, 0.00581795
0.666, 0.00768009
0.667, -0.00519269
0.668, -0.00704301
0.669, 0.00582411
0.67, 0.00768648
0.671, -0.00518707
0.672, -0.00703739
0.673, 0.00583039
0.674, 0.00769299
0.675, -0.00518135
0.676, -0.00703167
0.677, 0.0058368
0.678, 0.00769963
0.679, -0.00517552
0.68, -0.00702584
0.681, 0.00584333
0.682, 0.00770641
0.683, -0.00516959
0.684, -0.00701991
0.685, 0.00584999
0.686, 0.00771331
0.687, -0.00516355
0.688, -0.00701387
0.689, 0.00585678
0.69, 0.00772035
0.691, -0.0051574
0.692, -0.00700772
0.693, 0.0058637
0.694, 0.00772754
0.695, -0.00515114
0.696, -0.00700147
0.697, 0.00587076
0.698, 0.00773486
0.699, -0.00514477
0.7, -0.0069951
0.701, 0.00587795
0.702, 0.00774233
0.703, -0.00513827
0.704, -0.00698861
0.705, 0.00588529
0.706, 0.00774994
0.707, -0.00513166
0.708, -0.00698201
0.709, 0.00589276
0.71, 0.00775771
0.711, -0.00512494
0.712, -0.00697529
0.713, 0.00590039
0.714, 0.00776563
0.715, -0.00511808
0.716, -0.00696846
0.717, 0.00590816
0.718, 0.0077737
0.719, -0.00511111
0.72, -0.0069615
0.721, 0.00591609
0.722, 0.00778194
0.723, -0.00510401
0.724, -0.00695441
0.725, 0.00592417
0.726, 0.00779034
0.727, -0.00509678
0.728, -0.0069472
0.729, 0.0059324
0.73, 0.0077989
0.731, -0.00508942
0.732, -0.00693987
0.733, 0.0059408
0.734, 0.00780764
0.735, -0.00508193
0.736, -0.0069324
0.737, 0.00594937
0.738, 0.00781655
0.739, -0.0050743
0.74, -0.0069248
0.741, 0.0059581
0.742, 0.00782563
0.743, -0.00506654
0.744, -0.00691706
0.745, 0.005967
0.746, 0.00783489
0.747, -0.00505863
0.748, -0.00690919
0.749, 0.00597607
0.75, 0.00784434
0.751, -0.00505059
0.752, -0.00690118
0.753, 0.00598533
0.754, 0.00785397
0.755, -0.0050424
0.756, -0.00689303
0.757, 0.00599476
0.758, 0.0078638
0.759, -0.00503406
0.76, -0.00688473
0.761, 0.00600438
0.762, 0.00787382
0.763, -0.00502558
0.764, -0.00687629
0.765, 0.00601418
0.766, 0.00788404
0.767, -0.00501694
0.768, -0.0068677
0.769, 0.00602418
0.77, 0.00789446
0.771, -0.00500815
0.772, -0.00685896
0.773, 0.00603438
0.774, 0.00790509
0.775, -0.0049992
0.776, -0.00685007
0.777, 0.00604477
0.778, 0.00791593
0.779, -0.00499009
0.78, -0.00684102
0.781, 0.00605537
0.782, 0.00792699
0.783, -0.00498082
0.784, -0.00683181
0.785, 0.00606617
0.786, 0.00793826
0.787, -0.00497139
0.788, -0.00682244
0.789, 0.00607719
0.79, 0.00794976
0.791, -0.00496179
0.792, -0.00681291
0.793, 0.00608842
0.794, 0.00796149
0.795, -0.00495202
0.796, -0.00680322
0.797, 0.00609987
0.798, 0.00797345
0.799, -0.00494207
0.8, -0.00679335
0.801, 0.00611154
0.802, 0.00798565
0.803, -0.00493195
0.804, -0.00678332
0.805, 0.00612345
0.806, 0.00799809
0.807, -0.00492165
0.808, -0.00677311
0.809, 0.00613558
0.81, 0.00801078
0.811, -0.00491117
0.812, -0.00676272
0.813, 0.00614796
0.814, 0.00802372
0.815, -0.00490051
0.816, -0.00675216
0.817, 0.00616057
0.818, 0.00803692
0.819, -0.00488966
0.82, -0.00674141
0.821, 0.00617344
0.822, 0.00805038
0.823, -0.00487862
0.824, -0.00673048
0.825, 0.00618655
0.826, 0.00806411
0.827, -0.00486738
0.828, -0.00671937
0.829, 0.00619992
0.83, 0.00807811
0.831, -0.00485595
0.832, -0.00670806
0.833, 0.00621356
0.834, 0.00809239
0.835, -0.00484432
0.836, -0.00669656
0.837, 0.00622746
0.838, 0.00810696
0.839, -0.00483249
0.84, -0.00668486
0.841, 0.00624163
0.842, 0.00812182
0.843, -0.00482045
0.844, -0.00667297
0.845, 0.00625608
0.846, 0.00813697
0.847, -0.0048082
0.848, -0.00666087
0.849, 0.00627081
0.85, 0.00815243
0.851, -0.00479574
0.852, -0.00664857
0.853, 0.00628584
0.854, 0.00816819
0.855, -0.00478307
0.856, -0.00663606
0.857, 0.00630115
0.858, 0.00818427
0.859, -0.00477017
0.86, -0.00662334
0.861, 0.00631677
0.862, 0.00820067
0.863, -0.00476244
0.864, -0.00660526
0.865, 0.00634001
0.866, 0.00822498
0.867, -0.0047538
0.868, -0.00658857
0.869, 0.00635018
0.87, 0.00824373
0.871, -0.0047446
0.872, -0.00657434
0.873, 0.00636984
0.874, 0.00825579
0.875, -0.00474082
0.876, -0.00656891
0.877, 0.00639112
0.878, 0.00826982
0.879, -0.0047208
0.88, -0.00655679
0.881, 0.00641296
0.882, 0.00828715
0.883, -0.00470364
0.884, -0.00654311
0.885, 0.00643227
0.886, 0.00830544
0.887, -0.00468821
0.888, -0.00652892
0.889, 0.00645073
0.89, 0.00832423
0.891, -0.00467321
0.892, -0.00651444
0.893, 0.00646916
0.894, 0.00834342
0.895, -0.00465816
0.896, -0.0064997
0.897, 0.00648785
0.898, 0.008363
0.899, -0.00464291
0.9, -0.00648473
0.901, 0.00650689
0.902, 0.00838297
0.903, -0.00462742
0.904, -0.00646951
0.905, 0.00652628
0.906, 0.00840334
0.907, -0.00461168
0.908, -0.00645404
0.909, 0.00654606
0.91, 0.00842412
0.911, -0.00459567
0.912, -0.00643832
0.913, 0.00656622
0.914, 0.00844531
0.915, -0.00457939
0.916, -0.00642235
0.917, 0.00658678
0.918, 0.00846693
0.919, -0.00456285
0.92, -0.00640612
0.921, 0.00660774
0.922, 0.00848898
0.923, -0.00454604
0.924, -0.00638963
0.925, 0.00662911
0.926, 0.00851147
0.927, -0.00452894
0.928, -0.00637288
0.929, 0.00665089
0.93, 0.00853441
0.931, -0.00451157
0.932, -0.00635587
0.933, 0.00667311
0.934, 0.00855781
0.935, -0.00449392
0.936, -0.00633858
0.937, 0.00669575
0.938, 0.00858168
0.939, -0.00447598
0.94, -0.00632103
0.941, 0.00671884
0.942, 0.00860602
0.943, -0.00445775
0.944, -0.0063032
0.945, 0.00674238
0.946, 0.00863086
0.947, -0.00443922
0.948, -0.00628509
0.949, 0.00676638
0.95, 0.00865619
0.951, -0.0044204
0.952, -0.0062667
0.953, 0.00679084
0.954, 0.00868202
0.955, -0.00440128
0.956, -0.00624802
0.957, 0.00681579
0.958, 0.00870838
0.959, -0.00438185
0.96, -0.00622906
0.961, 0.00684122
0.962, 0.00873526
0.963, -0.00436212
0.964, -0.00620981
0.965, 0.00686714
0.966, 0.00876268
0.967, -0.00434208
0.968, -0.00619027
0.969, 0.00689357
0.97, 0.00879064
0.971, -0.00432172
0.972, -0.00617044
0.973, 0.00692051
0.974, 0.00881917
0.975, -0.00430105
0.976, -0.00615031
0.977, 0.00694797
0.978, 0.00884826
0.979, -0.00428005
0.98, -0.00612988
0.981, 0.00697597
0.982, 0.00887794
0.983, -0.00425874
0.984, -0.00610914
0.985, 0.0070045
0.986, 0.00890821
0.987, -0.0042371
0.988, -0.00608811
0.989, 0.0070336
0.99, 0.00893908
0.991, -0.00421513
0.992, -0.00606676
0.993, 0.00706325
0.994, 0.00897057
0.995, -0.00419283
0.996, -0.00604511
0.997, 0.00709348
0.998, 0.00900269
0.999, -0.00417019
1, -0.00602315
1.001, 0.00712429
1.002, 0.00903544
1.003, -0.00414722
1.004, -0.00600088
1.005, 0.00715569
1.006, 0.00906885
1.007, -0.00412391
1.008, -0.0059783
1.009, 0.00718766
1.01, 0.00910296
1.011, -0.00410015
1.012, -0.00595542
1.013, 0.0066624
1.014, 0.00762294
1.015, -0.000997139
1.016, -0.00193215
1.017, 0.00354019
1.018, 0.00450184
1.019, -0.00240979
1.02, -0.00335046
1.021, 0.00292221
1.022, 0.0038688
1.023, -0.0026815
1.024, -0.00363131
1.025, 0.00280457
1.026, 0.00374798
1.027, -0.00273035
1.028, -0.00367929
1.029, 0.00278622
1.03, 0.00373056
1.031, -0.0027326
1.032, -0.00367906
1.033, 0.00278871
1.034, 0.00373328
1.035, -0.00272398
1.036, -0.00366822
1.037, 0.00279553
1.038, 0.00373922
1.039, -0.00271606
1.04, -0.00365117
1.041, 0.00281132
1.042, 0.00374644
1.043, -0.00271072
1.044, -0.0036385
1.045, 0.00281764
1.046, 0.00375007
1.047, -0.00269595
1.048, -0.00362266
1.049, 0.00282513
1.05, 0.00375359
1.051, -0.00268073
1.052, -0.00360532
1.053, 0.0028314
1.054, 0.00375622
1.055, -0.00266534
1.056, -0.00358684
1.057, 0.0028367
1.058, 0.0028367
1.059, -0.00212859
1.06, -0.00264435
1.061, 0.00298074
1.062, 0.000132152
1.063, 0.000132152
1.064, -9.48239e-05
1.065, -9.48239e-05
1.066, 0.000306151
1.067, 0.000306151
1.068, -6.3097e-05
1.069, -6.3097e-05
1.07, 0.00029465
1.071, 0.00029465
1.072, -3.1914e-05
1.073, 8.28869e-05
1.074, 8.28869e-05
1.075, 8.28869e-05
1.076, -0.000102319
1.077, -0.000180559
1.078, 0.00270594
1.079, -0.00225678
1.08, -0.00367797
1.081, 0.00291641
1.082, 0.00364454
1.083, -0.00259367
1.084, -0.00369519
1.085, 0.00282905
1.086, 0.00366355
1.087, -0.00268564
1.088, -0.00369019
1.089, 0.0027627
1.09, 0.00366164
1.091, -0.00273312
1.092, -0.00369457
1.093, 0.0027288
1.094, 0.00365248
1.095, -0.00275601
1.096, -0.00370117
1.097, 0.00270904
1.098, 0.00364032
1.099, -0.0027692
1.1, -8.13944e-06
1.101, -8.13944e-06
1.102, -8.13944e-06
1.103, -1.74913e-06
1.104, -0.000110275
1.105, 0.000112302
1.106, 0.00272628
1.107, -0.00248359
1.108, -1.81417e-05
1.109, -1.81417e-05
1.11, -1.81417e-05
1.111, 4.1112e-05
1.112, 6.44806e-07
1.113, -0.00267215
1.114, 0.00266266
1.115, 0.00128137
1.116, -0.00127879
1.117, -6.15674e-05
1.118, 9.67014e-07
1.119, 9.67014e-07
1.12, -3.40865e-06
1.121, -4.84894e-07
1.122, 0.00210247
1.123, -0.00209965
1.124, -0.00432715
1.125, 0.00432311
1.126, 0.00475571
1.127, -0.00474683
1.128, -0.00486158
1.129, 0.00485139
1.13, 0.00488771
1.131, -0.00487721
1.132, -0.00489417
1.133, 0.00488359
1.134, 0.00489576
1.135, -0.00488516
1.136, -0.00489616
1.137, 0.00488555
1.138, 0.00489625
1.139, -0.00488564
1.14, -0.00489628
1.141, 0.00488567
1.142, 0.00489628
1.143, -0.00488567
1.144, -0.00489629
1.145, 0.00488568
1.146, 0.00489628
1.147, -0.00488568
1.148, -0.00489629
1.149, 0.00488568
1.15, 0.00489628
1.151, -0.00488568
1.152, -0.00489629
1.153, 0.00488568
1.154, 0.00489628
1.155, -0.00488568
1.156, -0.00489629
1.157, 0.00488568
1.158, 0.00489628
1.159, -0.00488568
1.16, -0.00489629
1.161, 0.00488568
1.162, 0.00489628
1.163, -0.00488568
1.164, -0.00489629
1.165, 0.00488568
1.166, 0.00489628
1.167, -0.00488568
1.168, -0.00489629
1.169, 0.00488568
1.17, 0.00489628
1.171, -0.00488568
1.172, -0.00489629
1.173, 0.00488568
1.174, 0.00489628
1.175, -0.00488568
1.176, -0.00489629
1.177, 0.00488568
1.178, 0.00489628
1.179, -0.00488568
1.18, -0.00489629
1.181, 0.00488568
1.182, 0.00489628
1.183, -0.00488568
1.184, -0.00489629
1.185, 0.00488568
1.186, 0.00489628
1.187, -0.00488568
1.188, -0.00489629
1.189, 0.00488568
1.19, 0.00489628
1.191, -0.00488568
1.192, -0.00489629
1.193, 0.00488568
1.194, 0.00489628
1.195, -0.00488568
1.196, -0.00489629
1.197, 0.00488568
1.198, 0.00489628
1.199, -0.00488568
1.2, -0.00489629
1.201, 0.00488568
1.202, 0.00489628
1.203, -0.00488568
1.204, -0.00489629
1.205, 0.00488568
1.206, 0.00489628
1.207, -0.00488568
1.208, -0.00489629
1.209, 0.00488568
1.21, 0.00489628
1.211, -0.00488568
1.212, -0.00489629
1.213, 0.00488568
1.214, 0.00489628
