sim_time, unit_box_Custom?world_angular_velocity/x
1.075, -1.50544e-17
1.076, -1.10135e-17
1.077, -1.14136e-17
1.078, -1.44782e-17
1.079, -1.31019e-17
1.08, -1.3502e-17
1.081, -1.21257e-17
1.082, -1.51903e-17
1.083, -1.29258e-17
1.084, -1.19936e-17
1.085, -2.12754e-17
1.086, -1.10173e-17
1.087, -1.05292e-17
1.088, -1.98111e-17
1.089, -8.66482e-18
1.09, -1.4394e-17
1.091, -1.56822e-17
1.092, -1.07532e-17
1.093, -1.69264e-17
1.094, -1.46619e-17
1.095, -1.32856e-17
1.096, -1.14652e-17
1.097, -1.94147e-17
1.098, -1.40416e-17
1.099, -1.44417e-17
1.1, -1.04008e-17
1.101, -1.08009e-17
1.102, -1.1645e-17
1.103, -9.82462e-18
1.104, -1.24451e-17
1.105, -1.59537e-17
1.106, -1.85743e-17
1.107, -1.40893e-17
1.108, -1.71539e-17
1.109, -1.08926e-17
1.11, -1.21809e-17
1.111, -1.83541e-17
1.112, -1.25369e-17
1.113, -1.16046e-17
1.114, -1.64456e-17
1.115, -9.2961e-18
1.116, -1.19166e-17
1.117, -1.76457e-17
1.118, -1.31608e-17
1.119, -9.11996e-18
1.12, -9.96411e-18
1.121, -1.12523e-17
1.122, -1.74255e-17
1.123, -1.38288e-17
1.124, -1.77815e-17
1.125, -1.59611e-17
1.126, -1.63612e-17
1.127, -6.54719e-18
1.128, -1.49408e-17
1.129, -1.22323e-17
1.13, -1.52969e-17
1.131, -1.21442e-17
1.132, -1.52088e-17
1.133, -1.25002e-17
1.134, -1.11239e-17
1.135, -1.59648e-17
1.136, -1.45885e-17
1.137, -1.36563e-17
1.138, -1.53886e-17
1.139, -1.62328e-17
1.14, -1.13038e-17
1.141, -1.39243e-17
1.142, -1.21039e-17
1.143, -1.96094e-17
1.144, -1.69008e-17
1.145, -1.55245e-17
1.146, -1.94773e-17
1.147, -1.54364e-17
1.148, -1.22838e-17
1.149, -1.62365e-17
1.15, -1.17516e-17
1.151, -1.70366e-17
1.152, -1.47721e-17
1.153, -1.29517e-17
1.154, -1.64604e-17
1.155, -1.464e-17
1.156, -1.28196e-17
1.157, -1.01111e-17
1.158, -1.4952e-17
1.159, -1.62402e-17
1.16, -1.5308e-17
1.161, -1.74844e-17
1.162, -1.25554e-17
1.163, -1.11791e-17
1.164, -1.24673e-17
1.165, -1.55319e-17
1.166, -1.6376e-17
1.167, -1.18911e-17
1.168, -1.53997e-17
1.169, -1.66879e-17
1.17, -1.08707e-17
1.171, -1.2159e-17
1.172, -1.69998e-17
1.173, -1.20709e-17
1.174, -1.46914e-17
1.175, -1.59796e-17
1.176, -1.50474e-17
1.177, -1.01184e-17
1.178, -1.40711e-17
1.179, -1.44712e-17
1.18, -1.35389e-17
1.181, -1.52712e-17
1.182, -1.47831e-17
1.183, -1.07423e-17
1.184, -1.55832e-17
1.185, -1.24306e-17
1.186, -1.63833e-17
1.187, -1.18984e-17
1.188, -1.27425e-17
1.189, -8.70173e-18
1.19, -1.66513e-17
1.191, -1.03901e-17
1.192, -1.5231e-17
1.193, -1.65192e-17
1.194, -9.36977e-18
1.195, -1.11021e-17
1.196, -1.77194e-17
1.197, -1.36786e-17
1.198, -1.54109e-17
1.199, -1.49227e-17
1.2, -1.26583e-17
1.201, -1.43906e-17
1.202, -1.6567e-17
1.203, -1.07498e-17
1.204, -1.33703e-17
1.205, -1.02176e-17
1.206, -1.37263e-17
1.207, -1.235e-17
1.208, -1.45264e-17
1.209, -1.62587e-17
1.21, -1.31061e-17
1.211, -1.35061e-17
1.212, -1.16858e-17
1.213, -1.34181e-17
1.214, -1.42622e-17
1.215, -1.59945e-17
1.216, -8.84507e-18
1.217, -1.59065e-17
1.218, -1.71947e-17
1.219, -8.71301e-18
1.22, -1.97712e-17
1.221, -1.04013e-17
1.222, -1.52423e-17
1.223, -1.12014e-17
1.224, -1.47101e-17
1.225, -1.24456e-17
1.226, -1.37338e-17
1.227, -1.32457e-17
1.228, -1.4978e-17
1.229, -1.40457e-17
1.23, -1.17812e-17
1.231, -1.5734e-17
1.232, -1.74663e-17
1.233, -1.43136e-17
1.234, -1.38255e-17
1.235, -9.78468e-18
1.236, -8.85249e-18
1.237, -1.81343e-17
1.238, -1.54258e-17
1.239, -1.6714e-17
1.24, -9.56453e-18
1.241, -1.44055e-17
1.242, -1.56937e-17
1.243, -1.56497e-17
1.244, -1.42734e-17
1.245, -1.2897e-17
1.246, -1.2853e-17
1.247, -1.2809e-17
1.248, -1.2765e-17
1.249, -1.00564e-17
1.25, -2.02265e-17
1.251, -9.96838e-18
1.252, -1.61416e-17
1.253, -1.8318e-17
1.254, -1.42772e-17
1.255, -1.55654e-17
1.256, -1.15246e-17
1.257, -1.10364e-17
1.258, -1.45451e-17
1.259, -1.84979e-17
1.26, -1.66775e-17
1.261, -9.52798e-18
1.262, -1.61453e-17
1.263, -1.16604e-17
1.264, -1.60572e-17
1.265, -1.20164e-17
1.266, -1.90778e-17
1.267, -1.28165e-17
1.268, -1.14402e-17
1.269, -1.62811e-17
1.27, -9.13165e-18
1.271, -1.39726e-17
1.272, -1.70372e-17
1.273, -1.16641e-17
1.274, -1.29523e-17
1.275, -1.02437e-17
1.276, -1.50846e-17
1.277, -1.90373e-17
1.278, -1.72169e-17
1.279, -1.00675e-17
1.28, -1.44643e-17
1.281, -1.84171e-17
1.282, -1.30439e-17
1.283, -8.11493e-18
1.284, -2.09495e-17
1.285, -1.06914e-17
1.286, -1.15356e-17
1.287, -1.32679e-17
1.288, -1.05593e-17
1.289, -1.22917e-17
1.29, -1.62444e-17
1.291, -1.30918e-17
1.292, -1.39359e-17
1.293, -1.74446e-17
1.294, -1.02951e-17
1.295, -1.20274e-17
1.296, -1.55361e-17
1.297, -1.23834e-17
1.298, -1.10072e-17
1.299, -1.14073e-17
1.3, -1.44719e-17
1.301, -1.30956e-17
1.302, -1.34956e-17
1.303, -1.16752e-17
1.304, -1.38517e-17
1.305, -1.0699e-17
1.306, -1.10991e-17
1.307, -1.46077e-17
1.308, -1.32315e-17
1.309, -1.76283e-17
1.31, -1.71402e-17
1.311, -1.44316e-17
1.312, -1.21671e-17
1.313, -1.78963e-17
1.314, -1.78522e-17
1.315, -1.78082e-17
1.316, -1.46555e-17
1.317, -1.50556e-17
1.318, -1.54557e-17
1.319, -1.40793e-17
1.32, -1.53676e-17
1.321, -1.48794e-17
1.322, -1.43913e-17
1.323, -1.39032e-17
1.324, -9.86236e-18
1.325, -1.47033e-17
1.326, -1.77679e-17
1.327, -1.19507e-17
1.328, -1.3683e-17
1.329, -1.18626e-17
1.33, -1.93681e-17
1.331, -1.93241e-17
1.332, -1.21746e-17
1.333, -1.03542e-17
1.334, -1.29747e-17
1.335, -1.38188e-17
1.336, -1.06662e-17
1.337, -1.01781e-17
1.338, -1.5019e-17
1.339, -1.40868e-17
1.34, -1.75955e-17
1.341, -1.31105e-17
1.342, -9.95788e-18
1.343, -1.21343e-17
1.344, -1.69752e-17
1.345, -8.49349e-18
1.346, -1.28904e-17
1.347, -1.28463e-17
1.348, -1.50227e-17
1.349, -1.36464e-17
1.35, -1.36024e-17
1.351, -1.35583e-17
1.352, -1.39584e-17
1.353, -1.08058e-17
1.354, -1.65348e-17
1.355, -1.07176e-17
1.356, -1.15618e-17
1.357, -1.24059e-17
1.358, -1.54705e-17
1.359, -1.23179e-17
1.36, -1.18297e-17
1.361, -1.53384e-17
1.362, -1.30739e-17
1.363, -1.39181e-17
1.364, -1.3874e-17
1.365, -1.82709e-17
1.366, -1.33419e-17
1.367, -1.19656e-17
1.368, -1.4142e-17
1.369, -1.09893e-17
1.37, -1.31657e-17
1.371, -1.17895e-17
1.372, -1.66304e-17
1.373, -1.56982e-17
1.374, -1.43219e-17
1.375, -1.4722e-17
1.376, -1.77866e-17
1.377, -1.33016e-17
1.378, -1.41458e-17
1.379, -1.58781e-17
1.38, -1.62781e-17
1.381, -6.46415e-18
1.382, -1.70782e-17
1.383, -1.30374e-17
1.384, -1.16611e-17
1.385, -1.78343e-17
1.386, -1.91225e-17
1.387, -1.06408e-17
1.388, -1.01527e-17
1.389, -8.33226e-18
1.39, -2.16109e-17
1.391, -1.2241e-17
1.392, -1.70819e-17
1.393, -8.60019e-18
1.394, -1.29971e-17
1.395, -1.2953e-17
1.396, -1.42412e-17
1.397, -1.41972e-17
1.398, -1.59295e-17
1.399, -1.58855e-17
1.4, -1.49533e-17
1.401, -1.62415e-17
1.402, -1.08683e-17
1.403, -1.57093e-17
1.404, -1.61094e-17
1.405, -8.07172e-18
1.406, -1.55772e-17
1.407, -1.86418e-17
1.408, -9.27192e-18
1.409, -9.22788e-18
1.41, -1.0072e-17
1.411, -1.18044e-17
1.412, -1.35367e-17
1.413, -1.30486e-17
1.414, -1.07841e-17
1.415, -1.82896e-17
1.416, -1.5581e-17
1.417, -1.10961e-17
1.418, -1.5493e-17
1.419, -1.41167e-17
1.42, -9.63175e-18
1.421, -1.98018e-17
1.422, -1.17641e-17
1.423, -1.26083e-17
1.424, -1.30083e-17
1.425, -9.85565e-18
1.426, -1.33643e-17
1.427, -9.32349e-18
1.428, -1.14999e-17
1.429, -1.63409e-17
1.43, -1.36323e-17
1.431, -1.04796e-17
1.432, -1.2212e-17
1.433, -1.48325e-17
1.434, -1.2568e-17
1.435, -1.25239e-17
1.436, -1.11477e-17
1.437, -2.17618e-17
1.438, -1.2836e-17
1.439, -1.41242e-17
1.44, -1.40801e-17
1.441, -1.62565e-17
1.442, -9.10709e-18
1.443, -9.95123e-18
1.444, -1.25717e-17
1.445, -1.56363e-17
1.446, -1.73686e-17
1.447, -1.11074e-17
1.448, -1.50601e-17
1.449, -1.36838e-17
1.45, -1.54161e-17
1.451, -1.84807e-17
1.452, -1.31075e-17
1.453, -9.06673e-18
1.454, -1.92367e-17
1.455, -1.74164e-17
1.456, -1.33755e-17
1.457, -1.1111e-17
1.458, -1.37315e-17
1.459, -1.10229e-17
1.46, -1.40875e-17
1.461, -1.27113e-17
1.462, -1.71081e-17
1.463, -1.70641e-17
1.464, -1.25791e-17
1.465, -1.16469e-17
1.466, -1.91524e-17
1.467, -1.46675e-17
1.468, -1.50675e-17
1.469, -1.2359e-17
1.47, -1.58677e-17
1.471, -1.40473e-17
1.472, -1.00064e-17
1.473, -1.26269e-17
1.474, -1.25829e-17
1.475, -1.25388e-17
1.476, -1.38271e-17
1.477, -1.60035e-17
1.478, -1.46271e-17
1.479, -1.68035e-17
1.48, -1.05422e-17
1.481, -1.53832e-17
1.482, -1.66714e-17
1.483, -1.39628e-17
1.484, -1.30306e-17
1.485, -1.25425e-17
1.486, -1.38307e-17
1.487, -1.42308e-17
1.488, -1.5519e-17
1.489, -1.5919e-17
1.49, -1.49868e-17
1.491, -9.16962e-18
1.492, -1.00138e-17
1.493, -1.26343e-17
1.494, -1.56989e-17
1.495, -1.87634e-17
1.496, -1.33903e-17
1.497, -1.37903e-17
1.498, -1.15259e-17
1.499, -1.76991e-17
1.5, -1.63228e-17
1.501, -1.09497e-17
1.502, -1.66788e-17
1.503, -8.19704e-18
1.504, -1.3038e-17
1.505, -1.16617e-17
1.506, -1.47263e-17
1.507, -1.24618e-17
1.508, -1.375e-17
1.509, -1.50382e-17
1.51, -1.4106e-17
1.511, -1.71706e-17
1.512, -1.44621e-17
1.513, -1.57503e-17
1.514, -1.25976e-17
1.515, -1.07772e-17
1.516, -1.56181e-17
1.517, -1.15773e-17
1.518, -1.15333e-17
1.519, -1.32656e-17
1.52, -8.78069e-18
1.521, -1.27335e-17
1.522, -1.40217e-17
1.523, -1.22013e-17
1.524, -1.97068e-17
1.525, -1.0781e-17
1.526, -1.34015e-17
1.527, -1.46897e-17
1.528, -1.33134e-17
1.529, -1.28253e-17
1.53, -1.1449e-17
1.531, -1.27372e-17
1.532, -1.22491e-17
1.533, -1.57577e-17
1.534, -1.30492e-17
1.535, -8.12019e-18
1.536, -1.65139e-17
1.537, -1.20289e-17
1.538, -1.82021e-17
1.539, -1.68258e-17
1.54, -1.18968e-17
1.541, -1.76259e-17
1.542, -1.22528e-17
1.543, -1.30969e-17
1.544, -1.03884e-17
1.545, -1.25648e-17
1.546, -9.4121e-18
1.547, -1.15885e-17
1.548, -1.55413e-17
1.549, -1.32769e-17
1.55, -1.54533e-17
1.551, -1.4077e-17
1.552, -1.50859e-17
1.553, -1.0601e-17
1.554, -1.49978e-17
1.555, -1.67301e-17
1.556, -1.24099e-17
1.557, -1.52996e-17
1.558, -1.08146e-17
1.559, -1.56556e-17
1.56, -1.14398e-17
1.561, -1.80571e-17
1.562, -1.31281e-17
1.563, -7.47563e-18
1.564, -1.95867e-17
1.565, -1.33255e-17
1.566, -1.72782e-17
1.567, -1.54578e-17
1.568, -9.80537e-18
1.569, -1.25906e-17
1.57, -1.29907e-17
1.571, -1.42789e-17
1.572, -1.13954e-17
1.573, -1.35718e-17
1.574, -1.486e-17
1.575, -1.50851e-17
1.576, -1.07649e-17
1.577, -1.87145e-17
1.578, -1.06769e-17
1.579, -1.01888e-17
1.58, -1.56385e-17
1.581, -1.89722e-17
1.582, -1.40433e-17
1.583, -9.55835e-18
1.584, -1.64448e-17
1.585, -1.15158e-17
1.586, -1.68008e-17
1.587, -1.64774e-17
1.588, -1.61541e-17
1.589, -1.07809e-17
1.59, -1.56219e-17
1.591, -1.6466e-17
1.592, -9.48126e-18
1.593, -1.44869e-17
1.594, -1.62193e-17
1.595, -1.30666e-17
1.596, -1.5068e-17
1.597, -1.54681e-17
1.598, -1.49799e-17
1.599, -1.34287e-17
1.6, -1.13289e-17
1.601, -1.1729e-17
1.602, -1.21291e-17
1.603, -1.51937e-17
1.604, -1.29292e-17
1.605, -1.46615e-17
1.606, -1.68379e-17
1.607, -1.05766e-17
1.608, -1.63057e-17
1.609, -8.26807e-18
1.61, -1.53295e-17
1.611, -1.43972e-17
1.612, -1.47972e-17
1.613, -1.65296e-17
1.614, -9.38009e-18
1.615, -1.33328e-17
1.616, -1.50652e-17
1.617, -1.59093e-17
1.618, -1.4533e-17
1.619, -1.31567e-17
1.62, -1.4445e-17
1.621, -1.30687e-17
1.622, -1.25805e-17
1.623, -1.07601e-17
1.624, -1.69333e-17
1.625, -9.78386e-18
1.626, -1.10721e-17
1.627, -1.50249e-17
1.628, -1.80895e-17
1.629, -1.04959e-17
1.63, -1.31164e-17
1.631, -1.66251e-17
1.632, -1.52488e-17
1.633, -1.83134e-17
1.634, -9.83166e-18
1.635, -9.78763e-18
1.636, -1.1964e-17
1.637, -1.45845e-17
1.638, -1.36523e-17
1.639, -1.7161e-17
1.64, -9.56747e-18
1.641, -1.44084e-17
1.642, -1.16999e-17
1.643, -1.47645e-17
1.644, -1.20559e-17
1.645, -1.60086e-17
1.646, -1.06355e-17
1.647, -1.54765e-17
1.648, -1.14356e-17
1.649, -1.49443e-17
1.65, -1.26798e-17
1.651, -1.39681e-17
1.652, -1.34799e-17
1.653, -1.21036e-17
1.654, -1.73887e-17
1.655, -1.29037e-17
1.656, -1.81888e-17
1.657, -1.85888e-17
1.658, -1.27716e-17
1.659, -8.7308e-18
1.66, -1.66804e-17
1.661, -1.04192e-17
1.662, -1.52601e-17
1.663, -1.65483e-17
1.664, -9.39884e-18
1.665, -1.11312e-17
1.666, -1.41958e-17
1.667, -1.77045e-17
1.668, -1.27754e-17
1.669, -1.45078e-17
1.67, -1.5796e-17
1.671, -1.70842e-17
1.672, -9.93472e-18
1.673, -8.55843e-18
1.674, -1.87284e-17
1.675, -1.46876e-17
1.676, -1.1979e-17
1.677, -1.37114e-17
1.678, -1.49996e-17
1.679, -1.22911e-17
1.68, -1.66879e-17
1.681, -1.44234e-17
1.682, -1.21589e-17
1.683, -1.38913e-17
1.684, -1.42913e-17
1.685, -1.11387e-17
1.686, -1.64237e-17
1.687, -1.10506e-17
1.688, -1.58915e-17
1.689, -1.67356e-17
1.69, -1.31389e-17
1.691, -1.48712e-17
1.692, -1.39389e-17
1.693, -1.4339e-17
1.694, -1.11863e-17
1.695, -1.06982e-17
1.696, -1.24305e-17
1.697, -1.63833e-17
1.698, -1.0122e-17
1.699, -1.09662e-17
1.7, -1.18103e-17
1.701, -1.08782e-17
1.702, -1.48309e-17
1.703, -2.0116e-17
1.704, -8.96972e-18
1.705, -1.02579e-17
1.706, -1.86516e-17
1.707, -1.5943e-17
1.708, -8.79361e-18
1.709, -1.45227e-17
1.71, -8.70549e-18
1.711, -1.26583e-17
1.712, -1.43906e-17
1.713, -1.25702e-17
1.714, -1.47466e-17
1.715, -1.60349e-17
1.716, -1.02177e-17
1.717, -1.94995e-17
1.718, -1.50146e-17
1.719, -1.31942e-17
1.72, -1.09297e-17
1.721, -1.44384e-17
1.722, -1.35061e-17
1.723, -1.39061e-17
1.724, -1.38621e-17
1.725, -1.24858e-17
1.726, -1.3774e-17
1.727, -1.10655e-17
1.728, -1.99032e-17
1.729, -1.45301e-17
1.73, -1.4042e-17
1.731, -1.17775e-17
1.732, -1.75067e-17
1.733, -1.65744e-17
1.734, -1.56423e-17
1.735, -1.91509e-17
1.736, -1.37778e-17
1.737, -1.15133e-17
1.738, -1.5022e-17
1.739, -1.18693e-17
1.74, -1.36017e-17
1.741, -1.17813e-17
1.742, -1.70663e-17
1.743, -1.52459e-17
1.744, -1.52018e-17
1.745, -1.51578e-17
1.746, -1.37815e-17
1.747, -9.74063e-18
1.748, -1.45816e-17
1.749, -1.85343e-17
1.75, -1.67139e-17
1.751, -1.13408e-17
1.752, -1.30731e-17
1.753, -9.03225e-18
1.754, -1.03205e-17
1.755, -1.78259e-17
1.756, -1.68937e-17
1.757, -1.50733e-17
1.758, -1.50293e-17
1.759, -1.54293e-17
1.76, -1.05003e-17
1.761, -1.57853e-17
1.762, -1.57413e-17
1.763, -1.17005e-17
1.764, -1.52091e-17
1.765, -1.33887e-17
1.766, -1.33447e-17
1.767, -1.33006e-17
1.768, -1.32566e-17
1.769, -1.36567e-17
1.77, -1.76094e-17
1.771, -1.66772e-17
1.772, -8.63953e-18
1.773, -1.34805e-17
1.774, -8.99554e-18
1.775, -1.78333e-17
1.776, -1.33483e-17
1.777, -1.1972e-17
1.778, -1.32602e-17
1.779, -1.05517e-17
1.78, -1.67249e-17
1.781, -1.09077e-17
1.782, -1.57486e-17
1.783, -1.70368e-17
1.784, -1.16637e-17
1.785, -1.3396e-17
1.786, -1.42401e-17
1.787, -1.73047e-17
1.788, -1.45962e-17
1.789, -1.14435e-17
1.79, -1.27318e-17
1.791, -1.22437e-17
1.792, -2.24137e-17
1.793, -1.21556e-17
1.794, -1.52202e-17
1.795, -1.07353e-17
1.796, -1.64644e-17
1.797, -1.37558e-17
1.798, -1.59322e-17
1.799, -1.5e-17
1.8, -1.71764e-17
1.801, -1.26915e-17
1.802, -1.44238e-17
1.803, -1.83766e-17
1.804, -1.87766e-17
1.805, -1.29594e-17
1.806, -1.20272e-17
1.807, -1.37595e-17
1.808, -9.71867e-18
1.809, -1.36714e-17
1.81, -1.36274e-17
1.811, -1.49156e-17
1.812, -1.48716e-17
1.813, -1.34953e-17
1.814, -1.65599e-17
1.815, -1.38513e-17
1.816, -1.33632e-17
1.817, -1.19868e-17
1.818, -1.72719e-17
1.819, -1.58956e-17
1.82, -1.36311e-17
1.821, -1.75839e-17
1.822, -1.22108e-17
1.823, -1.30549e-17
1.824, -1.3455e-17
1.825, -1.56314e-17
1.826, -1.73637e-17
1.827, -1.06583e-17
1.828, -1.19466e-17
1.829, -1.45671e-17
1.83, -1.49671e-17
1.831, -1.31467e-17
1.832, -9.10588e-18
1.833, -1.12823e-17
1.834, -1.61233e-17
1.835, -1.47469e-17
1.836, -1.33707e-17
1.837, -1.46589e-17
1.838, -1.5059e-17
1.839, -1.27945e-17
1.84, -1.27505e-17
1.841, -1.13742e-17
1.842, -1.62151e-17
1.843, -1.12861e-17
1.844, -1.79034e-17
1.845, -1.20862e-17
1.846, -1.38185e-17
1.847, -1.19981e-17
1.848, -1.95036e-17
1.849, -1.6795e-17
1.85, -1.14219e-17
1.851, -1.58187e-17
1.852, -1.62188e-17
1.853, -1.39542e-17
1.854, -1.47984e-17
1.855, -1.47543e-17
1.856, -1.38221e-17
1.857, -1.51104e-17
1.858, -1.24019e-17
1.859, -1.85751e-17
1.86, -1.14256e-17
1.861, -1.44902e-17
1.862, -1.48902e-17
1.863, -1.52903e-17
1.864, -1.34699e-17
1.865, -1.03172e-17
1.866, -1.29377e-17
1.867, -1.15614e-17
1.868, -1.59583e-17
1.869, -1.9911e-17
1.87, -8.32068e-18
1.871, -2.24875e-17
1.872, -8.67669e-18
1.873, -1.12972e-17
1.874, -1.12532e-17
1.875, -1.65382e-17
1.876, -1.51619e-17
1.877, -1.51178e-17
1.878, -1.6406e-17
1.879, -1.19211e-17
1.88, -1.32093e-17
1.881, -1.27212e-17
1.882, -1.31212e-17
1.883, -1.2189e-17
1.884, -1.30331e-17
1.885, -1.29891e-17
1.886, -1.42773e-17
1.887, -1.55655e-17
1.888, -1.72978e-17
1.889, -1.05924e-17
1.89, -1.18807e-17
1.891, -1.62775e-17
1.892, -1.3569e-17
1.893, -1.21927e-17
1.894, -1.83659e-17
1.895, -1.25487e-17
1.896, -1.16164e-17
1.897, -1.33488e-17
1.898, -9.30792e-18
1.899, -1.05961e-17
1.9, -1.81016e-17
1.901, -1.71694e-17
1.902, -1.17962e-17
1.903, -1.61931e-17
1.904, -1.03759e-17
1.905, -1.29964e-17
1.906, -1.73932e-17
1.907, -1.42406e-17
1.908, -1.28643e-17
1.909, -1.1488e-17
1.91, -2.25462e-17
1.911, -1.31763e-17
1.912, -1.49086e-17
1.913, -1.44204e-17
1.914, -1.43764e-17
1.915, -1.43324e-17
1.916, -1.65088e-17
1.917, -1.06916e-17
1.918, -1.46444e-17
1.919, -1.23799e-17
1.92, -1.50004e-17
1.921, -1.40682e-17
1.922, -1.53564e-17
1.923, -1.53124e-17
1.924, -1.08275e-17
1.925, -1.47802e-17
1.926, -1.07394e-17
1.927, -1.46922e-17
1.928, -2.13095e-17
1.929, -1.23837e-17
1.93, -1.32278e-17
1.931, -1.09633e-17
1.932, -1.22516e-17
1.933, -1.84248e-17
1.934, -1.12753e-17
1.935, -9.45489e-18
1.936, -1.42959e-17
1.937, -1.73605e-17
1.938, -1.46519e-17
1.939, -1.37197e-17
1.94, -1.14552e-17
1.941, -1.67402e-17
1.942, -1.53639e-17
1.943, -1.70962e-17
1.944, -9.94673e-18
1.945, -8.57044e-18
1.946, -1.6076e-17
1.947, -1.46996e-17
1.948, -1.50997e-17
1.949, -1.41674e-17
1.95, -1.41234e-17
1.951, -1.40793e-17
1.952, -1.2703e-17
1.953, -1.57676e-17
1.954, -1.17268e-17
1.955, -1.3015e-17
1.956, -1.29709e-17
1.957, -1.42591e-17
1.958, -1.55474e-17
1.959, -1.68356e-17
1.96, -1.4127e-17
1.961, -1.54152e-17
1.962, -1.22626e-17
1.963, -1.57712e-17
1.964, -1.12863e-17
1.965, -1.16863e-17
1.966, -1.56391e-17
1.967, -1.0266e-17
1.968, -1.15542e-17
1.969, -1.23984e-17
1.97, -1.45748e-17
1.971, -1.14221e-17
1.972, -1.49308e-17
1.973, -1.6219e-17
1.974, -1.35105e-17
1.975, -1.6575e-17
1.976, -1.56428e-17
1.977, -1.24902e-17
1.978, -1.2002e-17
1.979, -1.59548e-17
1.98, -1.67989e-17
1.981, -1.00936e-17
1.982, -1.13818e-17
1.983, -1.62228e-17
1.984, -9.07332e-18
1.985, -1.34702e-17
1.986, -1.38703e-17
1.987, -1.11617e-17
1.988, -1.55585e-17
1.989, -1.72908e-17
1.99, -1.50264e-17
1.991, -1.67587e-17
1.992, -1.44942e-17
1.993, -1.04533e-17
1.994, -1.30738e-17
1.995, -9.03298e-18
1.996, -1.4318e-17
1.997, -1.60503e-17
1.998, -1.28976e-17
1.999, -1.32977e-17
2, -1.72504e-17
2.001, -1.23215e-17
2.002, -1.4942e-17
2.003, -1.0457e-17
2.004, -1.17452e-17
2.005, -1.5698e-17
2.006, -1.87626e-17
2.007, -1.02809e-17
2.008, -1.33455e-17
2.009, -1.37455e-17
2.01, -1.59219e-17
2.011, -1.58779e-17
2.012, -1.1837e-17
2.013, -1.49016e-17
2.014, -1.26371e-17
2.015, -1.12609e-17
2.016, -1.96545e-17
2.017, -1.33932e-17
2.018, -1.46815e-17
2.019, -1.28611e-17
2.02, -1.63698e-17
2.021, -1.49935e-17
2.022, -1.80581e-17
2.023, -1.09086e-17
2.024, -9.97644e-18
2.025, -1.57056e-17
2.026, -1.43293e-17
2.027, -1.60616e-17
2.028, -1.37971e-17
2.029, -1.3753e-17
2.03, -1.41531e-17
2.031, -1.54413e-17
2.032, -1.58414e-17
2.033, -1.13565e-17
2.034, -1.61974e-17
2.035, -1.34888e-17
2.036, -1.56652e-17
2.037, -1.38448e-17
2.038, -8.91585e-18
2.039, -1.68654e-17
2.04, -1.32686e-17
2.041, -1.41128e-17
2.042, -1.76215e-17
2.043, -1.66892e-17
2.044, -8.65161e-18
2.045, -1.48248e-17
2.046, -1.61131e-17
2.047, -9.85178e-18
2.048, -1.64691e-17
2.049, -1.33165e-17
2.05, -1.28283e-17
2.051, -1.41166e-17
2.052, -1.6293e-17
2.053, -1.09199e-17
2.054, -1.84253e-17
2.055, -1.34963e-17
2.056, -1.38963e-17
2.057, -1.38523e-17
2.058, -1.51405e-17
2.059, -1.55406e-17
2.06, -1.32762e-17
2.061, -1.41203e-17
2.062, -1.67407e-17
2.063, -1.18117e-17
2.064, -1.31e-17
2.065, -1.30559e-17
2.066, -1.70087e-17
2.067, -1.60765e-17
2.068, -1.42561e-17
2.069, -1.24357e-17
2.07, -1.37239e-17
2.071, -1.72326e-17
2.072, -1.58563e-17
2.073, -1.58122e-17
2.074, -1.53241e-17
2.075, -1.61683e-17
2.076, -1.21274e-17
2.077, -1.5192e-17
2.078, -1.47039e-17
2.079, -1.46598e-17
2.08, -1.37276e-17
2.081, -1.14631e-17
2.082, -1.31955e-17
2.083, -1.35955e-17
2.084, -1.39956e-17
2.085, -1.39515e-17
2.086, -9.91069e-18
2.087, -1.51957e-17
2.088, -1.33753e-17
2.089, -1.46636e-17
2.09, -1.32873e-17
2.091, -1.14669e-17
2.092, -1.40874e-17
2.093, -1.44875e-17
2.094, -1.39993e-17
2.095, -1.30671e-17
2.096, -2.10167e-17
2.097, -9.87045e-18
2.098, -1.73759e-17
2.099, -1.64437e-17
2.1, -1.10705e-17
2.101, -1.28029e-17
2.102, -1.32029e-17
2.103, -1.31589e-17
2.104, -1.44471e-17
2.105, -1.30708e-17
2.106, -1.25827e-17
2.107, -1.07623e-17
2.108, -1.47151e-17
2.109, -1.77796e-17
2.11, -1.50711e-17
2.111, -1.41389e-17
2.112, -1.85357e-17
2.113, -1.76034e-17
2.114, -1.0454e-17
2.115, -1.08541e-17
2.116, -1.21423e-17
2.117, -1.52069e-17
2.118, -1.42747e-17
2.119, -1.86715e-17
2.12, -1.77393e-17
2.121, -1.36984e-17
2.122, -1.14339e-17
2.123, -1.40544e-17
2.124, -1.80072e-17
2.125, -1.08577e-17
2.126, -9.92552e-18
2.127, -2.00955e-17
2.128, -1.33901e-17
2.129, -1.20138e-17
2.13, -1.77429e-17
2.131, -1.3258e-17
2.132, -1.32139e-17
2.133, -1.00612e-17
2.134, -1.4014e-17
2.135, -1.17496e-17
2.136, -2.01432e-17
2.137, -8.99697e-18
2.138, -1.20616e-17
2.139, -2.31198e-17
2.14, -7.53262e-18
2.141, -1.77026e-17
2.142, -1.01091e-17
2.143, -1.27296e-17
2.144, -1.53501e-17
2.145, -1.53061e-17
2.146, -1.39298e-17
2.147, -1.38857e-17
2.148, -1.25094e-17
2.149, -1.11332e-17
