sim_time, unit_box_Custom?world_angular_velocity/y
1.075, -1.45734e-17
1.076, -1.20361e-17
1.077, -1.05646e-17
1.078, -9.44835e-18
1.079, -9.39793e-18
1.08, -1.21897e-17
1.081, -1.35603e-17
1.082, -9.24663e-18
1.083, -8.48563e-18
1.084, -1.28761e-17
1.085, -9.62821e-18
1.086, -1.17094e-17
1.087, -1.27248e-17
1.088, -1.01875e-17
1.089, -1.15581e-17
1.09, -1.47051e-17
1.091, -6.48343e-18
1.092, -9.27515e-18
1.093, -1.18892e-17
1.094, -1.36152e-17
1.095, -8.94623e-18
1.096, -8.00764e-18
1.097, -1.52403e-17
1.098, -1.32359e-17
1.099, -1.06985e-17
1.1, -1.06481e-17
1.101, -9.1766e-18
1.102, -8.94852e-18
1.103, -1.08521e-17
1.104, -1.27556e-17
1.105, -8.97483e-18
1.106, -1.08784e-17
1.107, -1.10056e-17
1.108, -1.13104e-17
1.109, -1.10824e-17
1.11, -9.96617e-18
1.111, -1.08039e-17
1.112, -1.25298e-17
1.113, -5.9069e-18
1.114, -1.0475e-17
1.115, -1.09575e-17
1.116, -1.28611e-17
1.117, -6.771e-18
1.118, -1.43589e-17
1.119, -1.18216e-17
1.12, -1.15935e-17
1.121, -1.04773e-17
1.122, -8.82814e-18
1.123, -1.17975e-17
1.124, -1.10366e-17
1.125, -1.18743e-17
1.126, -1.11133e-17
1.127, -9.10892e-18
1.128, -7.28212e-18
1.129, -1.13173e-17
1.13, -1.2688e-17
1.131, -5.17688e-18
1.132, -1.3653e-17
1.133, -9.16166e-18
1.134, -8.40069e-18
1.135, -1.36794e-17
1.136, -1.1142e-17
1.137, -1.30456e-17
1.138, -8.90954e-18
1.139, -8.32616e-18
1.14, -1.53812e-17
1.141, -1.01793e-17
1.142, -9.24072e-18
1.143, -9.90082e-18
1.144, -1.25149e-17
1.145, -8.91176e-18
1.146, -1.02825e-17
1.147, -1.23636e-17
1.148, -1.08921e-17
1.149, -1.01311e-17
1.15, -1.16794e-17
1.151, -1.00303e-17
1.152, -9.26932e-18
1.153, -9.04124e-18
1.154, -1.02343e-17
1.155, -1.28484e-17
1.156, -7.64648e-18
1.157, -1.16817e-17
1.158, -1.09207e-17
1.159, -1.08703e-17
1.16, -1.27738e-17
1.161, -8.46016e-18
1.162, -1.12519e-17
1.163, -9.78035e-18
1.164, -8.66414e-18
1.165, -1.25217e-17
1.166, -7.31986e-18
1.167, -1.34867e-17
1.168, -9.70586e-18
1.169, -9.6554e-18
1.17, -1.20919e-17
1.171, -1.09757e-17
1.172, -1.02147e-17
1.173, -9.80901e-18
1.174, -1.17126e-17
1.175, -1.30832e-17
1.176, -8.59192e-18
1.177, -1.13836e-17
1.178, -9.20157e-18
1.179, -7.73007e-18
1.18, -1.17653e-17
1.181, -1.15372e-17
1.182, -1.00657e-17
1.183, -1.03705e-17
1.184, -1.17412e-17
1.185, -1.02697e-17
1.186, -9.50874e-18
1.187, -1.1057e-17
1.188, -1.0829e-17
1.189, -1.11338e-17
1.19, -1.01952e-17
1.191, -1.03224e-17
1.192, -1.20483e-17
1.193, -1.19979e-17
1.194, -1.14146e-17
1.195, -7.63378e-18
1.196, -1.14913e-17
1.197, -1.14409e-17
1.198, -1.12129e-17
1.199, -9.74139e-18
1.2, -8.26985e-18
1.201, -1.33709e-17
1.202, -8.70186e-18
1.203, -1.39805e-17
1.204, -7.35755e-18
1.205, -1.33467e-17
1.206, -9.56592e-18
1.207, -8.44963e-18
1.208, -1.47941e-17
1.209, -9.59223e-18
1.21, -1.06076e-17
1.211, -1.05572e-17
1.212, -7.84219e-18
1.213, -1.32985e-17
1.214, -1.1294e-17
1.215, -1.1066e-17
1.216, -1.04827e-17
1.217, -9.18877e-18
1.218, -9.13831e-18
1.219, -1.22853e-17
1.22, -1.57876e-17
1.221, -1.00528e-17
1.222, -1.14235e-17
1.223, -1.10178e-17
1.224, -1.15003e-17
1.225, -1.00287e-17
1.226, -8.55723e-18
1.227, -1.02831e-17
1.228, -1.00551e-17
1.229, -1.12481e-17
1.23, -1.2974e-17
1.231, -8.66037e-18
1.232, -1.37614e-17
1.233, -6.60551e-18
1.234, -1.40158e-17
1.235, -1.14784e-17
1.236, -1.12504e-17
1.237, -1.15552e-17
1.238, -1.20377e-17
1.239, -1.05662e-17
1.24, -9.6276e-18
1.241, -9.57713e-18
1.242, -1.05925e-17
1.243, -1.21408e-17
1.244, -1.13799e-17
1.245, -7.7767e-18
1.246, -1.14566e-17
1.247, -1.08733e-17
1.248, -8.86892e-18
1.249, -1.07725e-17
1.25, -9.65623e-18
1.251, -7.47415e-18
1.252, -1.29304e-17
1.253, -1.07483e-17
1.254, -1.06979e-17
1.255, -1.06475e-17
1.256, -1.05971e-17
1.257, -8.415e-18
1.258, -1.17397e-17
1.259, -1.09787e-17
1.26, -1.18165e-17
1.261, -1.12331e-17
1.262, -9.05104e-18
1.263, -8.46771e-18
1.264, -1.35687e-17
1.265, -9.6103e-18
1.266, -1.00928e-17
1.267, -1.34174e-17
1.268, -1.05248e-17
1.269, -1.18955e-17
1.27, -1.2378e-17
1.271, -1.37486e-17
1.272, -9.43492e-18
1.273, -9.20686e-18
1.274, -8.09065e-18
1.275, -1.21258e-17
1.276, -1.13649e-17
1.277, -1.06039e-17
1.278, -1.14417e-17
1.279, -1.08584e-17
1.28, -1.24066e-17
1.281, -1.16457e-17
1.282, -1.14176e-17
1.283, -8.88024e-18
1.284, -1.23825e-17
1.285, -1.16216e-17
1.286, -8.5513e-18
1.287, -1.04549e-17
1.288, -6.31881e-18
1.289, -8.93291e-18
1.29, -8.17196e-18
1.291, -1.45164e-17
1.292, -7.89349e-18
1.293, -1.47709e-17
1.294, -7.43737e-18
1.295, -9.34094e-18
1.296, -7.33652e-18
1.297, -1.33257e-17
1.298, -8.65674e-18
1.299, -1.53565e-17
1.3, -1.21086e-17
1.301, -1.09923e-17
1.302, -1.09419e-17
1.303, -8.22689e-18
1.304, -1.2795e-17
1.305, -5.2839e-18
1.306, -1.16283e-17
1.307, -9.62394e-18
1.308, -9.57352e-18
1.309, -1.11218e-17
1.31, -1.46241e-17
1.311, -1.08433e-17
1.312, -1.00823e-17
1.313, -8.61081e-18
1.314, -1.30013e-17
1.315, -6.02304e-18
1.316, -1.23675e-17
1.317, -1.2317e-17
1.318, -1.15561e-17
1.319, -1.07951e-17
1.32, -8.25778e-18
1.321, -9.98369e-18
1.322, -8.51219e-18
1.323, -1.30803e-17
1.324, -9.12183e-18
1.325, -9.07136e-18
1.326, -1.0442e-17
1.327, -1.2168e-17
1.328, -9.45297e-18
1.329, -8.51438e-18
1.33, -1.45036e-17
1.331, -1.07228e-17
1.332, -1.01395e-17
1.333, -9.20089e-18
1.334, -1.1815e-17
1.335, -1.44291e-17
1.336, -6.91799e-18
1.337, -8.99918e-18
1.338, -1.03699e-17
1.339, -1.40498e-17
1.34, -1.13348e-17
1.341, -1.28831e-17
1.342, -5.37198e-18
1.343, -9.9401e-18
1.344, -1.13108e-17
1.345, -1.48131e-17
1.346, -1.0677e-17
1.347, -1.22253e-17
1.348, -1.00432e-17
1.349, -7.86117e-18
1.35, -1.43832e-17
1.351, -5.62868e-18
1.352, -8.77569e-18
1.353, -1.29885e-17
1.354, -9.03011e-18
1.355, -1.11113e-17
1.356, -1.08832e-17
1.357, -1.06552e-17
1.358, -1.096e-17
1.359, -1.19754e-17
1.36, -9.7933e-18
1.361, -1.02758e-17
1.362, -8.80424e-18
1.363, -1.355e-17
1.364, -7.99286e-18
1.365, -1.20281e-17
1.366, -9.84599e-18
1.367, -8.37446e-18
1.368, -1.29426e-17
1.369, -5.43147e-18
1.37, -9.99959e-18
1.371, -9.94917e-18
1.372, -9.89875e-18
1.373, -1.07365e-17
1.374, -1.06861e-17
1.375, -1.13462e-17
1.376, -1.023e-17
1.377, -9.64664e-18
1.378, -9.41857e-18
1.379, -1.2388e-17
1.38, -1.23375e-17
1.381, -1.03331e-17
1.382, -8.3287e-18
1.383, -1.25415e-17
1.384, -7.87257e-18
1.385, -1.33288e-17
1.386, -1.07915e-17
1.387, -9.67526e-18
1.388, -7.49318e-18
1.389, -1.08179e-17
1.39, -9.87926e-18
1.391, -9.47355e-18
1.392, -1.08442e-17
1.393, -1.43465e-17
1.394, -1.02104e-17
1.395, -1.17587e-17
1.396, -1.02872e-17
1.397, -8.28283e-18
1.398, -1.33838e-17
1.399, -7.82668e-18
1.4, -1.15066e-17
1.401, -1.00351e-17
1.402, -9.80704e-18
1.403, -9.75656e-18
1.404, -9.7061e-18
1.405, -1.05438e-17
1.406, -1.1204e-17
1.407, -1.25746e-17
1.408, -5.77403e-18
1.409, -1.22961e-17
1.41, -1.2068e-17
1.411, -8.28725e-18
1.412, -1.23224e-17
1.413, -1.08509e-17
1.414, -1.00899e-17
1.415, -9.32896e-18
1.416, -9.81142e-18
1.417, -1.06492e-17
1.418, -1.36186e-17
1.419, -8.94962e-18
1.42, -9.78736e-18
1.421, -1.00922e-17
1.422, -1.48379e-17
1.423, -1.17677e-17
1.424, -1.10067e-17
1.425, -7.0483e-18
1.426, -8.24131e-18
1.427, -1.31647e-17
1.428, -7.07465e-18
1.429, -1.41296e-17
1.43, -9.63833e-18
1.431, -5.67993e-18
1.432, -1.11362e-17
1.433, -1.37503e-17
1.434, -9.08138e-18
1.435, -1.06297e-17
1.436, -1.05793e-17
1.437, -9.99593e-18
1.438, -1.04784e-17
1.439, -1.0428e-17
1.44, -1.19763e-17
1.441, -9.79419e-18
1.442, -9.21085e-18
1.443, -8.98277e-18
1.444, -1.15969e-17
1.445, -1.29675e-17
1.446, -8.47625e-18
1.447, -1.42877e-17
1.448, -9.97409e-18
1.449, -8.50256e-18
1.45, -1.36036e-17
1.451, -9.64514e-18
1.452, -9.41708e-18
1.453, -9.72191e-18
1.454, -1.00267e-17
1.455, -1.26408e-17
1.456, -9.03771e-18
1.457, -1.07636e-17
1.458, -1.33777e-17
1.459, -9.24168e-18
1.46, -1.06124e-17
1.461, -1.05619e-17
1.462, -1.21102e-17
1.463, -1.36585e-17
1.464, -6.32503e-18
1.465, -1.07155e-17
1.466, -1.13756e-17
1.467, -1.15028e-17
1.468, -1.14523e-17
1.469, -7.3163e-18
1.47, -8.50931e-18
1.471, -1.1834e-17
1.472, -1.17835e-17
1.473, -9.77915e-18
1.474, -7.77475e-18
1.475, -1.14546e-17
1.476, -1.247e-17
1.477, -8.15637e-18
1.478, -1.27245e-17
1.479, -8.4108e-18
1.48, -1.20907e-17
1.481, -1.23956e-17
1.482, -1.09241e-17
1.483, -8.91967e-18
1.484, -8.33631e-18
1.485, -1.68124e-17
1.486, -8.59073e-18
1.487, -1.17377e-17
1.488, -1.16873e-17
1.489, -1.09263e-17
1.49, -7.50084e-18
1.491, -1.02926e-17
1.492, -1.00645e-17
1.493, -1.19681e-17
1.494, -1.33387e-17
1.495, -9.02505e-18
1.496, -8.797e-18
1.497, -1.47862e-17
1.498, -8.34086e-18
1.499, -1.09549e-17
1.5, -1.0194e-17
1.501, -1.10317e-17
1.502, -1.02708e-17
1.503, -9.15451e-18
1.504, -1.05252e-17
1.505, -9.76421e-18
1.506, -1.0069e-17
1.507, -1.1795e-17
1.508, -1.03235e-17
1.509, -8.85197e-18
1.51, -1.25319e-17
1.511, -7.15232e-18
1.512, -1.18981e-17
1.513, -1.04266e-17
1.514, -6.46817e-18
1.515, -9.79282e-18
1.516, -1.11635e-17
1.517, -1.07578e-17
1.518, -1.01745e-17
1.519, -8.17006e-18
1.52, -1.185e-17
1.521, -1.07337e-17
1.522, -9.26223e-18
1.523, -8.32363e-18
1.524, -1.43128e-17
1.525, -9.82152e-18
1.526, -1.17251e-17
1.527, -1.30957e-17
1.528, -8.42678e-18
1.529, -1.58371e-17
1.53, -1.11681e-17
1.531, -1.00519e-17
1.532, -7.8698e-18
1.533, -1.1905e-17
1.534, -1.23875e-17
1.535, -1.19818e-17
1.536, -1.19314e-17
1.537, -1.1348e-17
1.538, -9.69887e-18
1.539, -8.9379e-18
1.54, -1.03086e-17
1.541, -1.27451e-17
1.542, -8.609e-18
1.543, -1.26442e-17
1.544, -8.1529e-18
1.545, -1.2721e-17
1.546, -5.2099e-18
1.547, -1.3686e-17
1.548, -8.66173e-18
1.549, -1.32298e-17
1.55, -8.91616e-18
1.551, -8.86574e-18
1.552, -1.64537e-17
1.553, -5.56743e-18
1.554, -8.89206e-18
1.555, -1.39931e-17
1.556, -1.02123e-17
1.557, -1.08724e-17
1.558, -1.0289e-17
1.559, -1.16597e-17
1.56, -1.40962e-17
1.561, -8.36143e-18
1.562, -1.11532e-17
1.563, -1.03921e-17
1.564, -1.0697e-17
1.565, -1.11795e-17
1.566, -1.04185e-17
1.567, -1.12563e-17
1.568, -1.04953e-17
1.569, -9.55663e-18
1.57, -1.23483e-17
1.571, -1.33637e-17
1.572, -7.09605e-18
1.573, -1.16642e-17
1.574, -1.01927e-17
1.575, -9.07645e-18
1.576, -8.84838e-18
1.577, -1.50152e-17
1.578, -6.61588e-18
1.579, -8.69708e-18
1.58, -1.20217e-17
1.581, -1.10832e-17
1.582, -1.06775e-17
1.583, -1.15152e-17
1.584, -1.30635e-17
1.585, -8.39449e-18
1.586, -1.20744e-17
1.587, -1.06029e-17
1.588, -9.84191e-18
1.589, -9.61387e-18
1.59, -9.56339e-18
1.591, -1.21775e-17
1.592, -1.30152e-17
1.593, -9.76739e-18
1.594, -7.05239e-18
1.595, -1.30416e-17
1.596, -1.05043e-17
1.597, -1.40066e-17
1.598, -1.00481e-17
1.599, -1.31951e-17
1.6, -9.23673e-18
1.601, -1.20285e-17
1.602, -1.41097e-17
1.603, -9.79597e-18
1.604, -8.32442e-18
1.605, -1.34254e-17
1.606, -8.75644e-18
1.607, -1.24364e-17
1.608, -8.47796e-18
1.609, -1.5e-17
1.61, -9.08762e-18
1.611, -1.02807e-17
1.612, -1.37829e-17
1.613, -1.03574e-17
1.614, -9.7741e-18
1.615, -7.59202e-18
1.616, -1.30483e-17
1.617, -9.97804e-18
1.618, -1.20593e-17
1.619, -1.05877e-17
1.62, -9.11624e-18
1.621, -7.64471e-18
1.622, -1.5055e-17
1.623, -9.85312e-18
1.624, -1.06909e-17
1.625, -1.11734e-17
1.626, -1.00571e-17
1.627, -8.9409e-18
1.628, -9.24576e-18
1.629, -1.06164e-17
1.63, -1.252e-17
1.631, -1.05156e-17
1.632, -1.25968e-17
1.633, -9.70419e-18
1.634, -1.32065e-17
1.635, -8.00462e-18
1.636, -1.25727e-17
1.637, -7.37088e-18
1.638, -1.17613e-17
1.639, -1.47307e-17
1.64, -9.70648e-18
1.641, -1.10771e-17
1.642, -1.26254e-17
1.643, -7.60123e-18
1.644, -1.44786e-17
1.645, -1.01649e-17
1.646, -9.93689e-18
1.647, -1.13076e-17
1.648, -1.09018e-17
1.649, -1.13843e-17
1.65, -9.91279e-18
1.651, -8.4413e-18
1.652, -1.30094e-17
1.653, -8.34042e-18
1.654, -1.20203e-17
1.655, -1.1437e-17
1.656, -9.78786e-18
1.657, -9.02688e-18
1.658, -1.07528e-17
1.659, -1.10577e-17
1.66, -1.01191e-17
1.661, -1.02463e-17
1.662, -1.19722e-17
1.663, -1.19218e-17
1.664, -1.13384e-17
1.665, -7.55764e-18
1.666, -1.21258e-17
1.667, -1.26082e-17
1.668, -7.58399e-18
1.669, -1.2685e-17
1.67, -1.12135e-17
1.671, -1.11631e-17
1.672, -1.05798e-17
1.673, -9.46346e-18
1.674, -9.76827e-18
1.675, -1.18495e-17
1.676, -1.23319e-17
1.677, -9.61695e-18
1.678, -9.56649e-18
1.679, -1.11148e-17
1.68, -1.40842e-17
1.681, -9.41523e-18
1.682, -7.94371e-18
1.683, -1.05578e-17
1.684, -9.79683e-18
1.685, -1.08122e-17
1.686, -9.16307e-18
1.687, -8.93502e-18
1.688, -1.03057e-17
1.689, -1.50514e-17
1.69, -1.12707e-17
1.691, -9.26624e-18
1.692, -1.04593e-17
1.693, -1.39615e-17
1.694, -6.45043e-18
1.695, -8.53163e-18
1.696, -1.25668e-17
1.697, -7.18728e-18
1.698, -1.29988e-17
1.699, -9.92855e-18
1.7, -9.70049e-18
1.701, -9.47241e-18
1.702, -1.26194e-17
1.703, -1.09703e-17
1.704, -1.16304e-17
1.705, -1.05141e-17
1.706, -9.04262e-18
1.707, -8.10402e-18
1.708, -1.24945e-17
1.709, -8.5361e-18
1.71, -1.73675e-17
1.711, -5.59304e-18
1.712, -1.06941e-17
1.713, -1.25976e-17
1.714, -1.04155e-17
1.715, -1.03651e-17
1.716, -1.28015e-17
1.717, -9.19836e-18
1.718, -1.11019e-17
1.719, -1.3716e-17
1.72, -7.98127e-18
1.721, -1.13059e-17
1.722, -1.24989e-17
1.723, -9.96163e-18
1.724, -1.15099e-17
1.725, -1.00384e-17
1.726, -8.56691e-18
1.727, -1.04704e-17
1.728, -9.53182e-18
1.729, -1.2146e-17
1.73, -1.06744e-17
1.731, -9.91346e-18
1.732, -8.44194e-18
1.733, -1.24771e-17
1.734, -6.56474e-18
1.735, -1.16657e-17
1.736, -1.42799e-17
1.737, -8.54507e-18
1.738, -1.18697e-17
1.739, -1.03982e-17
1.74, -8.39378e-18
1.741, -1.17184e-17
1.742, -1.00693e-17
1.743, -1.09071e-17
1.744, -1.24553e-17
1.745, -5.47713e-18
1.746, -1.14663e-17
1.747, -1.10606e-17
1.748, -1.13655e-17
1.749, -1.06045e-17
1.75, -1.14422e-17
1.751, -1.12142e-17
1.752, -9.20977e-18
1.753, -9.15935e-18
1.754, -8.04314e-18
1.755, -1.40323e-17
1.756, -9.54103e-18
1.757, -1.03788e-17
1.758, -1.19271e-17
1.759, -1.11661e-17
1.76, -8.98404e-18
1.761, -7.3349e-18
1.762, -1.27912e-17
1.763, -8.83275e-18
1.764, -1.39337e-17
1.765, -8.73189e-18
1.766, -1.38329e-17
1.767, -8.27577e-18
1.768, -1.19557e-17
1.769, -9.7736e-18
1.77, -9.01265e-18
1.771, -1.09162e-17
1.772, -1.17539e-17
1.773, -1.31246e-17
1.774, -5.79113e-18
1.775, -1.05368e-17
1.776, -1.42168e-17
1.777, -9.5478e-18
1.778, -8.43158e-18
1.779, -1.24668e-17
1.78, -6.90965e-18
1.781, -1.14777e-17
1.782, -1.17826e-17
1.783, -1.03111e-17
1.784, -1.00831e-17
1.785, -8.07864e-18
1.786, -1.28244e-17
1.787, -8.86596e-18
1.788, -1.36117e-17
1.789, -5.39001e-18
1.79, -1.10239e-17
1.791, -1.20393e-17
1.792, -1.23441e-17
1.793, -1.0162e-17
1.794, -9.04578e-18
1.795, -9.88352e-18
1.796, -1.30305e-17
1.797, -9.24975e-18
1.798, -8.48877e-18
1.799, -1.2524e-17
1.8, -5.72342e-18
1.801, -1.11797e-17
1.802, -1.41491e-17
1.803, -9.83538e-18
1.804, -9.0744e-18
1.805, -1.08003e-17
1.806, -1.27039e-17
1.807, -7.85729e-18
1.808, -1.27807e-17
1.809, -8.46699e-18
1.81, -1.21469e-17
1.811, -1.31623e-17
1.812, -6.18407e-18
1.813, -1.21732e-17
1.814, -1.24781e-17
1.815, -8.69732e-18
1.816, -1.32654e-17
1.817, -8.59645e-18
1.818, -1.22763e-17
1.819, -1.15154e-17
1.82, -1.07544e-17
1.821, -9.99344e-18
1.822, -9.76538e-18
1.823, -9.53732e-18
1.824, -1.30396e-17
1.825, -8.72593e-18
1.826, -1.38269e-17
1.827, -5.9605e-18
1.828, -1.15944e-17
1.829, -1.10111e-17
1.83, -1.09606e-17
1.831, -8.24569e-18
1.832, -1.24585e-17
1.833, -6.36847e-18
1.834, -1.34235e-17
1.835, -1.08861e-17
1.836, -1.08357e-17
1.837, -1.07853e-17
1.838, -1.3577e-17
1.839, -8.90805e-18
1.84, -1.04563e-17
1.841, -8.98483e-18
1.842, -1.03555e-17
1.843, -1.31472e-17
1.844, -1.06099e-17
1.845, -1.23358e-17
1.846, -9.62085e-18
1.847, -8.68226e-18
1.848, -1.46715e-17
1.849, -1.01801e-17
1.85, -9.9521e-18
1.851, -1.15004e-17
1.852, -1.50026e-17
1.853, -9.9784e-18
1.854, -8.32925e-18
1.855, -1.20092e-17
1.856, -1.00047e-17
1.857, -9.95428e-18
1.858, -1.15026e-17
1.859, -1.23403e-17
1.86, -1.1757e-17
1.861, -8.86441e-18
1.862, -1.23667e-17
1.863, -9.82937e-18
1.864, -1.06671e-17
1.865, -1.16825e-17
1.866, -9.6781e-18
1.867, -7.49605e-18
1.868, -1.25971e-17
1.869, -9.70447e-18
1.87, -1.12527e-17
1.871, -1.31563e-17
1.872, -8.8426e-18
1.873, -1.46542e-17
1.874, -9.45229e-18
1.875, -7.80316e-18
1.876, -1.23713e-17
1.877, -1.39196e-17
1.878, -5.6979e-18
1.879, -9.73309e-18
1.88, -9.68263e-18
1.881, -1.24744e-17
1.882, -1.17134e-17
1.883, -1.29064e-17
1.884, -9.83619e-18
1.885, -1.13845e-17
1.886, -9.91299e-18
1.887, -8.44149e-18
1.888, -1.35425e-17
1.889, -5.67606e-18
1.89, -1.131e-17
1.891, -1.42794e-17
1.892, -1.04986e-17
1.893, -8.31653e-18
1.894, -1.19964e-17
1.895, -9.45911e-18
1.896, -1.13627e-17
1.897, -9.35825e-18
1.898, -9.30782e-18
1.899, -8.19161e-18
1.9, -1.41808e-17
1.901, -9.6895e-18
1.902, -9.46145e-18
1.903, -1.10097e-17
1.904, -1.34462e-17
1.905, -8.24433e-18
1.906, -1.19242e-17
1.907, -1.04527e-17
1.908, -8.98119e-18
1.909, -8.93077e-18
1.91, -1.24331e-17
1.911, -1.66459e-17
1.912, -7.18077e-18
1.913, -1.17489e-17
1.914, -1.32971e-17
1.915, -6.31893e-18
1.916, -1.12423e-17
1.917, -1.36787e-17
1.918, -8.65451e-18
1.919, -1.32226e-17
1.92, -8.02074e-18
1.921, -1.24112e-17
1.922, -1.37819e-17
1.923, -5.02727e-18
1.924, -1.43915e-17
1.925, -9.01201e-18
1.926, -9.31685e-18
1.927, -1.24639e-17
1.928, -9.5713e-18
1.929, -1.25407e-17
1.93, -9.4704e-18
1.931, -1.11963e-17
1.932, -1.00801e-17
1.933, -1.09179e-17
1.934, -1.03345e-17
1.935, -9.39594e-18
1.936, -9.34551e-18
1.937, -1.07162e-17
1.938, -9.77758e-18
1.939, -1.16811e-17
1.94, -1.02096e-17
1.941, -8.56047e-18
1.942, -1.13522e-17
1.943, -1.11242e-17
1.944, -1.05408e-17
1.945, -9.42454e-18
1.946, -1.00846e-17
1.947, -1.21659e-17
1.948, -1.06944e-17
1.949, -1.18874e-17
1.95, -1.34357e-17
1.951, -6.45745e-18
1.952, -1.24466e-17
1.953, -9.55403e-18
1.954, -9.14833e-18
1.955, -1.0519e-17
1.956, -1.20673e-17
1.957, -1.05958e-17
1.958, -9.1243e-18
1.959, -7.65279e-18
1.96, -1.23985e-17
1.961, -1.0927e-17
1.962, -6.96862e-18
1.963, -9.93802e-18
1.964, -1.14863e-17
1.965, -1.14359e-17
1.966, -8.54329e-18
1.967, -1.22232e-17
1.968, -1.07517e-17
1.969, -7.68143e-18
1.97, -1.11837e-17
1.971, -1.21991e-17
1.972, -1.01947e-17
1.973, -8.72318e-18
1.974, -1.34689e-17
1.975, -8.08937e-18
1.976, -1.28351e-17
1.977, -5.324e-18
1.978, -1.30896e-17
1.979, -8.77589e-18
1.98, -1.35216e-17
1.981, -5.65521e-18
1.982, -1.12891e-17
1.983, -1.3015e-17
1.984, -9.23424e-18
1.985, -1.07825e-17
1.986, -1.35742e-17
1.987, -9.43818e-18
1.988, -8.49958e-18
1.989, -1.36006e-17
1.99, -8.22103e-18
1.991, -1.3322e-17
1.992, -7.94248e-18
1.993, -1.28659e-17
1.994, -7.30871e-18
1.995, -1.22321e-17
1.996, -1.0583e-17
1.997, -7.86796e-18
1.998, -1.38572e-17
1.999, -1.06093e-17
2, -9.84832e-18
2.001, -9.44262e-18
2.002, -1.20567e-17
2.003, -1.21839e-17
2.004, -1.10677e-17
2.005, -8.88565e-18
2.006, -9.1905e-18
2.007, -1.26928e-17
2.008, -9.80019e-18
2.009, -1.33025e-17
2.01, -8.98881e-18
2.011, -1.05371e-17
2.012, -1.04867e-17
2.013, -9.37044e-18
2.014, -1.10964e-17
2.015, -1.1046e-17
2.016, -9.21916e-18
2.017, -9.70164e-18
2.018, -9.65119e-18
2.019, -9.42311e-18
2.02, -1.06161e-17
2.021, -1.26973e-17
2.022, -9.80473e-18
2.023, -1.02872e-17
2.024, -1.00591e-17
2.025, -1.32061e-17
2.026, -8.5372e-18
2.027, -1.36382e-17
2.028, -8.25865e-18
2.029, -1.19386e-17
2.03, -1.18881e-17
2.031, -1.04166e-17
2.032, -9.65563e-18
2.033, -9.0723e-18
2.034, -1.0443e-17
2.035, -1.51887e-17
2.036, -1.19408e-17
2.037, -9.22588e-18
2.038, -8.8202e-18
2.039, -1.4987e-17
2.04, -9.4299e-18
2.041, -7.7807e-18
2.042, -1.28817e-17
2.043, -9.45623e-18
2.044, -1.0294e-17
2.045, -1.00659e-17
2.046, -1.10813e-17
2.047, -1.19191e-17
2.048, -9.73696e-18
2.049, -1.07523e-17
2.05, -8.57024e-18
2.051, -1.24278e-17
2.052, -1.02457e-17
2.053, -8.24133e-18
2.054, -1.49411e-17
2.055, -8.49573e-18
2.056, -1.44849e-17
2.057, -7.50668e-18
2.058, -1.02984e-17
2.059, -1.30902e-17
2.06, -8.4212e-18
2.061, -1.3167e-17
2.062, -1.00967e-17
2.063, -1.00463e-17
2.064, -9.99585e-18
2.065, -1.01231e-17
2.066, -7.941e-18
2.067, -1.19762e-17
2.068, -9.26126e-18
2.069, -8.32267e-18
2.07, -1.39566e-17
2.071, -1.01758e-17
2.072, -8.70423e-18
2.073, -1.38053e-17
2.074, -9.84683e-18
2.075, -9.26345e-18
2.076, -1.13446e-17
2.077, -1.27153e-17
2.078, -8.7569e-18
2.079, -1.42132e-17
2.08, -9.72187e-18
2.081, -8.25034e-18
2.082, -1.08644e-17
2.083, -1.01035e-17
2.084, -9.3425e-18
2.085, -1.08908e-17
2.086, -1.08404e-17
2.087, -9.19125e-18
2.088, -8.25266e-18
2.089, -1.38866e-17
2.09, -9.2176e-18
2.091, -1.11211e-17
2.092, -1.05378e-17
2.093, -1.04874e-17
2.094, -9.01587e-18
2.095, -8.43252e-18
2.096, -1.45993e-17
2.097, -6.37769e-18
2.098, -1.13011e-17
2.099, -1.21388e-17
2.1, -1.19108e-17
2.101, -9.90636e-18
2.102, -9.14539e-18
2.103, -1.06937e-17
2.104, -9.22219e-18
2.105, -7.75066e-18
2.106, -1.51609e-17
2.107, -9.95907e-18
2.108, -8.84284e-18
2.109, -1.27004e-17
2.11, -8.91964e-18
2.111, -8.3363e-18
2.112, -1.16609e-17
2.113, -1.2854e-17
2.114, -9.07317e-18
2.115, -1.18649e-17
2.116, -1.32355e-17
2.117, -8.92185e-18
2.118, -8.3385e-18
2.119, -1.16631e-17
2.12, -1.28562e-17
2.121, -9.25303e-18
2.122, -1.0979e-17
2.123, -1.28825e-17
2.124, -9.98991e-18
2.125, -1.04724e-17
2.126, -1.02443e-17
2.127, -1.05491e-17
2.128, -1.29856e-17
2.129, -1.0093e-17
2.13, -9.33204e-18
2.131, -1.08803e-17
2.132, -1.24286e-17
2.133, -8.47023e-18
2.134, -9.84092e-18
2.135, -9.07992e-18
2.136, -7.25312e-18
2.137, -1.25317e-17
2.138, -9.28388e-18
2.139, -1.27862e-17
2.14, -1.16699e-17
2.141, -1.19747e-17
2.142, -1.33454e-17
2.143, -8.14354e-18
2.144, -1.46656e-17
2.145, -1.05296e-17
2.146, -9.05808e-18
2.147, -1.06064e-17
2.148, -9.13486e-18
2.149, -9.08444e-18
2.15, -1.25867e-17
