sim_time, unit_box_Custom?world_linear_velocity/x
2.143, -4.08075e-18
2.144, -7.34179e-18
2.145, -5.27378e-18
2.146, -4.53802e-18
2.147, -5.31217e-18
2.148, -4.57641e-18
2.149, -4.5512e-18
2.15, -6.30234e-18
2.151, -6.98767e-18
2.152, -5.00846e-18
2.153, -5.87143e-18
2.154, -5.13568e-18
2.155, -4.75519e-18
2.156, -5.70697e-18
2.157, -5.59295e-18
2.158, -5.21246e-18
2.159, -5.09842e-18
2.16, -4.0074e-18
2.161, -6.025e-18
2.162, -6.17743e-18
2.163, -4.90877e-18
2.164, -4.17301e-18
2.165, -6.54588e-18
2.166, -4.56666e-18
2.167, -4.98554e-18
2.168, -5.75969e-18
2.169, -6.71146e-18
2.17, -2.423e-18
2.171, -7.28275e-18
2.172, -5.0371e-18
2.173, -4.03488e-18
2.174, -7.74002e-18
2.175, -5.76082e-18
2.176, -4.66979e-18
2.177, -3.84521e-18
2.178, -5.95161e-18
2.179, -5.9264e-18
2.18, -4.92419e-18
2.181, -5.16542e-18
2.182, -6.20603e-18
2.183, -6.092e-18
2.184, -5.26742e-18
2.185, -4.44284e-18
2.186, -7.7927e-18
2.187, -4.48123e-18
2.188, -4.10073e-18
2.189, -5.94069e-18
2.19, -6.18192e-18
2.191, -5.44616e-18
2.192, -4.35513e-18
2.193, -5.92862e-18
2.194, -5.72577e-18
2.195, -5.61174e-18
2.196, -6.20825e-18
2.197, -6.18305e-18
2.198, -5.09201e-18
2.199, -3.64571e-18
2.2, -5.04159e-18
2.201, -4.83874e-18
2.202, -5.52406e-18
2.203, -6.29822e-18
2.204, -2.18737e-18
2.205, -6.69186e-18
2.206, -4.44619e-18
2.207, -7.35195e-18
2.208, -5.01747e-18
2.209, -5.79162e-18
2.21, -5.05586e-18
2.211, -4.32011e-18
2.212, -6.87061e-18
2.213, -3.55914e-18
2.214, -5.93201e-18
2.215, -5.81799e-18
2.216, -4.81579e-18
2.217, -4.08004e-18
2.218, -6.63053e-18
2.219, -3.94077e-18
2.22, -6.40245e-18
2.221, -4.2456e-18
2.222, -6.52964e-18
2.223, -4.19517e-18
2.224, -6.03513e-18
2.225, -5.12172e-18
2.226, -4.38597e-18
2.227, -6.5812e-18
2.228, -3.89144e-18
2.229, -5.90904e-18
2.23, -4.81801e-18
2.231, -4.97043e-18
2.232, -4.94522e-18
2.233, -4.92e-18
2.234, -4.80596e-18
2.235, -6.29065e-18
2.236, -5.82136e-18
2.237, -6.50669e-18
2.238, -5.41565e-18
2.239, -6.63389e-18
2.24, -3.14479e-18
2.241, -5.7841e-18
2.242, -6.02533e-18
2.243, -5.02312e-18
2.244, -3.93209e-18
2.245, -5.94968e-18
2.246, -6.45737e-18
2.247, -2.96826e-18
2.248, -6.05167e-18
2.249, -6.64819e-18
2.25, -5.11306e-18
2.251, -5.88721e-18
2.252, -3.90802e-18
2.253, -4.50451e-18
2.254, -4.03522e-18
2.255, -7.65154e-18
2.256, -5.05061e-18
2.257, -5.91357e-18
2.258, -5.53309e-18
2.259, -5.15261e-18
2.26, -5.48267e-18
2.261, -5.36864e-18
2.262, -4.54407e-18
2.263, -3.80831e-18
2.264, -5.38181e-18
2.265, -6.8665e-18
2.266, -4.70965e-18
2.267, -5.12853e-18
2.268, -5.54741e-18
2.269, -5.52218e-18
2.27, -4.78643e-18
2.271, -5.56058e-18
2.272, -4.82482e-18
2.273, -4.44434e-18
2.274, -6.72839e-18
2.275, -4.39392e-18
2.276, -5.3457e-18
2.277, -3.27768e-18
2.278, -4.8512e-18
2.279, -6.60233e-18
2.28, -4.35668e-18
2.281, -6.19663e-18
2.282, -5.19443e-18
2.283, -4.19222e-18
2.284, -5.144e-18
2.285, -5.02997e-18
2.286, -4.29422e-18
2.287, -6.40063e-18
2.288, -3.08916e-18
2.289, -6.08376e-18
2.29, -7.56845e-18
2.291, -4.70106e-18
2.292, -3.61003e-18
2.293, -6.16052e-18
2.294, -6.93468e-18
2.295, -3.71202e-18
2.296, -6.70662e-18
2.297, -2.59578e-18
2.298, -7.10027e-18
2.299, -3.96642e-18
2.3, -6.96102e-18
2.301, -4.80416e-18
2.302, -5.22304e-18
2.303, -5.9972e-18
2.304, -5.61671e-18
2.305, -3.81515e-18
2.306, -5.65511e-18
2.307, -6.1628e-18
2.308, -4.1836e-18
2.309, -5.66829e-18
2.31, -6.08717e-18
2.311, -5.17377e-18
2.312, -3.72748e-18
2.313, -6.45562e-18
2.314, -5.45341e-18
2.315, -7.29337e-18
2.316, -4.5148e-18
2.317, -3.77904e-18
2.318, -6.50717e-18
2.319, -4.17269e-18
2.32, -6.90084e-18
2.321, -4.56636e-18
2.322, -4.98524e-18
2.323, -5.13765e-18
2.324, -6.4447e-18
2.325, -4.64313e-18
2.326, -4.52911e-18
2.327, -6.10261e-18
2.328, -5.98858e-18
2.329, -4.71991e-18
2.33, -4.69469e-18
2.331, -5.82411e-18
2.332, -6.33179e-18
2.333, -3.10913e-18
2.334, -5.92608e-18
2.335, -6.61141e-18
2.336, -4.36576e-18
2.337, -6.20571e-18
2.338, -5.20351e-18
2.339, -4.20131e-18
2.34, -6.75181e-18
2.341, -4.77259e-18
2.342, -3.94801e-18
2.343, -6.23207e-18
2.344, -3.89759e-18
2.345, -7.60272e-18
2.346, -4.91296e-18
2.347, -4.79894e-18
2.348, -4.24083e-18
2.349, -6.25844e-18
2.35, -3.47987e-18
2.351, -6.03037e-18
2.352, -5.20579e-18
2.353, -4.11476e-18
2.354, -6.57644e-18
2.355, -4.41959e-18
2.356, -5.63783e-18
2.357, -4.99089e-18
2.358, -4.25513e-18
2.359, -6.18391e-18
2.36, -5.89224e-18
2.361, -4.89004e-18
2.362, -3.53256e-18
2.363, -6.08307e-18
2.364, -7.39012e-18
2.365, -4.16746e-18
2.366, -6.18506e-18
2.367, -6.07103e-18
2.368, -5.06883e-18
2.369, -4.33308e-18
2.37, -6.17303e-18
2.371, -4.19384e-18
2.372, -5.67853e-18
2.373, -4.40987e-18
2.374, -6.51627e-18
2.375, -3.11597e-18
2.376, -5.13356e-18
2.377, -5.90771e-18
2.378, -5.17196e-18
2.379, -4.4362e-18
2.38, -5.9209e-18
2.381, -6.33978e-18
2.382, -2.22894e-18
2.383, -6.37816e-18
2.384, -4.93186e-18
2.385, -4.1961e-18
2.386, -5.14788e-18
2.387, -5.8332e-18
2.388, -4.56454e-18
2.389, -4.53931e-18
2.39, -7.00099e-18
2.391, -5.99878e-18
2.392, -6.15121e-18
2.393, -5.32663e-18
2.394, -4.94615e-18
2.395, -4.65447e-18
2.396, -4.45162e-18
2.397, -5.49222e-18
2.398, -6.44399e-18
2.399, -4.28715e-18
2.4, -6.12712e-18
2.401, -6.10188e-18
2.402, -5.7214e-18
2.403, -4.808e-18
2.404, -3.71697e-18
2.405, -6.00102e-18
2.406, -5.62054e-18
2.407, -5.32887e-18
2.408, -4.77074e-18
2.409, -5.27842e-18
2.41, -6.2302e-18
2.411, -6.02735e-18
2.412, -6.89032e-18
2.413, -4.20055e-18
2.414, -5.77405e-18
2.415, -5.74882e-18
2.416, -6.25651e-18
2.417, -3.7444e-18
2.418, -6.82781e-18
2.419, -3.42752e-18
2.42, -5.53393e-18
2.421, -4.62054e-18
2.422, -4.59532e-18
2.423, -4.83656e-18
2.424, -4.72253e-18
2.425, -4.69733e-18
2.426, -5.91556e-18
2.427, -6.33444e-18
2.428, -3.82233e-18
2.429, -5.83993e-18
2.43, -5.99236e-18
2.431, -5.96713e-18
2.432, -5.49784e-18
2.433, -5.3838e-18
2.434, -5.35859e-18
2.435, -4.62283e-18
2.436, -4.33117e-18
2.437, -7.41458e-18
2.438, -3.74784e-18
2.439, -7.27533e-18
2.44, -4.40794e-18
2.441, -5.71498e-18
2.442, -5.3345e-18
2.443, -5.04283e-18
2.444, -4.4847e-18
2.445, -5.96939e-18
2.446, -5.85535e-18
2.447, -6.54068e-18
2.448, -3.67329e-18
2.449, -5.86852e-18
2.45, -6.55384e-18
2.451, -4.21937e-18
2.452, -6.68106e-18
2.453, -4.52422e-18
2.454, -4.49899e-18
2.455, -4.38496e-18
2.456, -7.55719e-18
2.457, -3.44635e-18
2.458, -5.99685e-18
2.459, -6.94863e-18
2.46, -2.83779e-18
2.461, -5.21066e-18
2.462, -6.60651e-18
2.463, -4.5385e-18
2.464, -5.93436e-18
2.465, -5.99796e-18
2.466, -5.2622e-18
2.467, -4.79289e-18
2.468, -4.50122e-18
2.469, -5.27538e-18
2.47, -5.16134e-18
2.471, -5.1361e-18
2.472, -5.99907e-18
2.473, -5.88504e-18
2.474, -5.14929e-18
2.475, -4.41353e-18
2.476, -6.7864e-18
2.477, -4.09663e-18
2.478, -5.93658e-18
2.479, -3.95739e-18
2.48, -4.55388e-18
2.481, -4.52867e-18
2.482, -4.76991e-18
2.483, -6.07696e-18
2.484, -6.67348e-18
2.485, -4.69427e-18
2.486, -5.64606e-18
2.487, -6.24257e-18
2.488, -3.99691e-18
2.489, -6.81386e-18
2.49, -4.83465e-18
2.491, -5.6088e-18
2.492, -5.49477e-18
2.493, -5.38074e-18
2.494, -4.64499e-18
2.495, -5.15267e-18
2.496, -5.838e-18
2.497, -7.32269e-18
2.498, -5.07704e-18
2.499, -4.34128e-18
2.5, -5.82598e-18
2.501, -4.91258e-18
2.502, -3.28864e-18
2.503, -6.99378e-18
2.504, -6.6133e-18
2.505, -4.54528e-18
2.506, -5.3194e-18
2.507, -6.09357e-18
2.508, -5.53544e-18
2.509, -4.97731e-18
2.51, -5.21855e-18
2.511, -5.10452e-18
2.512, -6.67801e-18
2.513, -4.78763e-18
2.514, -3.69661e-18
2.515, -6.69121e-18
2.516, -3.82382e-18
2.517, -6.10787e-18
2.518, -6.3491e-18
2.519, -2.4159e-18
2.52, -7.54211e-18
2.521, -5.03001e-18
2.522, -5.00479e-18
2.523, -4.44669e-18
2.524, -6.28663e-18
2.525, -2.79752e-18
2.526, -6.59147e-18
2.527, -4.87873e-18
2.528, -5.29761e-18
2.529, -6.8711e-18
2.53, -3.38199e-18
2.531, -5.84367e-18
2.532, -6.79544e-18
2.533, -3.03989e-18
2.534, -4.96867e-18
2.535, -5.74283e-18
2.536, -4.82942e-18
2.537, -3.73839e-18
2.538, -6.46652e-18
2.539, -5.02023e-18
2.54, -6.77137e-18
2.541, -5.32508e-18
2.542, -6.09923e-18
2.543, -4.12004e-18
2.544, -4.80536e-18
2.545, -4.42487e-18
2.546, -6.70893e-18
2.547, -3.39745e-18
2.548, -5.85914e-18
2.549, -5.30102e-18
2.55, -4.56526e-18
2.551, -5.33941e-18
2.552, -4.60365e-18
2.553, -4.04554e-18
2.554, -6.15195e-18
2.555, -5.77147e-18
2.556, -5.39098e-18
2.557, -4.5664e-18
2.558, -5.25174e-18
2.559, -6.6476e-18
2.56, -5.37894e-18
2.561, -6.15309e-18
2.562, -5.32852e-18
2.563, -5.21449e-18
2.564, -4.65635e-18
2.565, -5.60813e-18
2.566, -4.78357e-18
2.567, -4.5807e-18
2.568, -5.35483e-18
2.569, -6.75069e-18
2.57, -4.68268e-18
2.571, -4.21336e-18
2.572, -6.76386e-18
2.573, -4.07409e-18
2.574, -6.62459e-18
2.575, -3.93482e-18
2.576, -6.92942e-18
2.577, -4.59493e-18
2.578, -5.54672e-18
2.579, -6.14321e-18
2.58, -6.38445e-18
2.581, -4.40523e-18
2.582, -6.68928e-18
2.583, -2.93373e-18
2.584, -5.04014e-18
2.585, -4.92611e-18
2.586, -4.81208e-18
2.587, -6.56322e-18
2.588, -5.11692e-18
2.589, -4.55881e-18
2.59, -4.71124e-18
2.591, -4.5084e-18
2.592, -4.12792e-18
2.593, -6.85605e-18
2.594, -5.58739e-18
2.595, -5.73982e-18
2.596, -6.2475e-18
2.597, -3.2913e-18
2.598, -5.48653e-18
2.599, -5.63894e-18
2.6, -7.39007e-18
2.601, -5.23322e-18
2.602, -4.85272e-18
2.603, -4.47224e-18
2.604, -4.53584e-18
2.605, -5.13234e-18
2.606, -6.17294e-18
2.607, -6.41418e-18
2.608, -3.81325e-18
2.609, -6.09729e-18
2.61, -6.33854e-18
2.611, -4.1817e-18
2.612, -6.02164e-18
2.613, -5.19707e-18
2.614, -4.37249e-18
2.615, -6.21246e-18
2.616, -5.21025e-18
2.617, -5.45148e-18
2.618, -4.18282e-18
2.619, -5.04577e-18
2.62, -4.57648e-18
2.621, -6.14998e-18
2.622, -5.68068e-18
2.623, -4.8561e-18
2.624, -4.74207e-18
2.625, -4.89449e-18
2.626, -5.13573e-18
2.627, -6.08752e-18
2.628, -5.26295e-18
2.629, -4.97128e-18
2.63, -4.41315e-18
2.631, -7.2301e-18
2.632, -4.8068e-18
2.633, -5.13685e-18
2.634, -5.28926e-18
2.635, -5.97459e-18
2.636, -5.86056e-18
2.637, -6.01299e-18
2.638, -5.09958e-18
2.639, -4.00855e-18
2.64, -5.04915e-18
2.641, -5.20158e-18
2.642, -5.44282e-18
2.643, -6.12815e-18
2.644, -7.61284e-18
2.645, -4.12373e-18
2.646, -6.49661e-18
2.647, -3.62922e-18
2.648, -5.20272e-18
2.649, -5.17751e-18
2.65, -4.44175e-18
2.651, -6.72579e-18
2.652, -5.45713e-18
2.653, -4.89902e-18
2.654, -5.58434e-18
2.655, -4.84859e-18
2.656, -4.64574e-18
2.657, -5.77517e-18
2.658, -6.28285e-18
2.659, -4.74773e-18
2.66, -5.78833e-18
2.661, -6.02957e-18
2.662, -5.38263e-18
2.663, -4.64687e-18
2.664, -4.08874e-18
2.665, -6.81689e-18
2.666, -4.92649e-18
2.667, -4.90126e-18
2.668, -5.76423e-18
2.669, -5.02848e-18
2.67, -5.80263e-18
2.671, -5.06687e-18
2.672, -4.06467e-18
2.673, -6.61517e-18
2.674, -4.63595e-18
2.675, -4.96601e-18
2.676, -4.76314e-18
2.677, -5.35966e-18
2.678, -5.86735e-18
2.679, -6.28623e-18
2.68, -3.41884e-18
2.681, -5.88052e-18
2.682, -7.63167e-18
2.683, -5.11955e-18
2.684, -3.67326e-18
2.685, -6.04613e-18
2.686, -6.02092e-18
2.687, -5.37398e-18
2.688, -4.46058e-18
2.689, -4.43537e-18
2.69, -7.69642e-18
2.691, -5.6284e-18
2.692, -4.2709e-18
2.693, -6.55496e-18
2.694, -2.44412e-18
2.695, -6.68215e-18
2.696, -5.05821e-18
2.697, -6.09881e-18
2.698, -6.25124e-18
2.699, -4.00559e-18
2.7, -5.93437e-18
2.701, -5.55389e-18
2.702, -4.7293e-18
2.703, -4.61527e-18
2.704, -4.7677e-18
2.705, -5.45303e-18
2.706, -6.76009e-18
2.707, -5.31379e-18
2.708, -5.73266e-18
2.709, -5.8851e-18
2.71, -5.41579e-18
2.711, -5.65703e-18
2.712, -5.63182e-18
2.713, -6.40595e-18
2.714, -4.42675e-18
2.715, -7.42134e-18
2.716, -4.64277e-18
2.717, -3.81819e-18
2.718, -6.3687e-18
2.719, -5.27765e-18
2.72, -5.78534e-18
2.721, -6.29303e-18
2.722, -5.11319e-18
2.723, -5.79852e-18
2.724, -5.59568e-18
2.725, -6.281e-18
2.726, -3.50243e-18
2.727, -5.60886e-18
2.728, -6.20536e-18
2.729, -5.46961e-18
2.73, -5.35558e-18
2.731, -4.26454e-18
2.732, -6.81504e-18
2.733, -3.41475e-18
2.734, -5.52115e-18
2.735, -5.40712e-18
2.736, -4.84901e-18
2.737, -5.26788e-18
2.738, -5.15385e-18
2.739, -4.59575e-18
2.74, -4.74818e-18
2.741, -4.54533e-18
2.742, -5.58593e-18
2.743, -5.47189e-18
2.744, -6.33485e-18
2.745, -4.44447e-18
2.746, -6.46207e-18
2.747, -3.94995e-18
2.748, -6.50045e-18
2.749, -3.01134e-18
2.75, -5.91711e-18
2.751, -7.75706e-18
2.752, -5.15614e-18
2.753, -3.79865e-18
2.754, -7.50379e-18
2.755, -6.23513e-18
2.756, -3.98947e-18
2.757, -5.6518e-18
2.758, -4.82722e-18
2.759, -4.44674e-18
2.76, -6.99725e-18
2.761, -4.66275e-18
2.762, -4.63754e-18
2.763, -4.87877e-18
2.764, -6.18583e-18
2.765, -6.78234e-18
2.766, -4.35904e-18
2.767, -7.08718e-18
2.768, -4.39743e-18
2.769, -8.19138e-18
2.77, -3.72526e-18
2.771, -7.51921e-18
2.772, -5.27355e-18
2.773, -4.36015e-18
2.774, -5.84484e-18
2.775, -5.99727e-18
2.776, -5.2615e-18
2.777, -3.99284e-18
2.778, -5.83281e-18
2.779, -6.51813e-18
2.78, -4.53892e-18
2.781, -5.04661e-18
2.782, -7.5971e-18
2.783, -5.44026e-18
2.784, -5.05978e-18
2.785, -4.94574e-18
2.786, -5.71919e-18
2.787, -5.60515e-18
2.788, -5.31348e-18
2.789, -5.9988e-18
2.79, -5.52951e-18
2.791, -4.79375e-18
2.792, -3.79154e-18
2.793, -5.36505e-18
2.794, -5.33984e-18
2.795, -4.60408e-18
2.796, -4.57885e-18
2.797, -5.53063e-18
2.798, -6.57123e-18
2.799, -4.59202e-18
2.8, -4.12273e-18
2.801, -7.38377e-18
2.802, -3.98347e-18
2.803, -5.37935e-18
2.804, -5.35414e-18
2.805, -3.99666e-18
2.806, -5.92543e-18
2.807, -5.81139e-18
2.808, -5.43091e-18
2.809, -5.05041e-18
2.81, -4.4923e-18
2.811, -5.17763e-18
2.812, -5.86296e-18
2.813, -6.5483e-18
2.814, -5.45726e-18
2.815, -6.67549e-18
2.816, -4.60746e-18
2.817, -4.58225e-18
2.818, -4.02412e-18
2.819, -7.10753e-18
2.82, -5.66123e-18
2.821, -5.45836e-18
2.822, -4.45616e-18
2.823, -4.96384e-18
2.824, -4.93863e-18
2.825, -4.20287e-18
2.826, -7.19747e-18
2.827, -3.70836e-18
2.828, -6.17003e-18
2.829, -6.58891e-18
2.83, -4.6097e-18
2.831, -4.31803e-18
2.832, -6.77971e-18
2.833, -4.8893e-18
2.834, -4.86409e-18
2.835, -4.75005e-18
2.836, -4.45838e-18
2.837, -5.14371e-18
2.838, -6.18431e-18
2.839, -5.62618e-18
2.84, -5.06804e-18
2.841, -6.10864e-18
2.842, -5.37288e-18
2.843, -4.28187e-18
2.844, -6.12182e-18
2.845, -4.0538e-18
2.846, -5.36085e-18
2.847, -4.35864e-18
2.848, -5.84334e-18
2.849, -6.26222e-18
2.85, -3.7501e-18
2.851, -5.50123e-18
2.852, -5.47601e-18
2.853, -6.25016e-18
2.854, -3.82687e-18
2.855, -6.9991e-18
2.856, -5.46398e-18
2.857, -5.61641e-18
2.858, -5.59121e-18
2.859, -4.76663e-18
2.86, -4.38614e-18
2.861, -6.75902e-18
2.862, -4.24691e-18
2.863, -6.53097e-18
2.864, -4.64058e-18
2.865, -3.816e-18
2.866, -7.07703e-18
2.867, -4.83137e-18
2.868, -3.38508e-18
2.869, -5.22503e-18
2.87, -5.11099e-18
2.871, -6.06278e-18
2.872, -6.74811e-18
2.873, -3.88072e-18
2.874, -5.72068e-18
2.875, -6.13955e-18
2.876, -5.67026e-18
2.877, -3.77987e-18
2.878, -6.508e-18
2.879, -3.28533e-18
2.88, -7.25692e-18
2.881, -6.07707e-18
2.882, -6.31832e-18
2.883, -4.16148e-18
2.884, -6.00145e-18
2.885, -5.26569e-18
2.886, -5.41812e-18
2.887, -5.39292e-18
2.888, -4.30188e-18
2.889, -5.96421e-18
2.89, -4.962e-18
2.891, -4.22625e-18
2.892, -6.33265e-18
2.893, -4.1758e-18
2.894, -5.39405e-18
2.895, -4.65829e-18
2.896, -4.63308e-18
2.897, -3.8085e-18
2.898, -6.09256e-18
2.899, -5.35681e-18
2.9, -4.62106e-18
2.901, -3.88531e-18
2.902, -5.28117e-18
2.903, -5.16714e-18
2.904, -5.94129e-18
2.905, -5.20553e-18
2.906, -4.46978e-18
2.907, -3.73403e-18
2.908, -5.574e-18
2.909, -6.25932e-18
2.91, -3.48076e-18
2.911, -5.67599e-18
2.912, -6.36131e-18
2.913, -4.20446e-18
2.914, -6.57734e-18
2.915, -4.77577e-18
2.916, -4.21763e-18
2.917, -7.56748e-18
2.918, -5.23302e-18
2.919, -4.49726e-18
2.92, -4.29442e-18
2.921, -6.57846e-18
2.922, -4.95452e-18
2.923, -6.08394e-18
2.924, -5.52581e-18
2.925, -4.79006e-18
2.926, -4.76485e-18
2.927, -5.98309e-18
2.928, -6.04669e-18
2.929, -5.57737e-18
2.93, -4.84163e-18
2.931, -4.72759e-18
2.932, -3.63657e-18
2.933, -5.65417e-18
2.934, -5.62896e-18
2.935, -4.8932e-18
2.936, -4.15745e-18
2.937, -6.53032e-18
2.938, -4.37348e-18
2.939, -6.21344e-18
2.94, -5.1224e-18
2.941, -4.83073e-18
2.942, -4.09498e-18
2.943, -6.82311e-18
2.944, -5.19917e-18
2.945, -6.59503e-18
2.946, -5.41519e-18
2.947, -7.25514e-18
2.948, -3.94367e-18
2.949, -6.31654e-18
2.95, -4.51497e-18
2.951, -4.40094e-18
2.952, -7.39554e-18
2.953, -4.43933e-18
2.954, -6.72338e-18
2.955, -2.96783e-18
2.956, -4.80778e-18
2.957, -5.13783e-18
2.958, -7.68833e-18
2.959, -5.35386e-18
2.96, -4.6181e-18
2.961, -3.88234e-18
2.962, -6.61047e-18
2.963, -5.34181e-18
2.964, -5.31659e-18
2.965, -4.58084e-18
2.966, -4.28916e-18
2.967, -7.5502e-18
2.968, -5.30453e-18
2.969, -4.56878e-18
2.97, -3.83302e-18
2.971, -7.09406e-18
2.972, -5.38131e-18
2.973, -6.33309e-18
2.974, -4.26506e-18
2.975, -6.5491e-18
2.976, -4.30345e-18
2.977, -5.52169e-18
2.978, -4.87475e-18
2.979, -4.84954e-18
2.98, -5.80132e-18
2.981, -5.86492e-18
2.982, -5.12917e-18
2.983, -5.10396e-18
2.984, -4.3682e-18
2.985, -6.65224e-18
2.986, -4.31777e-18
2.987, -7.0459e-18
2.988, -3.82323e-18
2.989, -5.752e-18
2.99, -6.61496e-18
2.991, -4.28049e-18
2.992, -7.98563e-18
2.993, -5.65115e-18
2.994, -5.27066e-18
2.995, -5.15663e-18
2.996, -5.93076e-18
2.997, -6.88254e-18
2.998, -3.12699e-18
2.999, -5.05577e-18
3, -5.03058e-18
3.001, -5.183e-18
3.002, -5.95715e-18
3.003, -5.57667e-18
3.004, -4.66326e-18
3.005, -4.46041e-18
3.006, -6.30038e-18
3.007, -6.0087e-18
3.008, -6.42757e-18
3.009, -3.91545e-18
3.01, -6.64358e-18
3.011, -4.30909e-18
3.012, -6.32669e-18
3.013, -4.16985e-18
3.014, -6.36509e-18
3.015, -4.38588e-18
3.016, -8.35747e-18
3.017, -4.5131e-18
3.018, -5.02079e-18
3.019, -7.39365e-18
3.02, -4.79272e-18
3.021, -4.76751e-18
3.022, -5.54166e-18
3.023, -5.51646e-18
3.024, -4.42542e-18
3.025, -6.08774e-18
3.026, -5.70726e-18
3.027, -4.4386e-18
3.028, -6.4562e-18
3.029, -3.85527e-18
3.03, -6.13933e-18
3.031, -5.67003e-18
3.032, -4.75663e-18
3.033, -4.90906e-18
3.034, -5.06149e-18
3.035, -5.30273e-18
3.036, -4.74462e-18
3.037, -4.18651e-18
3.038, -6.29292e-18
3.039, -2.98145e-18
3.04, -6.50894e-18
3.041, -5.24028e-18
3.042, -6.10325e-18
3.043, -5.27867e-18
3.044, -5.69756e-18
3.045, -5.31707e-18
3.046, -4.93659e-18
3.047, -3.75674e-18
3.048, -7.99479e-18
3.049, -6.72612e-18
3.05, -2.97056e-18
3.051, -5.34343e-18
3.052, -5.76231e-18
3.053, -6.44764e-18
3.054, -3.49143e-18
3.055, -6.48602e-18
3.056, -3.61863e-18
3.057, -6.34677e-18
3.058, -5.25574e-18
3.059, -5.23051e-18
3.06, -6.44874e-18
3.061, -5.44653e-18
3.062, -6.66477e-18
3.063, -4.41911e-18
3.064, -7.14724e-18
3.065, -5.16803e-18
3.066, -4.78754e-18
3.067, -4.67352e-18
3.068, -4.64829e-18
3.069, -6.04415e-18
3.07, -6.72949e-18
3.071, -4.75028e-18
3.072, -4.72506e-18
3.073, -6.47621e-18
3.074, -5.38517e-18
3.075, -6.15933e-18
3.076, -6.93348e-18
3.077, -3.71081e-18
3.078, -6.08367e-18
3.079, -7.12427e-18
3.08, -4.3457e-18
3.081, -6.62976e-18
3.082, -3.40709e-18
3.083, -5.06942e-18
3.084, -6.37647e-18
3.085, -3.50909e-18
3.086, -6.5925e-18
3.087, -4.61329e-18
3.088, -4.32162e-18
3.089, -7.93794e-18
3.09, -6.8469e-18
3.091, -2.73606e-18
3.092, -5.19774e-18
3.093, -4.72844e-18
3.094, -5.94666e-18
3.095, -6.80963e-18
3.096, -4.91924e-18
3.097, -3.82822e-18
3.098, -6.64517e-18
3.099, -4.75476e-18
3.1, -4.72955e-18
3.101, -4.61551e-18
3.102, -5.65611e-18
3.103, -6.69671e-18
3.104, -4.09578e-18
3.105, -6.11338e-18
3.106, -5.02234e-18
3.107, -4.10894e-18
3.108, -7.45881e-18
3.109, -4.14734e-18
3.11, -5.72084e-18
3.111, -6.31735e-18
3.112, -4.42695e-18
3.113, -6.26691e-18
3.114, -4.11005e-18
3.115, -6.3941e-18
3.116, -4.23727e-18
3.117, -7.32068e-18
3.118, -4.89738e-18
3.119, -4.16162e-18
3.12, -6.17921e-18
3.121, -5.44345e-18
3.122, -5.06295e-18
3.123, -4.14956e-18
3.124, -6.70007e-18
3.125, -4.54323e-18
3.126, -3.98513e-18
3.127, -6.26918e-18
3.128, -3.66825e-18
3.129, -5.33057e-18
3.13, -6.37117e-18
3.131, -5.10251e-18
3.132, -5.0773e-18
3.133, -6.47316e-18
3.134, -4.40514e-18
3.135, -6.68919e-18
3.136, -5.42052e-18
3.137, -5.21766e-18
3.138, -5.19244e-18
3.139, -5.34487e-18
3.14, -6.20784e-18
3.141, -5.82735e-18
3.142, -5.35805e-18
3.143, -4.08936e-18
3.144, -6.46222e-18
3.145, -5.10474e-18
3.146, -4.54661e-18
3.147, -5.0543e-18
3.148, -5.73963e-18
3.149, -5.1815e-18
3.15, -4.62337e-18
3.151, -5.75279e-18
3.152, -5.54995e-18
3.153, -5.79117e-18
3.154, -4.87777e-18
3.155, -5.5631e-18
3.156, -6.60371e-18
3.157, -4.09158e-18
3.158, -6.46445e-18
3.159, -4.30759e-18
3.16, -5.79229e-18
3.161, -5.32299e-18
3.162, -3.96551e-18
3.163, -6.16073e-18
3.164, -5.86906e-18
3.165, -3.80104e-18
3.166, -5.99626e-18
3.167, -5.52696e-18
3.168, -4.52474e-18
3.169, -3.96661e-18
3.17, -6.87239e-18
3.171, -5.15965e-18
3.172, -5.75617e-18
3.173, -6.44149e-18
3.174, -4.46228e-18
3.175, -5.05878e-18
3.176, -6.54347e-18
3.177, -5.09718e-18
3.178, -5.51606e-18
3.179, -6.37902e-18
3.18, -3.15638e-18
3.181, -6.3286e-18
3.182, -3.72768e-18
3.183, -6.01173e-18
3.184, -6.25297e-18
3.185, -4.18496e-18
3.186, -7.17954e-18
3.187, -5.28915e-18
3.188, -4.28693e-18
3.189, -6.21571e-18
3.19, -5.83523e-18
3.191, -5.63238e-18
3.192, -4.45252e-18
3.193, -4.60494e-18
3.194, -5.64554e-18
3.195, -6.33086e-18
3.196, -4.70694e-18
3.197, -5.92516e-18
3.198, -7.40986e-18
3.199, -4.6313e-18
3.2, -5.05017e-18
3.201, -4.66969e-18
3.202, -5.44313e-18
3.203, -7.19428e-18
3.204, -6.19207e-18
3.205, -5.9004e-18
3.206, -4.80935e-18
3.207, -4.0736e-18
3.208, -7.06819e-18
3.209, -4.82254e-18
3.21, -5.59666e-18
3.211, -5.12737e-18
3.212, -5.01334e-18
3.213, -6.05393e-18
3.214, -6.29516e-18
3.215, -4.31595e-18
3.216, -7.04409e-18
3.217, -5.06488e-18
3.218, -4.50675e-18
