sim_time, unit_box_Custom?world_linear_acceleration/y
2.717, -9.78112
2.718, -9.78112
2.719, -9.78112
2.72, -9.78112
2.721, -9.78112
2.722, -9.78112
2.723, -9.78112
2.724, -9.78112
2.725, -9.78112
2.726, -9.78112
2.727, -9.78112
2.728, -9.78112
2.729, -9.78112
2.73, -9.78112
2.731, -9.78112
2.732, -9.78112
2.733, -9.78112
2.734, -9.78112
2.735, -9.78112
2.736, -9.78112
2.737, -9.78112
2.738, -9.78112
2.739, -9.78112
2.74, -9.78112
2.741, -9.78112
2.742, -9.78112
2.743, -9.78112
2.744, -9.78112
2.745, -9.78112
2.746, -9.78112
2.747, -9.78112
2.748, -9.78112
2.749, -9.78112
2.75, -9.78112
2.751, -9.78112
2.752, -9.78112
2.753, -9.78112
2.754, -9.78112
2.755, -9.78112
2.756, -9.78112
2.757, -9.78112
2.758, -9.78112
2.759, -9.78112
2.76, -9.78112
2.761, -9.78112
2.762, -9.78112
2.763, -9.78112
2.764, -9.78112
2.765, -9.78112
2.766, -9.78112
2.767, -9.78112
2.768, -9.78112
2.769, -9.78112
2.77, -9.78112
2.771, -9.78112
2.772, -9.78112
2.773, -9.78112
2.774, -9.78112
2.775, -9.78112
2.776, -9.78112
2.777, -9.78112
2.778, -9.78112
2.779, -9.78112
2.78, -9.78112
2.781, -9.78112
2.782, -9.78112
2.783, -9.78112
2.784, -9.78112
2.785, -9.78112
2.786, -9.78112
2.787, -9.78112
2.788, -9.78112
2.789, -9.78112
2.79, -9.78112
2.791, -9.78112
2.792, -9.78112
2.793, -9.78112
2.794, -9.78112
2.795, -9.78112
2.796, -9.78112
2.797, -9.78112
2.798, -9.78112
2.799, -9.78112
2.8, -9.78112
2.801, -9.78112
2.802, -9.78112
2.803, -9.78112
2.804, -9.78112
2.805, -9.78112
2.806, -9.78112
2.807, -9.78112
2.808, -9.78112
2.809, -9.78112
2.81, -9.78112
2.811, -9.78112
2.812, -9.78112
2.813, -9.78112
2.814, -9.78112
2.815, -9.78112
2.816, -9.78112
2.817, -9.78112
2.818, -9.78112
2.819, -9.78112
2.82, -9.78112
2.821, -9.78112
2.822, -9.78112
2.823, -9.78112
2.824, -9.78112
2.825, -9.78112
2.826, -9.78112
2.827, -9.78112
2.828, -9.78112
2.829, -9.78112
2.83, -9.78112
2.831, -9.78112
2.832, -9.78112
2.833, -9.78112
2.834, -9.78112
2.835, -9.78112
2.836, -9.78112
2.837, -9.78112
2.838, -9.78112
2.839, -9.78112
2.84, -9.78112
2.841, -9.78112
2.842, -9.78112
2.843, -9.78112
2.844, -9.78112
2.845, -9.78112
2.846, -9.78112
2.847, -9.78112
2.848, -9.78112
2.849, -9.78112
2.85, -9.78112
2.851, -9.78112
2.852, -9.78112
2.853, -9.78112
2.854, -9.78112
2.855, -9.78112
2.856, -9.78112
2.857, -9.78112
2.858, -9.78112
2.859, -9.78112
2.86, -9.78112
2.861, -9.78112
2.862, -9.78112
2.863, -9.78112
2.864, -9.78112
2.865, -9.78112
2.866, -9.78112
2.867, -9.78112
2.868, -9.78112
2.869, -9.78112
2.87, -9.78112
2.871, -9.78112
2.872, -9.78112
2.873, -9.78112
2.874, -9.78112
2.875, -9.78112
2.876, -9.78112
2.877, -9.78112
2.878, -9.78112
2.879, -9.78112
2.88, -9.78112
2.881, -9.78112
2.882, -9.78112
2.883, -9.78112
2.884, -9.78112
2.885, -9.78112
2.886, -9.78112
2.887, -9.78112
2.888, -9.78112
2.889, -9.78112
2.89, -9.78112
2.891, -9.78112
2.892, -9.78112
2.893, -9.78112
2.894, -9.78112
2.895, -9.78112
2.896, -9.78112
2.897, -9.78112
2.898, -9.78112
2.899, -9.78112
2.9, -9.78112
2.901, -9.78112
2.902, -9.78112
2.903, -9.78112
2.904, -9.78112
2.905, -9.78112
2.906, -9.78112
2.907, -9.78112
2.908, -9.78112
2.909, -9.78112
2.91, -9.78112
2.911, -9.78112
2.912, -9.78112
2.913, -9.78112
2.914, -9.78112
2.915, -9.78112
2.916, -9.78112
2.917, -9.78112
2.918, -9.78112
2.919, -9.78112
2.92, -9.78112
2.921, -9.78112
2.922, -9.78112
2.923, -9.78112
2.924, -9.78112
2.925, -9.78112
2.926, -9.78112
2.927, -9.78112
2.928, -9.78112
2.929, -9.78112
2.93, -9.78112
2.931, -9.78112
2.932, -9.78112
2.933, -9.78112
2.934, -9.78112
2.935, -9.78112
2.936, -9.78112
2.937, -9.78112
2.938, -9.78112
2.939, -9.78112
2.94, -9.78112
2.941, -9.78112
2.942, -9.78112
2.943, -9.78112
2.944, -9.78112
2.945, -9.78112
2.946, -9.78112
2.947, -9.78112
2.948, -9.78112
2.949, -9.78112
2.95, -9.78112
2.951, -9.78112
2.952, -9.78112
2.953, -9.78112
2.954, -9.78112
2.955, -9.78112
2.956, -9.78112
2.957, -9.78112
2.958, -9.78112
2.959, -9.78112
2.96, -9.78112
2.961, -9.78112
2.962, -9.78112
2.963, -9.78112
2.964, -9.78112
2.965, -9.78112
2.966, -9.78112
2.967, -9.78112
2.968, -9.78112
2.969, -9.78112
2.97, -9.78112
2.971, -9.78112
2.972, -9.78112
2.973, -9.78112
2.974, -9.78112
2.975, -9.78112
2.976, -9.78112
2.977, -9.78112
2.978, -9.78112
2.979, -9.78112
2.98, -9.78112
2.981, -9.78112
2.982, -9.78112
2.983, -9.78112
2.984, -9.78112
2.985, -9.78112
2.986, -9.78112
2.987, -9.78112
2.988, -9.78112
2.989, -9.78112
2.99, -9.78112
2.991, -9.78112
2.992, -9.78112
2.993, -9.78112
2.994, -9.78112
2.995, -9.78112
2.996, -9.78112
2.997, -9.78112
2.998, -9.78112
2.999, -9.78112
3, -9.78112
3.001, -9.78112
3.002, -9.78112
3.003, -9.78112
3.004, -9.78112
3.005, -9.78112
3.006, -9.78112
3.007, -9.78112
3.008, -9.78112
3.009, -9.78112
3.01, -9.78112
3.011, -9.78112
3.012, -9.78112
3.013, -9.78112
3.014, -9.78112
3.015, -9.78112
3.016, -9.78112
3.017, -9.78112
3.018, -9.78112
3.019, -9.78112
3.02, -9.78112
3.021, -9.78112
3.022, -9.78112
3.023, -9.78112
3.024, -9.78112
3.025, -9.78112
3.026, -9.78112
3.027, -9.78112
3.028, -9.78112
3.029, -9.78112
3.03, -9.78112
3.031, -9.78112
3.032, -9.78112
3.033, -9.78112
3.034, -9.78112
3.035, -9.78112
3.036, -9.78112
3.037, -9.78112
3.038, -9.78112
3.039, -9.78112
3.04, -9.78112
3.041, -9.78112
3.042, -9.78112
3.043, -9.78112
3.044, -9.78112
3.045, -9.78112
3.046, -9.78112
3.047, -9.78112
3.048, -9.78112
3.049, -9.78112
3.05, -9.78112
3.051, -9.78112
3.052, -9.78112
3.053, -9.78112
3.054, -9.78112
3.055, -9.78112
3.056, -9.78112
3.057, -9.78112
3.058, -9.78112
3.059, -9.78112
3.06, -9.78112
3.061, -9.78112
3.062, -9.78112
3.063, -9.78112
3.064, -9.78112
3.065, -9.78112
3.066, -9.78112
3.067, -9.78112
3.068, -9.78112
3.069, -9.78112
3.07, -9.78112
3.071, -9.78112
3.072, -9.78112
3.073, -9.78112
3.074, -9.78112
3.075, -9.78112
3.076, -9.78112
3.077, -9.78112
3.078, -9.78112
3.079, -9.78112
3.08, -9.78112
3.081, -9.78112
3.082, -9.78112
3.083, -9.78112
3.084, -9.78112
3.085, -9.78112
3.086, -9.78112
3.087, -9.78112
3.088, -9.78112
3.089, -9.78112
3.09, -9.78112
3.091, -9.78112
3.092, -9.78112
3.093, -9.78112
3.094, -9.78112
3.095, -9.78112
3.096, -9.78112
3.097, -9.78112
3.098, -9.78112
3.099, -9.78112
3.1, -9.78112
3.101, -9.78112
3.102, -9.78112
3.103, -9.78112
3.104, -9.78112
3.105, -9.78112
3.106, -9.78112
3.107, -9.78112
3.108, -9.78112
3.109, -9.78112
3.11, -9.78112
3.111, -9.78112
3.112, -9.78112
3.113, -9.78112
3.114, -9.78112
3.115, -9.78112
3.116, -9.78112
3.117, -9.78112
3.118, -9.78112
3.119, -9.78112
3.12, -9.78112
3.121, -9.78112
3.122, -9.78112
3.123, -9.78112
3.124, -9.78112
3.125, -9.78112
3.126, -9.78112
3.127, -9.78112
3.128, -9.78112
3.129, -9.78112
3.13, -9.78112
3.131, -9.78112
3.132, -9.78112
3.133, -9.78112
3.134, -9.78112
3.135, -9.78112
3.136, -9.78112
3.137, -9.78112
3.138, -9.78112
3.139, -9.78112
3.14, -9.78112
3.141, -9.78112
3.142, -9.78112
3.143, -9.78112
3.144, -9.78112
3.145, -9.78112
3.146, -9.78112
3.147, -9.78112
3.148, -9.78112
3.149, -9.78112
3.15, -9.78112
3.151, -9.78112
3.152, -9.78112
3.153, -9.78112
3.154, -9.78112
3.155, -9.78112
3.156, -9.78112
3.157, -9.78112
3.158, -9.78112
3.159, -9.78112
3.16, -9.78112
3.161, -9.78112
3.162, -9.78112
3.163, -9.78112
3.164, -9.78112
3.165, -9.78112
3.166, -9.78112
3.167, -9.78112
3.168, -9.78112
3.169, -9.78112
3.17, -9.78112
3.171, -9.78112
3.172, -9.78112
3.173, -9.78112
3.174, -9.78112
3.175, -9.78112
3.176, -9.78112
3.177, -9.78112
3.178, -9.78112
3.179, -9.78112
3.18, -9.78112
3.181, -9.78112
3.182, -9.78112
3.183, -9.78112
3.184, -9.78112
3.185, -9.78112
3.186, -9.78112
3.187, -9.78112
3.188, -9.78112
3.189, -9.78112
3.19, -9.78112
3.191, -9.78112
3.192, -9.78112
3.193, -9.78112
3.194, -9.78112
3.195, -9.78112
3.196, -9.78112
3.197, -9.78112
3.198, -9.78112
3.199, -9.78112
3.2, -9.78112
3.201, -9.78112
3.202, -9.78112
3.203, -9.78112
3.204, -9.78112
3.205, -9.78112
3.206, -9.78112
3.207, -9.78112
3.208, -9.78112
3.209, -9.78112
3.21, -9.78112
3.211, -9.78112
3.212, -9.78112
3.213, -9.78112
3.214, -9.78112
3.215, -9.78112
3.216, -9.78112
3.217, -9.78112
3.218, -9.78112
3.219, -9.78112
3.22, -9.78112
3.221, -9.78112
3.222, -9.78112
3.223, -9.78112
3.224, -9.78112
3.225, -9.78112
3.226, -9.78112
3.227, -9.78112
3.228, -9.78112
3.229, -9.78112
3.23, -9.78112
3.231, -9.78112
3.232, -9.78112
3.233, -9.78112
3.234, -9.78112
3.235, -9.78112
3.236, -9.78112
3.237, -9.78112
3.238, -9.78112
3.239, -9.78112
3.24, -9.78112
3.241, -9.78112
3.242, -9.78112
3.243, -9.78112
3.244, -9.78112
3.245, -9.78112
3.246, -9.78112
3.247, -9.78112
3.248, -9.78112
3.249, -9.78112
3.25, -9.78112
3.251, -9.78112
3.252, -9.78112
3.253, -9.78112
3.254, -9.78112
3.255, -9.78112
3.256, -9.78112
3.257, -9.78112
3.258, -9.78112
3.259, -9.78112
3.26, -9.78112
3.261, -9.78112
3.262, -9.78112
3.263, -9.78112
3.264, -9.78112
3.265, -9.78112
3.266, -9.78112
3.267, -9.78112
3.268, -9.78112
3.269, -9.78112
3.27, -9.78112
3.271, -9.78112
3.272, -9.78112
3.273, -9.78112
3.274, -9.78112
3.275, -9.78112
3.276, -9.78112
3.277, -9.78112
3.278, -9.78112
3.279, -9.78112
3.28, -9.78112
3.281, -9.78112
3.282, -9.78112
3.283, -9.78112
3.284, -9.78112
3.285, -9.78112
3.286, -9.78112
3.287, -9.78112
3.288, -9.78112
3.289, -9.78112
3.29, -9.78112
3.291, -9.78112
3.292, -9.78112
3.293, -9.78112
3.294, -9.78112
3.295, -9.78112
3.296, -9.78112
3.297, -9.78112
3.298, -9.78112
3.299, -9.78112
3.3, -9.78112
3.301, -9.78112
3.302, -9.78112
3.303, -9.78112
3.304, -9.78112
3.305, -9.78112
3.306, -9.78112
3.307, -9.78112
3.308, -9.78112
3.309, -9.78112
3.31, -9.78112
3.311, -9.78112
3.312, -9.78112
3.313, -9.78112
3.314, -9.78112
3.315, -9.78112
3.316, -9.78112
3.317, -9.78112
3.318, -9.78112
3.319, -9.78112
3.32, -9.78112
3.321, -9.78112
3.322, -9.78112
3.323, -9.78112
3.324, -9.78112
3.325, -9.78112
3.326, -9.78112
3.327, -9.78112
3.328, -9.78112
3.329, -9.78112
3.33, -9.78112
3.331, -9.78112
3.332, -9.78112
3.333, -9.78112
3.334, -9.78112
3.335, -9.78112
3.336, -9.78112
3.337, -9.78112
3.338, -9.78112
3.339, -9.78112
3.34, -9.78112
3.341, -9.78112
3.342, -9.78112
3.343, -9.78112
3.344, -9.78112
3.345, -9.78112
3.346, -9.78112
3.347, -9.78112
3.348, -9.78112
3.349, -9.78112
3.35, -9.78112
3.351, -9.78112
3.352, -9.78112
3.353, -9.78112
3.354, -9.78112
3.355, -9.78112
3.356, -9.78112
3.357, -9.78112
3.358, -9.78112
3.359, -9.78112
3.36, -9.78112
3.361, -9.78112
3.362, -9.78112
3.363, -9.78112
3.364, -9.78112
3.365, -9.78112
3.366, -9.78112
3.367, -9.78112
3.368, -9.78112
3.369, -9.78112
3.37, -9.78112
3.371, -9.78112
3.372, -9.78112
3.373, -9.78112
3.374, -9.78112
3.375, -9.78112
3.376, -9.78112
3.377, -9.78112
3.378, -9.78112
3.379, -9.78112
3.38, -9.78112
3.381, -9.78112
3.382, -9.78112
3.383, -9.78112
3.384, -9.78112
3.385, -9.78112
3.386, -9.78112
3.387, -9.78112
3.388, -9.78112
3.389, -9.78112
3.39, -9.78112
3.391, -9.78112
3.392, -9.78112
3.393, -9.78112
3.394, -9.78112
3.395, -9.78112
3.396, -9.78112
3.397, -9.78112
3.398, -9.78112
3.399, -9.78112
3.4, -9.78112
3.401, -9.78112
3.402, -9.78112
3.403, -9.78112
3.404, -9.78112
3.405, -9.78112
3.406, -9.78112
3.407, -9.78112
3.408, -9.78112
3.409, -9.78112
3.41, -9.78112
3.411, -9.78112
3.412, -9.78112
3.413, -9.78112
3.414, -9.78112
3.415, -9.78112
3.416, -9.78112
3.417, -9.78112
3.418, -9.78112
3.419, -9.78112
3.42, -9.78112
3.421, -9.78112
3.422, -9.78112
3.423, -9.78112
3.424, -9.78112
3.425, -9.78112
3.426, -9.78112
3.427, -9.78112
3.428, -9.78112
3.429, -9.78112
3.43, -9.78112
3.431, -9.78112
3.432, -9.78112
3.433, -9.78112
3.434, -9.78112
3.435, -9.78112
3.436, -9.78112
3.437, -9.78112
3.438, -9.78112
3.439, -9.78112
3.44, -9.78112
3.441, -9.78112
3.442, -9.78112
3.443, -9.78112
3.444, -9.78112
3.445, -9.78112
3.446, -9.78112
3.447, -9.78112
3.448, -9.78112
3.449, -9.78112
3.45, -9.78112
3.451, -9.78112
3.452, -9.78112
3.453, -9.78112
3.454, -9.78112
3.455, -9.78112
3.456, -9.78112
3.457, -9.78112
3.458, -9.78112
3.459, -9.78112
3.46, -9.78112
3.461, -9.78112
3.462, -9.78112
3.463, -9.78112
3.464, -9.78112
3.465, -9.78112
3.466, -9.78112
3.467, -9.78112
3.468, -9.78112
3.469, -9.78112
3.47, -9.78112
3.471, -9.78112
3.472, -9.78112
3.473, -9.78112
3.474, -9.78112
3.475, -9.78112
3.476, -9.78112
3.477, -9.78112
3.478, -9.78112
3.479, -9.78112
3.48, -9.78112
3.481, -9.78112
3.482, -9.78112
3.483, -9.78112
3.484, -9.78112
3.485, -9.78112
3.486, -9.78112
3.487, -9.78112
3.488, -9.78112
3.489, -9.78112
3.49, -9.78112
3.491, -9.78112
3.492, -9.78112
3.493, -9.78112
3.494, -9.78112
3.495, -9.78112
3.496, -9.78112
3.497, -9.78112
3.498, -9.78112
3.499, -9.78112
3.5, -9.78112
3.501, -9.78112
3.502, -9.78112
3.503, -9.78112
3.504, -9.78112
3.505, -9.78112
3.506, -9.78112
3.507, -9.78112
3.508, -9.78112
3.509, -9.78112
3.51, -9.78112
3.511, -9.78112
3.512, -9.78112
3.513, -9.78112
3.514, -9.78112
3.515, -9.78112
3.516, -9.78112
3.517, -9.78112
3.518, -9.78112
3.519, -9.78112
3.52, -9.78112
3.521, -9.78112
3.522, -9.78112
3.523, -9.78112
3.524, -9.78112
3.525, -9.78112
3.526, -9.78112
3.527, -9.78112
3.528, -9.78112
3.529, -9.78112
3.53, -9.78112
3.531, -9.78112
3.532, -9.78112
3.533, -9.78112
3.534, -9.78112
3.535, -9.78112
3.536, -9.78112
3.537, -9.78112
3.538, -9.78112
3.539, -9.78112
3.54, -9.78112
3.541, -9.78112
3.542, -9.78112
3.543, -9.78112
3.544, -9.78112
3.545, -9.78112
3.546, -9.78112
3.547, -9.78112
3.548, -9.78112
3.549, -9.78112
3.55, -9.78112
3.551, -9.78112
3.552, -9.78112
3.553, -9.78112
3.554, -9.78112
3.555, -9.78112
3.556, -9.78112
3.557, -9.78112
3.558, -9.78112
3.559, -9.78112
3.56, -9.78112
3.561, -9.78112
3.562, -9.78112
3.563, -9.78112
3.564, -9.78112
3.565, -9.78112
3.566, -9.78112
3.567, -9.78112
3.568, -9.78112
3.569, -9.78112
3.57, -9.78112
3.571, -9.78112
3.572, -9.78112
3.573, -9.78112
3.574, -9.78112
3.575, -9.78112
3.576, -9.78112
3.577, -9.78112
3.578, -9.78112
3.579, -9.78112
3.58, -9.78112
3.581, -9.78112
3.582, -9.78112
3.583, -9.78112
3.584, -9.78112
3.585, -9.78112
3.586, -9.78112
3.587, -9.78112
3.588, -9.78112
3.589, -9.78112
3.59, -9.78112
3.591, -9.78112
3.592, -9.78112
3.593, -9.78112
3.594, -9.78112
3.595, -9.78112
3.596, -9.78112
3.597, -9.78112
3.598, -9.78112
3.599, -9.78112
3.6, -9.78112
3.601, -9.78112
3.602, -9.78112
3.603, -9.78112
3.604, -9.78112
3.605, -9.78112
3.606, -9.78112
3.607, -9.78112
3.608, -9.78112
3.609, -9.78112
3.61, -9.78112
3.611, -9.78112
3.612, -9.78112
3.613, -9.78112
3.614, -9.78112
3.615, -9.78112
3.616, -9.78112
3.617, -9.78112
3.618, -9.78112
3.619, -9.78112
3.62, -9.78112
3.621, -9.78112
3.622, -9.78112
3.623, -9.78112
3.624, -9.78112
3.625, -9.78112
3.626, -9.78112
3.627, -9.78112
3.628, -9.78112
3.629, -9.78112
3.63, -9.78112
3.631, -9.78112
3.632, -9.78112
3.633, -9.78112
3.634, -9.78112
3.635, -9.78112
3.636, -9.78112
3.637, -9.78112
3.638, -9.78112
3.639, -9.78112
3.64, -9.78112
3.641, -9.78112
3.642, -9.78112
3.643, -9.78112
3.644, -9.78112
3.645, -9.78112
3.646, -9.78112
3.647, -9.78112
3.648, -9.78112
3.649, -9.78112
3.65, -9.78112
3.651, -9.78112
3.652, -9.78112
3.653, -9.78112
3.654, -9.78112
3.655, -9.78112
3.656, -9.78112
3.657, -9.78112
3.658, -9.78112
3.659, -9.78112
3.66, -9.78112
3.661, -9.78112
3.662, -9.78112
3.663, -9.78112
3.664, -9.78112
3.665, -9.78112
3.666, -9.78112
3.667, -9.78112
3.668, -9.78112
3.669, -9.78112
3.67, -9.78112
3.671, -9.78112
3.672, -9.78112
3.673, -9.78112
3.674, -9.78112
3.675, -9.78112
3.676, -9.78112
3.677, -9.78112
3.678, -9.78112
3.679, -9.78112
3.68, -9.78112
3.681, -9.78112
3.682, -9.78112
3.683, -9.78112
3.684, -9.78112
3.685, -9.78112
3.686, -9.78112
3.687, -9.78112
3.688, -9.78112
3.689, -9.78112
3.69, -9.78112
3.691, -9.78112
3.692, -9.78112
3.693, -9.78112
3.694, -9.78112
3.695, -9.78112
3.696, -9.78112
3.697, -9.78112
3.698, -9.78112
3.699, -9.78112
3.7, -9.78112
3.701, -9.78112
3.702, -9.78112
3.703, -9.78112
3.704, -9.78112
3.705, -9.78112
3.706, -9.78112
3.707, -9.78112
3.708, -9.78112
3.709, -9.78112
3.71, -9.78112
3.711, -9.78112
3.712, -9.78112
3.713, -9.78112
3.714, -9.78112
3.715, -9.78112
3.716, -9.78112
3.717, -9.78112
3.718, -9.78112
3.719, -9.78112
3.72, -9.78112
3.721, -9.78112
3.722, -9.78112
3.723, -9.78112
3.724, -9.78112
3.725, -9.78112
3.726, -9.78112
3.727, -9.78112
3.728, -9.78112
3.729, -9.78112
3.73, -9.78112
3.731, -9.78112
3.732, -9.78112
3.733, -9.78112
3.734, -9.78112
3.735, -9.78112
3.736, -9.78112
3.737, -9.78112
3.738, -9.78112
3.739, -9.78112
3.74, -9.78112
3.741, -9.78112
3.742, -9.78112
3.743, -9.78112
3.744, -9.78112
3.745, -9.78112
3.746, -9.78112
3.747, -9.78112
3.748, -9.78112
3.749, -9.78112
3.75, -9.78112
3.751, -9.78112
3.752, -9.78112
3.753, -9.78112
3.754, -9.78112
3.755, -9.78112
3.756, -9.78112
3.757, -9.78112
3.758, -9.78112
3.759, -9.78112
3.76, -9.78112
3.761, -9.78112
3.762, -9.78112
3.763, -9.78112
3.764, -9.78112
3.765, -9.78112
3.766, -9.78112
3.767, -9.78112
3.768, -9.78112
3.769, -9.78112
3.77, -9.78112
3.771, -9.78112
3.772, -9.78112
3.773, -9.78112
3.774, -9.78112
3.775, -9.78112
3.776, -9.78112
3.777, -9.78112
3.778, -9.78112
3.779, -9.78112
3.78, -9.78112
3.781, -9.78112
3.782, -9.78112
3.783, -9.78112
3.784, -9.78112
3.785, -9.78112
3.786, -9.78112
3.787, -9.78112
3.788, -9.78112
3.789, -9.78112
3.79, -9.78112
3.791, -9.78112
3.792, -9.78112
3.793, -9.78112
3.794, -9.78112
3.795, -9.78112
3.796, -9.78112
3.797, -9.78112
3.798, -9.78112
3.799, -9.78112
3.8, -9.78112
3.801, -9.78112
3.802, -9.78112
3.803, -9.78112
3.804, -9.78112
3.805, -9.78112
3.806, -9.78112
3.807, -9.78112
3.808, -9.78112
3.809, -9.78112
3.81, -9.78112
3.811, -9.78112
3.812, -9.78112
3.813, -9.78112
3.814, -9.78112
3.815, -9.78112
3.816, -9.78112
3.817, -9.78112
3.818, -9.78112
3.819, -9.78112
3.82, -9.78112
3.821, -9.78112
3.822, -9.78112
3.823, -9.78112
3.824, -9.78112
3.825, -9.78112
3.826, -9.78112
3.827, -9.78112
3.828, -9.78112
3.829, -9.78112
3.83, -9.78112
3.831, -9.78112
3.832, -9.78112
3.833, -9.78112
3.834, -9.78112
3.835, -9.78112
3.836, -9.78112
3.837, -9.78112
3.838, -9.78112
3.839, -9.78112
3.84, -9.78112
3.841, -9.78112
3.842, -9.78112
3.843, -9.78112
3.844, -9.78112
3.845, -9.78112
3.846, -9.78112
3.847, -9.78112
3.848, -9.78112
3.849, -9.78112
3.85, -9.78112
3.851, -9.78112
3.852, -9.78112
3.853, -9.78112
3.854, -9.78112
3.855, -9.78112
3.856, -9.78112
3.857, -9.78112
3.858, -9.78112
3.859, -9.78112
3.86, -9.78112
3.861, -9.78112
3.862, -9.78112
3.863, -9.78112
3.864, -9.78112
3.865, -9.78112
3.866, -9.78112
3.867, -9.78112
3.868, -9.78112
3.869, -9.78112
3.87, -9.78112
3.871, -9.78112
3.872, -9.78112
3.873, -9.78112
3.874, -9.78112
3.875, -9.78112
3.876, -9.78112
3.877, -9.78112
3.878, -9.78112
3.879, -9.78112
3.88, -9.78112
3.881, -9.78112
3.882, -9.78112
3.883, -9.78112
3.884, -9.78112
3.885, -9.78112
3.886, -9.78112
3.887, -9.78112
3.888, -9.78112
3.889, -9.78112
3.89, -9.78112
3.891, -9.78112
3.892, -9.78112
3.893, -9.78112
3.894, -9.78112
3.895, -9.78112
3.896, -9.78112
3.897, -9.78112
3.898, -9.78112
3.899, -9.78112
3.9, -9.78112
3.901, -9.78112
3.902, -9.78112
3.903, -9.78112
3.904, -9.78112
3.905, -9.78112
3.906, -9.78112
3.907, -9.78112
3.908, -9.78112
3.909, -9.78112
3.91, -9.78112
3.911, -9.78112
3.912, -9.78112
3.913, -9.78112
3.914, -9.78112
3.915, -9.78112
3.916, -9.78112
3.917, -9.78112
3.918, -9.78112
3.919, -9.78112
3.92, -9.78112
3.921, -9.78112
3.922, -9.78112
3.923, -9.78112
3.924, -9.78112
3.925, -9.78112
3.926, -9.78112
3.927, -9.78112
3.928, -9.78112
3.929, -9.78112
3.93, -9.78112
3.931, -9.78112
3.932, -9.78112
3.933, -9.78112
3.934, -9.78112
3.935, -9.78112
3.936, -9.78112
3.937, -9.78112
3.938, -9.78112
3.939, -9.78112
3.94, -9.78112
3.941, -9.78112
3.942, -9.78112
3.943, -9.78112
3.944, -9.78112
3.945, -9.78112
3.946, -9.78112
3.947, -9.78112
3.948, -9.78112
3.949, -9.78112
3.95, -9.78112
3.951, -9.78112
3.952, -9.78112
3.953, -9.78112
3.954, -9.78112
3.955, -9.78112
3.956, -9.78112
3.957, -9.78112
3.958, -9.78112
3.959, -9.78112
3.96, -9.78112
3.961, -9.78112
3.962, -9.78112
3.963, -9.78112
3.964, -9.78112
3.965, -9.78112
3.966, -9.78112
3.967, -9.78112
3.968, -9.78112
3.969, -9.78112
3.97, -9.78112
3.971, -9.78112
3.972, -9.78112
3.973, -9.78112
3.974, -9.78112
3.975, -9.78112
3.976, -9.78112
3.977, -9.78112
3.978, -9.78112
3.979, -9.78112
3.98, -9.78112
3.981, -9.78112
3.982, -9.78112
3.983, -9.78112
3.984, -9.78112
3.985, -9.78112
3.986, -9.78112
3.987, -9.78112
3.988, -9.78112
3.989, -9.78112
3.99, -9.78112
3.991, -9.78112
3.992, -9.78112
3.993, -9.78112
3.994, -9.78112
3.995, -9.78112
3.996, -9.78112
3.997, -9.78112
3.998, -9.78112
3.999, -9.78112
4, -9.78112
4.001, -9.78112
4.002, -9.78112
4.003, -9.78112
4.004, -9.78112
4.005, -9.78112
4.006, -9.78112
4.007, -9.78112
4.008, -9.78112
4.009, -9.78112
4.01, -9.78112
4.011, -9.78112
4.012, -9.78112
4.013, -9.78112
4.014, -9.78112
4.015, -9.78112
4.016, -9.78112
4.017, -9.78112
4.018, -9.78112
4.019, -9.78112
4.02, -9.78112
4.021, -9.78112
4.022, -9.78112
4.023, -9.78112
4.024, -9.78112
4.025, -9.78112
4.026, -9.78112
4.027, -9.78112
4.028, -9.78112
4.029, -9.78112
4.03, -9.78112
4.031, -9.78112
4.032, -9.78112
4.033, -9.78112
4.034, -9.78112
4.035, -9.78112
4.036, -9.78112
4.037, -9.78112
4.038, -9.78112
4.039, -9.78112
4.04, -9.78112
4.041, -9.78112
4.042, -9.78112
4.043, -9.78112
4.044, -9.78112
4.045, -9.78112
4.046, -9.78112
4.047, -9.78112
4.048, -9.78112
4.049, -9.78112
4.05, -9.78112
4.051, -9.78112
4.052, -9.78112
4.053, -9.78112
4.054, -9.78112
4.055, -9.78112
4.056, -9.78112
4.057, -9.78112
4.058, -9.78112
4.059, -9.78112
4.06, -9.78112
4.061, -9.78112
4.062, -9.78112
4.063, -9.78112
4.064, -9.78112
4.065, -9.78112
4.066, -9.78112
4.067, -9.78112
4.068, -9.78112
4.069, -9.78112
4.07, -9.78112
4.071, -9.78112
4.072, -9.78112
4.073, -9.78112
4.074, -9.78112
4.075, -9.78112
4.076, -9.78112
4.077, -9.78112
4.078, -9.78112
4.079, -9.78112
4.08, -9.78112
4.081, -9.78112
4.082, -9.78112
4.083, -9.78112
4.084, -9.78112
4.085, -9.78112
4.086, -9.78112
4.087, -9.78112
4.088, -9.78112
4.089, -9.78112
4.09, -9.78112
4.091, -9.78112
4.092, -9.78112
4.093, -9.78112
4.094, -9.78112
4.095, -9.78112
4.096, -9.78112
4.097, -9.78112
4.098, -9.78112
4.099, -9.78112
4.1, -9.78112
4.101, -9.78112
4.102, -9.78112
4.103, -9.78112
4.104, -9.78112
4.105, -9.78112
4.106, -9.78112
4.107, -9.78112
4.108, -9.78112
4.109, -9.78112
4.11, -9.78112
4.111, -9.78112
4.112, -9.78112
4.113, -9.78112
